Id;Label;Contribution;Weight;Weighted Degree;Eccentricity;closnesscentrality;harmonicclosnesscentrality;betweenesscentrality;eigencentrality;Degree;;
305;Lothar Bühle;Schnitt;2;28;4;0.393388;0.421539;789.642418;0.301793;26;;
306;Lotte Neumann;Drehbuch;2;25;3;0.405032;0.431587;475.925494;0.358164;24;;
307;Ludolf Grisebach;Schnitt;2;27;4;0.406034;0.434125;410.278242;0.311406;25;;
900;Carl Lamač;Regie/Drehbuch/Produzent;8;108;4;0.407849;0.443362;2160.379731;0.489457;44;;
311;Manja Behrens;Darsteller;2;24;4;0.378167;0.404791;293.375519;0.22075;22;;
312;Marcel Simon;Darsteller;2;24;4;0.383287;0.409562;877.136014;0.202938;23;;
313;Paul Rischke;Kamera;2;26;4;0.356337;0.381445;271.54665;0.187601;22;;
314;Paul Westermeier;Darsteller;2;26;4;0.378341;0.405197;284.779587;0.243158;24;;
315;Per Schwenzen;Drehbuch;2;29;4;0.384004;0.413216;358.014893;0.334997;28;;
316;Jessie Vihrog;Darsteller;2;21;4;0.380269;0.405095;321.467277;0.200019;17;;
317;Rudolf Schaad;Schnitt;2;30;4;0.376951;0.402253;867.782807;0.180362;23;;
318;Rudolf Perak;Musik;2;24;4;0.385808;0.413114;473.107045;0.249018;24;;
319;Adolf Otto Weitzenberg;Kamera;2;37;4;0.375744;0.402456;84.385063;0.346674;25;;
320;Hugo von Kaweczynski;Kamera;2;22;4;0.385265;0.412708;377.553489;0.261616;22;;
321;Rudolf Carl;Darsteller;2;27;4;0.357734;0.383881;351.285646;0.180481;26;;
322;Rose Stradner;Darsteller;2;26;4;0.39226;0.42093;417.834051;0.338617;25;;
323;Ilse Rose-Vollborn;Darsteller;2;26;4;0.392447;0.418697;233.652427;0.307507;23;;
324;Irene von Meyendorff;Darsteller;2;26;4;0.360404;0.386724;388.096149;0.176107;24;;
325;Robert Schumann;Musik;2;28;4;0.370822;0.392712;49.34367;0.167693;19;;
326;Robert Neppach;Produzent;2;27;4;0.397002;0.424381;225.708535;0.401188;25;;
328;Maria Koppenhöfer;Darsteller;2;25;4;0.381506;0.408242;516.543924;0.225175;23;;
329;Robert Dorsay;Darsteller;2;30;4;0.382929;0.40814;99.001677;0.266988;20;;
330;Jeanne Aubert;Darsteller;2;14;4;0.317847;0.337495;255.005162;0.047536;12;;
331;Jim Cowler;Musik;2;26;4;0.356337;0.381445;271.54665;0.187601;22;;
332;Peter Bosse;Darsteller;2;25;4;0.374886;0.400731;1886.860882;0.15241;24;;
333;Johannes Heesters;Darsteller;2;27;3;0.40186;0.428745;490.4358;0.320898;25;;
334;Robert A. Dietrich;Bauten;2;26;4;0.365702;0.393626;487.181507;0.192254;25;;
335;Richard Schneider-Edenkoben;Drehbuch/Regie;2;24;4;0.369986;0.390987;0;0.183156;12;;
337;Josef Eichheim;Darsteller;2;27;3;0.38599;0.411287;201.004492;0.289505;24;;
338;Josef Illig;Kamera;2;24;4;0.378167;0.403268;170.061199;0.28842;22;;
339;Josef Sieber;Darsteller;2;24;4;0.370822;0.397483;923.820873;0.209861;23;;
340;René Métain;Schnitt;2;29;4;0.382216;0.407328;166.589918;0.266547;21;;
341;Renate Müller;Darsteller;2;30;4;0.393765;0.422858;646.447373;0.325072;28;;
342;Joseph N. Ermolieff;Produzent;2;37;4;0.375744;0.402456;84.385063;0.346674;25;;
343;Pierre Palau;Darsteller;2;19;4;0.322214;0.344905;324.799539;0.068142;16;;
344;Pierre Brasseur;Darsteller;2;19;4;0.362312;0.383983;982.527279;0.158289;17;;
345;Jupp Hussels;Darsteller;2;27;4;0.3754;0.402761;488.606787;0.25286;26;;
346;Peter Voss;Darsteller;2;25;4;0.404035;0.431283;652.207418;0.282669;24;;
347;Marieluise Claudius;Darsteller;2;26;4;0.396236;0.423772;314.877876;0.318607;24;;
348;Hubert von Meyerinck;Darsteller;2;17;4;0.370822;0.395554;274.605091;0.201081;17;;
349;Friedrich Wilhelm Rust;Musik;2;27;4;0.398157;0.426512;646.202476;0.336926;26;;
350;Gustav Ucicky;Regie;2;24;4;0.345393;0.368555;29.534508;0.139781;17;;
352;Edmund Nick;Musik;2;28;4;0.370822;0.392712;49.34367;0.167693;19;;
353;Erik Ode;Darsteller;2;26;4;0.395472;0.42499;902.96153;0.256099;26;;
354;Felix von Eckardt;Drehbuch;2;31;3;0.394712;0.422858;442.587787;0.364919;29;;
355;Annemarie Steinsieck;Darsteller;2;23;4;0.361833;0.388754;932.386356;0.173191;22;;
356;Anna Höllering;Schnitt;2;26;4;0.379215;0.40611;578.729616;0.265989;25;;
358;Eduard von Winterstein;Darsteller;2;27;4;0.396044;0.423772;599.906139;0.351543;26;;
915;Carl Hoffmann;Regie/Produzent;2;28;4;0.357423;0.377791;0;0.135147;14;;
910;Alfred Abel;Darsteller/Regie;6;73;4;0.433703;0.475436;4925.724631;0.635182;63;;
361;Ferenc Vecsey;Musik;2;28;4;0.370822;0.392712;49.34367;0.167693;19;;
362;Beppo Brem;Darsteller;2;23;4;0.387264;0.413926;505.469626;0.28233;23;;
363;Bernd Hofmann;Drehbuch;2;29;4;0.399319;0.427832;709.938252;0.359367;28;;
364;Gretl Theimer;Darsteller;2;27;4;0.385627;0.41281;294.328801;0.304582;24;;
365;Erich Grave;Bauten;2;27;4;0.374032;0.39931;442.753229;0.192226;22;;
366;Berthold Ebbecke;Darsteller;2;24;3;0.407242;0.433821;440.560397;0.340935;24;;
367;Erich Fiedler;Darsteller;2;25;4;0.391885;0.419509;500.735745;0.273491;24;;
914;Erich Waschneck;Regie/Produzent;4;52;4;0.374544;0.401644;234.552503;0.238537;24;;
369;Eberhard Klagemann;Produzent;2;29;4;0.37869;0.403268;42.258614;0.242561;20;;
370;Beniamino Gigli;Darsteller;2;21;4;0.368327;0.394235;2988.432481;0.171442;21;;
371;Georg Muschner;Kamera;2;26;4;0.356337;0.381445;271.54665;0.187601;22;;
372;Ernst Leenen;Musik;2;27;4;0.382394;0.410678;336.404757;0.244429;25;;
373;Ernst Hasselbach;Drehbuch;2;29;4;0.384004;0.413216;358.014893;0.334997;28;;
374;Claire Reigbert;Darsteller;2;28;4;0.382572;0.410374;743.494566;0.282112;26;;
375;Félix Oudart;Darsteller;2;18;4;0.32234;0.345514;194.878636;0.077796;17;;
376;Fritz Odemar;Darsteller;2;21;4;0.37099;0.395757;205.827556;0.177094;19;;
377;Claude May;Darsteller;2;20;4;0.355411;0.377385;1395.971545;0.155929;18;;
378;Arthur Maria Rabenalt;Regie;2;25;5;0.333604;0.354933;65.81321;0.089587;17;;
379;Corrado Alvaro;Drehbuch;2;25;5;0.333604;0.354933;65.81321;0.089587;17;;
905;Rolf Meyer;Drehbuch/Schnitt;4;52;4;0.393388;0.426817;1097.435659;0.361899;36;;
902;Werner Hochbaum;Regie/Drehbuch;2;26;4;0.341088;0.361348;0;0.115188;13;;
382;Arnfried Heyne;Schnitt;2;25;4;0.390395;0.416261;377.706904;0.259196;22;;
901;Georg Zoch;Drehbuch/Regie;6;64;4;0.412978;0.447523;2477.140502;0.400964;42;;
384;Franz Wallner-Basté;Drehbuch;2;28;4;0.370822;0.392712;49.34367;0.167693;19;;
385;Aribert Wäscher;Darsteller;2;24;4;0.393576;0.42093;470.083985;0.282498;23;;
386;Erika Glässner;Darsteller;2;24;4;0.378167;0.404283;469.535624;0.291229;24;;
387;Georgia Holl;Darsteller;2;29;4;0.374715;0.400325;517.012882;0.220178;25;;
388;Fritz C. Mauch;Schnitt;2;25;4;0.386171;0.413926;289.254595;0.254621;23;;
389;Charlott Daudert;Darsteller;2;28;4;0.391512;0.420118;441.664541;0.361881;26;;
390;Fritz Arno Wagner;Kamera;2;24;4;0.345393;0.368555;29.534508;0.139781;17;;
391;Hans Adalbert Schlettow;Darsteller;2;25;4;0.375572;0.401949;866.581043;0.227453;25;;
392;Alexander Engel;Darsteller;2;24;4;0.345393;0.368555;29.534508;0.139781;17;;
393;Günther Rittau;Kamera;2;28;4;0.371157;0.396975;157.073783;0.227805;24;;
394;Erich Claunigk;Kamera;2;25;4;0.369986;0.397077;405.910837;0.225045;25;;
395;Eric Helgar;Darsteller;2;21;4;0.361993;0.385607;357.36254;0.20161;21;;
396;Else Reval;Darsteller;2;24;4;0.377471;0.402862;556.518218;0.232889;21;;
397;Albert Lieven;Darsteller;2;28;4;0.394332;0.424381;476.941257;0.364001;28;;
398;Brigitte Horney;Darsteller;2;25;4;0.376951;0.404486;232.269357;0.244479;23;;
399;Hanns Marschall;Drehbuch;2;26;4;0.378341;0.405197;284.779587;0.243158;24;;
400;Franz Rauch;Drehbuch;2;29;4;0.382572;0.411592;571.169892;0.280362;26;;
401;Alexander Golling;Darsteller;2;32;4;0.394712;0.423163;899.654732;0.367571;28;;
402;Hans Albers;Darsteller;2;24;4;0.345393;0.368555;29.534508;0.139781;17;;
403;Hans Brausewetter;Darsteller;2;28;4;0.360246;0.385607;157.084064;0.19363;22;;
404;Albert Benitz;Kamera;2;23;4;0.351005;0.373731;390.592395;0.110727;19;;
405;Enrico Benfer;Darsteller;2;29;4;0.37869;0.403268;42.258614;0.242561;20;;
406;Emil Schünemann;Kamera;2;24;4;0.38818;0.415043;427.681111;0.243545;23;;
407;Bruno Hübner;Darsteller;2;26;4;0.383287;0.411389;615.296308;0.295581;26;;
408;Bruno Timm;Kamera;2;22;4;0.356646;0.381141;234.249094;0.162446;20;;
409;Hans Fitz;Drehbuch;2;26;4;0.375916;0.403979;488.615014;0.298702;25;;
410;Günther Anders;Kamera;2;25;4;0.362472;0.389363;557.712305;0.204547;24;;
411;Alberto Giacalone;Produzent;2;26;4;0.379741;0.40814;458.333865;0.241858;24;;
412;Géza von Bolváry;Regie;2;26;4;0.397964;0.424787;97.672415;0.306714;21;;
413;Gusti Huber;Darsteller;2;25;4;0.36408;0.38784;490.296157;0.205999;23;;
415;Else Elster;Darsteller;2;31;4;0.385808;0.414941;650.032311;0.353346;29;;
928;J. A. Hübler-Kahla;Regie/Drehbuch;3;35;4;0.356337;0.381445;271.54665;0.187601;22;;
417;Fernando Tropea;Schnitt;2;25;5;0.333604;0.354933;65.81321;0.089587;17;;
418;Elsa Wagner;Darsteller;2;31;4;0.397964;0.425903;788.812896;0.311551;26;;
420;Roger Bourdin;Darsteller;1;13;4;0.344524;0.36419;0;0.156947;13;;
421;Robert Milton;Darsteller;1;13;4;0.343946;0.362667;0;0.090039;13;;
422;Charles Dechamps;Darsteller;1;12;4;0.351455;0.37028;0;0.138008;11;;
906;Johannes Riemann;Regie/Drehbuch/Darsteller;6;62;4;0.42407;0.456456;1552.546521;0.465517;38;;
424;Charles Fallot;Darsteller;1;7;5;0.283397;0.300162;0;0.028058;7;;
919;Paul Martin;Drehbuch/Regie;4;48;4;0.359457;0.381648;56.687029;0.165341;18;;
426;Charles Vanel;Darsteller;1;20;4;0.352512;0.375761;0;0.257459;19;;
427;Reinhold Pasch;Darsteller;1;14;4;0.326441;0.343179;0;0.056464;11;;
428;Rolf Pinegger;Darsteller;1;13;4;0.331717;0.350792;0;0.097419;13;;
429;Carl Auen;Darsteller;1;14;4;0.352663;0.373021;0;0.167575;12;;
430;Carla Rust;Darsteller;1;14;4;0.36408;0.384389;0;0.144916;13;;
431;Reinhold Meißner;Drehbuch;1;11;4;0.347146;0.365814;0;0.113231;11;;
432;Reinhold Conrad Muschler;Drehbuch;1;17;4;0.364889;0.386927;0;0.176709;16;;
433;Rolf Randolf;Produzent;1;12;4;0.376778;0.398599;0;0.154369;12;;
434;Reinhold Bernt;Darsteller;1;14;4;0.356646;0.37566;0;0.124183;12;;
435;Charles Amberg;Drehbuch;1;15;4;0.358202;0.378096;0;0.175814;13;;
437;Roger Vitrac;Drehbuch;1;12;4;0.351455;0.37028;0;0.138008;11;;
926;Hans Deppe;Regie/Darsteller/Drehbuch;6;67;4;0.41277;0.448031;2885.11677;0.424937;44;;
439;Richard Romanowsky;Darsteller;1;14;4;0.360246;0.381344;0;0.176598;14;;
440;Richard Ralf;Musik;1;13;4;0.31958;0.337393;0;0.050845;13;;
441;Rolf E. Vanloo;Drehbuch;1;13;4;0.373182;0.393423;0;0.181555;12;;
442;Robert Siodmak;Regie;1;3;1;1;1;0;0.001251;3;;
443;Camilla Horn;Darsteller;1;15;4;0.370153;0.390378;0;0.183607;14;;
444;Richard Angst;Kamera;1;17;1;1;1;0;0.020249;14;;
445;Rolf Hansen;Regie;1;15;4;0.331316;0.34998;0;0.107152;14;;
446;Renée Stobrawa;Darsteller;1;15;4;0.362153;0.383678;0;0.186893;15;;
447;Bruno Ziener;Darsteller;1;13;4;0.359615;0.37972;0;0.141049;12;;
448;Raymond Aimos;Darsteller;1;13;4;0.344524;0.362769;0;0.104196;12;;
449;Carl Esmond;Darsteller;1;14;4;0.341088;0.361348;0;0.115188;13;;
450;Carl Echtermeyer;Drehbuch;1;16;4;0.35993;0.381445;0;0.177582;15;;
451;Carl de Vogt;Darsteller;1;13;4;0.355104;0.374949;0;0.136477;12;;
916;Harry Piel;Regie/Produzent/Drehbuch/Darsteller;4;48;4;0.349957;0.369062;0;0.102464;12;;
922;Karl Anton;Regie/Drehbuch;4;54;3;0.397002;0.4257;391.779586;0.365706;30;;
454;Carl Forcht;Schnitt;1;19;4;0.352512;0.374645;0;0.178479;18;;
455;Dorothea Wieck;Darsteller;1;12;4;0.36408;0.384186;0;0.145552;12;;
456;Christian Gérard;Darsteller;1;14;4;0.335102;0.358303;0;0.140955;14;;
457;Pola Negri;Darsteller;1;14;4;0.364565;0.385708;0;0.185015;14;;
458;Elisabeth Neumann;Schnitt;1;12;4;0.348029;0.366626;0;0.147132;12;;
459;Otto Martini;Kamera;1;9;4;0.331985;0.349675;0;0.057799;8;;
460;Elisabeth Wendt;Darsteller;1;13;4;0.359615;0.37972;0;0.141049;12;;
461;Otto Heller;Kamera;1;19;4;0.352512;0.374645;0;0.178479;18;;
462;Elise Aulinger;Darsteller;1;10;4;0.360721;0.379923;0;0.147806;10;;
463;Eliza Illiard;Darsteller;1;11;4;0.352209;0.370686;0;0.093659;11;;
464;Otto Ernst Hesse;Drehbuch;1;15;4;0.344379;0.365611;0;0.153129;15;;
465;Ellen Frank;Darsteller;1;16;4;0.355257;0.378603;0;0.206034;16;;
466;Elsa Dalands;Darsteller;1;13;4;0.322847;0.341454;0;0.086528;12;;
467;Otakar Vávra;Drehbuch;1;13;4;0.31958;0.337393;0;0.050845;13;;
468;Otakar Jeremiás;Musik;1;19;4;0.352512;0.374645;0;0.178479;18;;
469;Oswald Hafenrichter;Schnitt;1;13;4;0.366354;0.388551;0;0.176648;13;;
470;Oskar Schnirch;Kamera;1;14;4;0.341088;0.361348;0;0.115188;13;;
471;Olinto Cristina;Darsteller;1;13;5;0.306801;0.326005;0;0.059385;13;;
472;Olga Limburg;Darsteller;1;15;4;0.362153;0.383678;0;0.186893;15;;
473;Olaf Bach;Darsteller;1;12;4;0.358359;0.377487;0;0.136826;12;;
474;Nunzio Malasomma;Regie;1;10;4;0.364727;0.383374;0;0.141567;10;;
475;Nicole Vattier;Darsteller;1;11;5;0.317724;0.337921;0;0.056218;11;;
476;Else von Möllendorff;Darsteller;1;15;4;0.349957;0.369062;0;0.102464;12;;
477;Nico Dostal;Musik;1;13;4;0.343084;0.359521;0;0.10987;11;;
478;Neander;Drehbuch;1;12;4;0.339537;0.358201;0;0.088807;11;;
479;Nagasama Kawakita;Produzent;1;17;1;1;1;0;0.020249;14;;
480;Márton Vincze;Bauten;1;15;4;0.337166;0.357694;0;0.12198;15;;
481;Emeric Pressburger;Drehbuch;1;3;1;1;1;0;0.001251;3;;
482;Monette Dinay;Darsteller;1;8;5;0.284477;0.299127;0;0.022544;7;;
483;Elisabeth Eygk;Darsteller;1;15;4;0.349957;0.369062;0;0.102464;12;;
484;Elga Brink;Darsteller;1;12;4;0.339537;0.358201;0;0.088807;11;;
485;Paul Dessau;Musik;1;3;1;1;1;0;0.001251;3;;
486;Curt Goetz;Drehbuch;1;14;4;0.341514;0.362464;0;0.114956;13;;
487;Pierre-Jean Ducis;Regie;1;7;5;0.283397;0.300162;0;0.028058;7;;
488;Cissy van Bennekom;Darsteller;1;13;4;0.343946;0.362667;0;0.090039;13;;
489;Pierre Magnier;Darsteller;1;14;4;0.365214;0.384186;0;0.12875;13;;
490;Pierre Alcover;Darsteller;1;10;4;0.33565;0.354344;0;0.080263;10;;
491;Philipp Lothar Othello Mayring;Drehbuch;1;11;4;0.352209;0.370686;0;0.093659;11;;
492;Clemens Hasse;Darsteller;1;11;4;0.347146;0.365814;0;0.113231;11;;
493;Conrad Curt Cappi;Darsteller;1;13;4;0.359615;0.37972;0;0.141049;12;;
913;Anny Ondra;Darsteller/Produzent;5;68;4;0.403837;0.433415;366.655663;0.370733;28;;
496;Curd Jürgens;Darsteller;1;16;4;0.355257;0.378603;0;0.206034;16;;
497;Curt Ackermann;Darsteller;1;11;5;0.312881;0.331202;0;0.057635;10;;
498;Paul Verhoeven;Darsteller;1;14;4;0.326441;0.343179;0;0.056464;11;;
499;Elfriede Sandner;Darsteller;1;9;5;0.324763;0.342854;0;0.060393;9;;
500;Paul Richter;Darsteller;1;13;4;0.331717;0.350792;0;0.097419;13;;
501;Paul Ollivier;Darsteller;1;14;4;0.341514;0.362464;0;0.114956;13;;
502;Eberhard Leithoff;Darsteller;1;12;4;0.33212;0.351502;0;0.094194;12;;
503;Edmund Strzygowsky;Drehbuch;1;14;4;0.345976;0.366423;0;0.129912;14;;
504;Paul Klinger;Darsteller;1;14;4;0.364889;0.386724;0;0.236829;13;;
505;Eduard Köck;Darsteller;1;15;4;0.339959;0.359724;0;0.125386;15;;
506;Paul Hühn;Musik;1;15;4;0.358202;0.378096;0;0.175814;13;;
507;Eduard Wenck;Darsteller;1;13;4;0.355104;0.374949;0;0.136477;12;;
508;Paul Hoffmann;Darsteller;1;13;4;0.373182;0.393423;0;0.181555;12;;
509;Eiji Takagi;Darsteller;1;17;1;1;1;0;0.020249;14;;
510;Paul Heidemann;Darsteller;1;14;4;0.345976;0.366626;0;0.109301;14;;
511;Bruno Wellenkamp;Drehbuch;1;15;4;0.363918;0.384896;0;0.191089;14;;
512;Hans Imber;Kamera;1;15;4;0.337166;0.357694;0;0.12198;15;;
513;Rosl Kern;Darsteller;1;13;4;0.323101;0.342266;0;0.119269;13;;
514;André Nicolle;Darsteller;1;13;4;0.350405;0.371092;0;0.125255;13;;
903;Detlef Sierck;Regie/Drehbuch;7;87;3;0.418664;0.4527;3882.924906;0.343274;43;;
517;Werner Hinz;Darsteller;1;15;4;0.370153;0.390378;0;0.183607;14;;
518;Alice Ludwig;Schnitt;1;17;1;1;1;0;0.020249;14;;
519;Alla Donell;Darsteller;1;14;4;0.335102;0.358303;0;0.140955;14;;
520;Alois Johannes Lippl;Drehbuch;1;13;4;0.33442;0.355359;0;0.093674;12;;
521;Anderl Kern;Drehbuch;1;13;4;0.323101;0.342266;0;0.119269;13;;
522;Wera Engels;Darsteller;1;12;4;0.358359;0.377487;0;0.136826;12;;
523;Andrej Andrejew;Bauten;1;13;4;0.31958;0.337393;0;0.050845;13;;
524;Walther von Hollander;Drehbuch;1;14;4;0.341088;0.361348;0;0.115188;13;;
525;Walter von Ercert;Produzent;1;14;4;0.36408;0.384389;0;0.144916;13;;
526;Walter von Bonhorst;Schnitt;1;13;4;0.36982;0.390175;0;0.150763;12;;
527;André Hornez;Regie;1;13;4;0.350405;0.371092;0;0.125255;13;;
528;Walter Ulfig;Musik;1;11;4;0.351455;0.371194;0;0.119144;11;;
529;Werner Pledath;Darsteller;1;19;4;0.352512;0.374645;0;0.178479;18;;
530;Annemarie de Bruyn;Darsteller;1;14;4;0.351757;0.372107;0;0.166729;13;;
908;Erich Engels;Drehbuch/Produzent/Regie;3;36;4;0.356646;0.37566;0;0.124183;12;;
533;Annie Markart;Darsteller;1;12;4;0.348029;0.366626;0;0.147132;12;;
534;Walter Riml;Kamera;1;17;1;1;1;0;0.020249;14;;
535;Walter Reimann;Bauten;1;13;4;0.348176;0.366119;0;0.104256;12;;
536;Walter Pindter;Kamera;1;13;4;0.369986;0.390987;0;0.183156;12;;
537;Walter Lantzsch;Darsteller;1;13;4;0.349808;0.37028;0;0.164704;12;;
538;Walter Kunkel;Darsteller;1;12;4;0.347293;0.365307;0;0.114474;11;;
539;Anton Profes;Musik;1;14;4;0.341088;0.361348;0;0.115188;13;;
540;Antonie Pütz-Fricke;Darsteller;1;12;5;0.329322;0.34864;0;0.071234;12;;
541;Armand Bernard;Darsteller;1;8;5;0.279347;0.294438;0;0.018106;6;;
542;Walter Franck;Darsteller;1;16;4;0.35993;0.381445;0;0.177582;15;;
543;Alfred Neugebauer;Darsteller;1;15;4;0.337166;0.357694;0;0.12198;15;;
544;Werner Scharf;Darsteller;1;14;4;0.360246;0.381344;0;0.176598;14;;
545;Walter Blusch;Darsteller;1;12;5;0.329322;0.34864;0;0.071234;12;;
546;Willy Reiber;Regie;1;4;5;0.333876;0.349858;0;0.056249;4;;
547;Zoltan Korda;Regie;1;9;5;0.290825;0.306192;0;0.022108;9;;
548;Yvette Lebon;Darsteller;1;20;4;0.352512;0.375761;0;0.257459;19;;
549;Yoshio Osawa;Produzent;1;17;1;1;1;0;0.020249;14;;
550;Wolfgang Zeller;Musik;1;14;4;0.345976;0.366423;0;0.129912;14;;
551;Wolfgang Wehrum;Schnitt;1;14;4;0.363114;0.383171;0;0.169365;13;;
552;Adrien Le Gallo;Darsteller;1;10;4;0.33565;0.354344;0;0.080263;10;;
553;Wolfgang Keppler;Darsteller;1;14;4;0.364565;0.385708;0;0.185015;14;;
554;Albert Fischer;Musik;1;13;4;0.331717;0.350792;0;0.097419;13;;
555;Wolf Albach-Retty;Darsteller;1;9;4;0.342654;0.361449;0;0.10218;9;;
556;Albert Florath;Darsteller;1;13;4;0.358046;0.377182;0;0.148284;13;;
557;Albert Hörrmann;Darsteller;1;13;4;0.370153;0.391799;0;0.16936;13;;
558;Willy Schultes;Darsteller;1;15;4;0.339959;0.359724;0;0.125386;15;;
559;Willy Schiller;Bauten;1;13;4;0.365214;0.386622;0;0.172906;13;;
560;Willy Hameister;Kamera;1;9;5;0.343802;0.363743;0;0.084576;9;;
911;Luis Trenker;Darsteller/Drehbuch/Regie/Produzent;4;44;4;0.326441;0.343179;0;0.056464;11;;
562;Willy Achsel;Regie;1;0;0;0;0;0;0;0;;
563;Willi Schur;Darsteller;1;13;4;0.31958;0.337393;0;0.050845;13;;
924;Karl Ritter;Regie/Produzent;3;40;4;0.380445;0.412404;1131.895094;0.316955;36;;
566;Alexander Wolkoff;Regie;1;12;4;0.358359;0.377487;0;0.136826;12;;
567;Alexandra Anatra;Schnitt;1;13;4;0.335239;0.353938;0;0.100786;12;;
568;Alexis Granowsky;Regie;1;3;1;1;1;0;0.001251;3;;
569;Will Dohm;Darsteller;1;13;4;0.322847;0.341454;0;0.086528;12;;
570;Wilhelm Stöppler;Drehbuch;1;14;4;0.345976;0.366626;0;0.109301;14;;
571;Wilhelm Schmidt;Kamera;1;15;4;0.349957;0.369062;0;0.102464;12;;
572;Alf Zengerling;Regie;1;0;0;0;0;0;0;0;;
573;Wilhelm Bendow;Darsteller;1;14;4;0.367338;0.38784;0;0.189018;13;;
574;Werner Schott;Darsteller;1;14;4;0.345976;0.366423;0;0.129912;14;;
575;Armin Schweizer;Darsteller;1;9;4;0.331985;0.349675;0;0.057799;8;;
576;Arnold Lippschitz;Drehbuch;1;19;4;0.352512;0.374645;0;0.178479;18;;
577;Rotraut Richter;Darsteller;1;15;4;0.344379;0.365611;0;0.153129;15;;
578;Sepp Rist;Darsteller;1;14;4;0.36408;0.384389;0;0.144916;13;;
579;Ted Pahle;Kamera;1;14;4;0.360721;0.382156;0;0.156785;13;;
580;Tatiana Pavoni;Darsteller;1;13;5;0.306801;0.326005;0;0.059385;13;;
581;T. H. Robert;Drehbuch;1;20;4;0.352512;0.375761;0;0.257459;19;;
582;T. Echtermeyer;Drehbuch;1;16;4;0.35993;0.381445;0;0.177582;15;;
583;Benno von Arent;Bauten;1;17;4;0.364889;0.386927;0;0.176709;16;;
584;Suzy Vernon;Darsteller;1;13;4;0.344524;0.362769;0;0.104196;12;;
585;Bernhard Wildenhain;Darsteller;1;13;4;0.344524;0.36419;0;0.12543;12;;
586;Stepán Kopecký;Bauten;1;19;4;0.352512;0.374645;0;0.178479;18;;
587;Stefan Eiben;Kamera;1;15;4;0.337166;0.357694;0;0.12198;15;;
588;Stanley Irving;Regie;1;9;5;0.290825;0.306192;0;0.022108;9;;
589;Stanislaw Wasylewski;Regie;1;13;4;0.356492;0.375964;0;0.133883;12;;
590;Sim Viva;Darsteller;1;13;4;0.344524;0.36419;0;0.156947;13;;
591;Setsuko Hara;Darsteller;1;17;1;1;1;0;0.020249;14;;
592;Mireille Perrey;Darsteller;1;7;5;0.283397;0.300162;0;0.028058;7;;
593;Benno Franz Moebus;Bauten;1;13;4;0.33442;0.355359;0;0.093674;12;;
594;Sepp Allgeier;Kamera;1;15;4;0.339959;0.359724;0;0.125386;15;;
595;Bertl Schultes;Darsteller;1;13;4;0.323101;0.342266;0;0.119269;13;;
596;Betty Sedlmayr;Darsteller;1;13;4;0.331717;0.350792;0;0.097419;13;;
597;S. O. Schoening;Darsteller;1;5;5;0.317111;0.334389;0;0.042026;5;;
598;Ruth Eweler;Darsteller;1;17;1;1;1;0;0.020249;14;;
599;Rudolf van der Noss;Regie;1;9;4;0.342654;0.361449;0;0.10218;9;;
600;Rudolf Stratz;Drehbuch;1;14;4;0.357112;0.379314;0;0.16336;14;;
601;Blanchette Brunoy;Darsteller;1;8;5;0.279347;0.294438;0;0.018106;6;;
602;Bohumil Heš;Bauten;1;13;4;0.31958;0.337393;0;0.050845;13;;
603;Rudolf Klein-Rogge;Darsteller;1;14;4;0.354644;0.373224;0;0.124788;13;;
604;Rudolf Fernau;Darsteller;1;13;4;0.336338;0.35475;0;0.096221;13;;
605;Rudolf Biebrach;Darsteller;1;16;4;0.365376;0.384592;0;0.129394;12;;
606;Rudi Rauher;Darsteller;1;12;5;0.329322;0.34864;0;0.071234;12;;
607;Benno Vigny;Drehbuch;1;3;1;1;1;0;0.001251;3;;
608;Theo Rausch;Drehbuch;1;12;5;0.329322;0.34864;0;0.071234;12;;
609;Viviane Romance;Darsteller;1;13;4;0.350405;0.371092;0;0.125255;13;;
610;Ursula Herking;Darsteller;1;12;4;0.347293;0.365307;0;0.114474;11;;
611;Arthur Devère;Darsteller;1;13;4;0.344524;0.36419;0;0.156947;13;;
612;Arthur Fritz Eugens;Darsteller;1;11;4;0.364241;0.384693;0;0.143383;10;;
613;Artur Malkowsky;Darsteller;1;9;4;0.342654;0.361449;0;0.10218;9;;
614;Viktor Gehring;Darsteller;1;15;4;0.339959;0.359724;0;0.125386;15;;
615;Viktor Bánky;Schnitt;1;15;4;0.337166;0.357694;0;0.12198;15;;
616;Victor von Zitzewitz;Darsteller;1;15;4;0.363918;0.384896;0;0.191089;14;;
617;Victor Janson;Regie;1;9;5;0.343802;0.363743;0;0.084576;9;;
618;Vicky Werckmeister;Darsteller;1;9;5;0.324763;0.342854;0;0.060393;9;;
619;Assia Noris;Darsteller;1;13;5;0.306801;0.326005;0;0.059385;13;;
921;René Pujol;Drehbuch/Regie/Kamera;7;48;4;0.334556;0.362363;1444.397139;0.101111;26;;
621;Attila Hörbiger;Darsteller;1;12;5;0.332928;0.351888;0;0.078054;12;;
622;Valerij Inkijinov;Darsteller;1;13;4;0.33442;0.355359;0;0.093674;12;;
623;Vahayn Badal;Produzent;1;14;4;0.364565;0.385708;0;0.185015;14;;
624;August Eichhorn;Darsteller;1;14;4;0.326441;0.343179;0;0.056464;11;;
