Source,Target,Type,Id,Label,Weight
63,172,Undirected,14625,,2
208,28,Undirected,14626,,1
38,142,Undirected,14627,,1
283,233,Undirected,14628,,1
129,15,Undirected,14629,,1
224,880,Undirected,14630,,1
843,102,Undirected,14631,,1
26,19,Undirected,14632,,1
267,277,Undirected,14633,,1
1030,1201,Undirected,29848,,2
60,187,Undirected,14635,,1
539,17,Undirected,14636,,1
681,60,Undirected,14637,,1
1188,128,Undirected,29382,,1
348,1019,Undirected,14639,,1
96,14,Undirected,14640,,1
936,367,Undirected,14641,,1
186,492,Undirected,14642,,1
183,28,Undirected,14643,,1
87,952,Undirected,14644,,2
507,357,Undirected,14645,,1
127,0,Undirected,14646,,1
297,785,Undirected,14647,,2
82,89,Undirected,14648,,1
475,89,Undirected,14649,,1
280,252,Undirected,14650,,1
194,73,Undirected,14651,,2
1186,45,Undirected,29317,,4
1210,325,Undirected,30096,,1
173,128,Undirected,14654,,1
1136,116,Undirected,14655,,1
1206,409,Undirected,29990,,2
784,921,Undirected,14657,,1
26,347,Undirected,14658,,1
309,441,Undirected,14659,,1
1198,45,Undirected,29742,,3
460,694,Undirected,14661,,1
205,970,Undirected,14662,,1
155,78,Undirected,14663,,2
265,984,Undirected,14664,,1
298,15,Undirected,14665,,1
1193,24,Undirected,29534,,2
156,99,Undirected,14667,,1
133,169,Undirected,14668,,4
1,449,Undirected,14669,,1
218,568,Undirected,14670,,1
98,266,Undirected,14671,,1
314,174,Undirected,14672,,1
497,752,Undirected,14673,,1
6,28,Undirected,14674,,1
332,29,Undirected,14675,,1
149,157,Undirected,14676,,1
477,132,Undirected,14677,,1
196,707,Undirected,14678,,1
140,522,Undirected,14679,,1
224,192,Undirected,14680,,1
1194,166,Undirected,29551,,3
356,740,Undirected,14682,,1
29,701,Undirected,14683,,1
640,268,Undirected,14684,,1
1205,557,Undirected,29950,,1
164,1175,Undirected,14686,,1
230,800,Undirected,14687,,1
176,49,Undirected,14688,,3
57,1040,Undirected,14689,,1
1001,872,Undirected,14690,,1
291,1,Undirected,14691,,1
141,233,Undirected,14692,,1
25,440,Undirected,14693,,2
177,867,Undirected,14694,,1
1193,800,Undirected,29535,,2
373,9,Undirected,14696,,1
636,588,Undirected,14697,,1
991,317,Undirected,14698,,1
588,573,Undirected,14699,,1
1,180,Undirected,14700,,1
58,3,Undirected,14701,,1
7,419,Undirected,14702,,1
267,858,Undirected,14703,,1
55,417,Undirected,14704,,1
640,221,Undirected,14705,,1
422,268,Undirected,14706,,1
538,831,Undirected,14707,,1
577,928,Undirected,14708,,1
136,34,Undirected,14709,,2
984,278,Undirected,14710,,1
755,167,Undirected,14711,,1
302,311,Undirected,14712,,1
397,541,Undirected,14713,,1
116,84,Undirected,14714,,1
1159,167,Undirected,14715,,1
91,20,Undirected,14716,,9
331,1090,Undirected,14717,,1
260,10,Undirected,14718,,1
218,344,Undirected,14719,,1
920,1193,Undirected,29542,,2
1215,622,Undirected,30238,,2
276,452,Undirected,14722,,1
244,77,Undirected,14723,,1
99,952,Undirected,14724,,1
160,36,Undirected,14725,,1
1132,127,Undirected,14726,,1
561,105,Undirected,14727,,1
581,567,Undirected,14728,,1
303,797,Undirected,14729,,1
1189,367,Undirected,29407,,3
58,242,Undirected,14731,,1
1073,400,Undirected,14732,,1
3,456,Undirected,14733,,2
447,759,Undirected,14734,,1
656,125,Undirected,14735,,1
63,539,Undirected,14736,,1
50,419,Undirected,14737,,1
1075,128,Undirected,14738,,1
4,318,Undirected,14739,,1
1060,605,Undirected,14740,,1
138,367,Undirected,14741,,1
526,211,Undirected,14742,,2
249,89,Undirected,14743,,1
914,22,Undirected,14744,,1
594,144,Undirected,14745,,1
39,128,Undirected,14746,,1
499,1125,Undirected,14747,,1
681,766,Undirected,14748,,1
379,233,Undirected,14749,,1
491,64,Undirected,14750,,2
4,57,Undirected,14751,,1
15,5,Undirected,14752,,1
793,778,Undirected,14753,,1
803,176,Undirected,14754,,1
509,32,Undirected,14755,,1
576,15,Undirected,14756,,1
164,318,Undirected,14757,,1
218,135,Undirected,14758,,1
435,211,Undirected,14759,,2
938,90,Undirected,14760,,1
27,373,Undirected,14761,,2
35,361,Undirected,14762,,1
840,1041,Undirected,14763,,1
177,314,Undirected,14764,,1
484,1000,Undirected,14765,,1
1209,102,Undirected,30062,,1
49,688,Undirected,14767,,1
120,61,Undirected,14768,,1
603,30,Undirected,14769,,1
13,61,Undirected,14770,,1
1206,188,Undirected,29991,,3
518,988,Undirected,14772,,1
1084,542,Undirected,14773,,1
11,7,Undirected,14774,,2
656,305,Undirected,14775,,1
25,99,Undirected,14776,,1
295,1093,Undirected,14777,,1
1046,1008,Undirected,14778,,1
236,147,Undirected,14779,,1
80,123,Undirected,14780,,2
125,622,Undirected,14781,,1
69,138,Undirected,14782,,3
296,441,Undirected,14783,,2
16,89,Undirected,14784,,2
27,425,Undirected,14785,,1
1,115,Undirected,14786,,2
1122,342,Undirected,14787,,1
893,374,Undirected,14788,,1
15,696,Undirected,14789,,1
828,77,Undirected,14790,,1
274,21,Undirected,14791,,1
56,101,Undirected,14792,,1
157,566,Undirected,14793,,1
146,241,Undirected,14794,,1
666,44,Undirected,14795,,1
200,1018,Undirected,14796,,1
124,167,Undirected,14797,,1
116,93,Undirected,14798,,1
231,623,Undirected,14799,,1
492,72,Undirected,14800,,1
503,400,Undirected,14801,,1
229,22,Undirected,14802,,1
1080,25,Undirected,14803,,1
944,321,Undirected,14804,,1
60,421,Undirected,14805,,1
203,416,Undirected,14806,,1
1212,303,Undirected,30187,,1
672,357,Undirected,14808,,1
30,79,Undirected,14809,,3
129,152,Undirected,14810,,1
1187,24,Undirected,29340,,2
889,1089,Undirected,14812,,1
205,256,Undirected,14813,,1
245,408,Undirected,14814,,1
246,174,Undirected,14815,,1
445,262,Undirected,14816,,1
70,596,Undirected,14817,,1
505,401,Undirected,14818,,1
131,708,Undirected,14819,,1
126,993,Undirected,14820,,1
149,100,Undirected,14821,,1
274,88,Undirected,14822,,1
62,643,Undirected,14823,,1
51,313,Undirected,14824,,1
12,21,Undirected,14825,,1
620,51,Undirected,14826,,1
92,153,Undirected,14827,,1
202,725,Undirected,14828,,1
639,1,Undirected,14829,,1
736,750,Undirected,14830,,1
507,219,Undirected,14831,,1
62,395,Undirected,14832,,2
732,363,Undirected,14833,,1
784,383,Undirected,14834,,1
792,229,Undirected,14835,,1
669,770,Undirected,14836,,1
887,36,Undirected,14837,,1
193,12,Undirected,14838,,2
200,937,Undirected,14839,,1
383,325,Undirected,14840,,1
517,106,Undirected,14841,,1
26,1109,Undirected,14842,,1
1,27,Undirected,14843,,1
68,444,Undirected,14844,,1
459,882,Undirected,14845,,1
27,932,Undirected,14846,,1
116,192,Undirected,14847,,1
1203,826,Undirected,29880,,2
71,452,Undirected,14849,,1
269,773,Undirected,14850,,1
235,60,Undirected,14851,,2
3,12,Undirected,14852,,7
512,272,Undirected,14853,,1
194,511,Undirected,14854,,2
576,54,Undirected,14855,,1
902,1113,Undirected,14856,,1
1202,554,Undirected,29867,,2
1074,357,Undirected,14858,,1
111,175,Undirected,14859,,2
700,1201,Undirected,29849,,2
43,451,Undirected,14861,,1
280,150,Undirected,14862,,3
529,245,Undirected,14863,,1
181,349,Undirected,14864,,1
967,352,Undirected,14865,,1
39,542,Undirected,14866,,1
328,7,Undirected,14867,,1
510,203,Undirected,14868,,1
704,535,Undirected,14869,,1
1086,258,Undirected,14870,,1
62,953,Undirected,14871,,1
59,740,Undirected,14872,,1
117,973,Undirected,14873,,1
18,126,Undirected,14874,,1
900,616,Undirected,14875,,1
59,802,Undirected,14876,,1
164,281,Undirected,14877,,1
1198,49,Undirected,29743,,1
423,725,Undirected,14879,,1
136,97,Undirected,14880,,1
846,5,Undirected,14881,,1
880,89,Undirected,14882,,1
477,876,Undirected,14883,,1
27,750,Undirected,14884,,1
470,144,Undirected,14885,,1
18,254,Undirected,14886,,1
4,264,Undirected,14887,,2
1165,1018,Undirected,14888,,1
491,60,Undirected,14889,,1
704,1099,Undirected,14890,,1
96,8,Undirected,14891,,1
133,29,Undirected,14892,,4
174,17,Undirected,14893,,1
633,3,Undirected,14894,,1
295,214,Undirected,14895,,2
62,300,Undirected,14896,,1
151,1011,Undirected,14897,,1
176,808,Undirected,14898,,1
99,730,Undirected,14899,,1
67,615,Undirected,14900,,1
120,1113,Undirected,14901,,1
18,91,Undirected,14902,,1
43,88,Undirected,14903,,1
902,678,Undirected,14904,,1
82,306,Undirected,14905,,1
230,196,Undirected,14906,,1
1160,101,Undirected,14907,,1
498,1093,Undirected,14908,,1
4,798,Undirected,14909,,1
788,856,Undirected,14910,,1
1062,374,Undirected,14911,,1
101,297,Undirected,14912,,1
1191,26,Undirected,29457,,3
123,883,Undirected,14914,,1
314,1159,Undirected,14915,,1
41,450,Undirected,14916,,2
280,128,Undirected,14917,,1
70,999,Undirected,14918,,1
5,713,Undirected,14919,,1
224,279,Undirected,14920,,1
755,314,Undirected,14921,,1
271,756,Undirected,14922,,1
80,529,Undirected,14923,,1
113,823,Undirected,14924,,1
220,1133,Undirected,14925,,1
1206,360,Undirected,29992,,5
123,252,Undirected,14927,,1
490,293,Undirected,14928,,2
41,68,Undirected,14929,,1
1210,158,Undirected,30097,,2
124,867,Undirected,14931,,1
984,7,Undirected,14932,,1
117,433,Undirected,14933,,1
502,93,Undirected,14934,,1
853,137,Undirected,14935,,1
1165,937,Undirected,14936,,1
428,638,Undirected,14937,,1
240,75,Undirected,14938,,3
907,411,Undirected,14939,,1
1200,1192,Undirected,29797,,2
91,26,Undirected,14941,,2
253,239,Undirected,14942,,1
291,309,Undirected,14943,,1
21,22,Undirected,14944,,3
507,898,Undirected,14945,,1
212,429,Undirected,14946,,1
984,361,Undirected,14947,,1
83,72,Undirected,14948,,1
158,368,Undirected,14949,,2
356,775,Undirected,14950,,1
467,449,Undirected,14951,,1
311,281,Undirected,14952,,1
13,457,Undirected,14953,,1
113,112,Undirected,14954,,1
384,1045,Undirected,14955,,1
267,934,Undirected,14956,,1
91,994,Undirected,14957,,1
500,70,Undirected,14958,,2
99,1083,Undirected,14959,,1
120,678,Undirected,14960,,1
68,89,Undirected,14961,,1
48,902,Undirected,14962,,1
315,369,Undirected,14963,,1
462,42,Undirected,14964,,1
463,66,Undirected,14965,,1
645,287,Undirected,14966,,1
83,1086,Undirected,14967,,1
51,64,Undirected,14968,,1
468,369,Undirected,14969,,1
294,81,Undirected,14970,,2
307,90,Undirected,14971,,1
100,14,Undirected,14972,,1
283,371,Undirected,14973,,1
492,317,Undirected,14974,,1
193,376,Undirected,14975,,1
130,1102,Undirected,14976,,1
43,729,Undirected,14977,,1
681,903,Undirected,14978,,1
6,350,Undirected,14979,,1
452,287,Undirected,14980,,1
278,189,Undirected,14981,,1
12,420,Undirected,14982,,2
498,871,Undirected,14983,,1
48,416,Undirected,14984,,1
1192,411,Undirected,29514,,2
23,61,Undirected,14986,,1
1198,66,Undirected,29744,,1
747,814,Undirected,14988,,1
1056,352,Undirected,14989,,1
502,192,Undirected,14990,,1
522,33,Undirected,14991,,1
522,28,Undirected,14992,,1
23,77,Undirected,14993,,1
100,880,Undirected,14994,,1
669,11,Undirected,14995,,1
373,266,Undirected,14996,,1
186,384,Undirected,14997,,1
1122,870,Undirected,14998,,1
52,7,Undirected,14999,,2
685,442,Undirected,15000,,1
164,725,Undirected,15001,,1
183,394,Undirected,15002,,1
118,35,Undirected,15003,,1
62,936,Undirected,15004,,1
931,321,Undirected,15005,,1
32,29,Undirected,15006,,2
52,33,Undirected,15007,,3
595,19,Undirected,15008,,1
64,23,Undirected,15009,,1
103,134,Undirected,15010,,1
445,226,Undirected,15011,,1
927,261,Undirected,15012,,1
381,118,Undirected,15013,,1
224,2,Undirected,15014,,1
373,29,Undirected,15015,,1
1214,236,Undirected,30232,,2
970,1070,Undirected,15017,,1
238,275,Undirected,15018,,1
632,731,Undirected,15019,,1
493,113,Undirected,15020,,1
1186,766,Undirected,29318,,2
728,5,Undirected,15022,,1
186,106,Undirected,15023,,1
255,190,Undirected,15024,,1
951,30,Undirected,15025,,1
21,37,Undirected,15026,,2
483,74,Undirected,15027,,2
863,586,Undirected,15028,,1
250,31,Undirected,15029,,1
1002,707,Undirected,15030,,1
375,310,Undirected,15031,,1
1066,128,Undirected,15032,,1
111,5,Undirected,15033,,2
702,703,Undirected,15034,,1
1047,703,Undirected,15035,,1
138,740,Undirected,15036,,1
219,239,Undirected,15037,,1
59,95,Undirected,15038,,1
227,367,Undirected,15039,,1
308,1151,Undirected,15040,,1
67,230,Undirected,15041,,1
963,448,Undirected,15042,,1
498,661,Undirected,15043,,1
246,1024,Undirected,15044,,1
180,317,Undirected,15045,,1
68,17,Undirected,15046,,1
5,822,Undirected,15047,,1
118,4,Undirected,15048,,2
1209,937,Undirected,30058,,1
995,1107,Undirected,15050,,1
428,272,Undirected,15051,,1
1193,85,Undirected,29536,,2
264,661,Undirected,15053,,1
1141,546,Undirected,15054,,1
885,1123,Undirected,15055,,1
1198,189,Undirected,29745,,1
1092,946,Undirected,15057,,1
572,133,Undirected,15058,,4
497,1061,Undirected,15059,,1
929,237,Undirected,15060,,1
526,147,Undirected,15061,,1
396,542,Undirected,15062,,1
381,354,Undirected,15063,,1
148,691,Undirected,15064,,1
70,303,Undirected,15065,,1
1066,269,Undirected,15066,,1
270,101,Undirected,15067,,1
916,85,Undirected,15068,,1
220,31,Undirected,15069,,1
261,14,Undirected,15070,,1
1194,5,Undirected,29552,,3
668,617,Undirected,15072,,1
11,1201,Undirected,29850,,2
244,36,Undirected,15074,,1
858,392,Undirected,15075,,1
993,196,Undirected,15076,,1
408,800,Undirected,15077,,1
656,360,Undirected,15078,,1
492,753,Undirected,15079,,1
790,421,Undirected,15080,,1
259,12,Undirected,15081,,1
146,761,Undirected,15082,,1
