Source,Target,Type,Id,Label,Weight
127,50,Undirected,18776,,1
105,48,Undirected,18777,,2
29,681,Undirected,18778,,1
690,240,Undirected,18779,,1
121,518,Undirected,18780,,1
166,415,Undirected,18781,,1
867,162,Undirected,18782,,1
45,80,Undirected,18783,,1
864,134,Undirected,18784,,1
210,518,Undirected,18785,,1
431,716,Undirected,18786,,1
30,607,Undirected,18787,,1
320,93,Undirected,18788,,1
758,876,Undirected,28312,,2
28,561,Undirected,18790,,1
117,599,Undirected,18791,,1
269,259,Undirected,18792,,1
337,69,Undirected,18793,,1
250,256,Undirected,18794,,1
519,193,Undirected,18795,,1
627,195,Undirected,18796,,1
28,790,Undirected,18797,,1
524,178,Undirected,18798,,1
796,628,Undirected,18799,,1
209,550,Undirected,18800,,1
285,317,Undirected,18801,,1
69,3,Undirected,18802,,1
246,663,Undirected,18803,,1
62,351,Undirected,18804,,1
2,77,Undirected,18805,,4
431,167,Undirected,18806,,1
192,31,Undirected,18807,,1
652,420,Undirected,18808,,1
216,227,Undirected,18809,,1
124,690,Undirected,18810,,1
759,52,Undirected,18811,,2
721,415,Undirected,18812,,1
741,189,Undirected,18813,,1
6,244,Undirected,18814,,2
279,560,Undirected,18815,,1
759,866,Undirected,18816,,1
102,641,Undirected,18817,,1
374,357,Undirected,18818,,1
9,664,Undirected,18819,,1
623,167,Undirected,18820,,1
138,259,Undirected,18821,,2
855,372,Undirected,18822,,1
326,550,Undirected,18823,,1
208,37,Undirected,18824,,1
49,676,Undirected,18825,,1
94,716,Undirected,18826,,1
144,333,Undirected,18827,,2
208,124,Undirected,18828,,1
84,247,Undirected,18829,,1
623,506,Undirected,18830,,1
4,54,Undirected,18831,,1
212,11,Undirected,18832,,1
207,365,Undirected,18833,,1
29,91,Undirected,18834,,1
368,26,Undirected,18835,,1
114,219,Undirected,18836,,2
879,606,Undirected,28363,,2
32,227,Undirected,18838,,1
488,568,Undirected,18839,,1
164,49,Undirected,18840,,1
44,108,Undirected,18841,,2
165,768,Undirected,18842,,1
648,90,Undirected,18843,,1
93,163,Undirected,18844,,2
2,747,Undirected,18845,,1
880,847,Undirected,28392,,2
662,706,Undirected,18847,,1
890,750,Undirected,28641,,2
94,506,Undirected,18849,,1
7,31,Undirected,18850,,1
890,804,Undirected,28642,,1
256,269,Undirected,18852,,1
197,35,Undirected,18853,,1
159,616,Undirected,18854,,1
832,226,Undirected,18855,,1
891,417,Undirected,28654,,2
218,7,Undirected,18857,,1
179,210,Undirected,18858,,1
124,322,Undirected,18859,,1
14,255,Undirected,18860,,1
462,12,Undirected,18861,,1
896,884,Undirected,28751,,2
61,106,Undirected,18863,,1
101,807,Undirected,18864,,1
107,60,Undirected,18865,,1
86,195,Undirected,18866,,1
214,61,Undirected,18867,,1
9,362,Undirected,18868,,2
363,574,Undirected,18869,,1
101,32,Undirected,18870,,1
387,169,Undirected,18871,,1
