Source,Target,Type,Id,Label,Weight
398,763,Undirected,12374,,1
55,50,Undirected,12375,,1
103,190,Undirected,12376,,1
202,295,Undirected,12377,,1
456,65,Undirected,12378,,1
122,174,Undirected,12379,,1
881,9,Undirected,12380,,1
1035,782,Undirected,37217,,3
664,262,Undirected,12382,,1
808,598,Undirected,12383,,1
130,74,Undirected,12384,,1
22,175,Undirected,12385,,1
133,281,Undirected,12386,,1
122,24,Undirected,12387,,1
8,388,Undirected,12388,,1
469,626,Undirected,12389,,1
440,845,Undirected,12390,,1
111,0,Undirected,12391,,1
58,171,Undirected,12392,,1
525,7,Undirected,12393,,1
486,749,Undirected,12394,,1
23,101,Undirected,12395,,1
172,577,Undirected,12396,,1
37,158,Undirected,12397,,2
97,82,Undirected,12398,,2
1065,243,Undirected,38129,,2
422,341,Undirected,12400,,1
86,382,Undirected,12401,,1
15,291,Undirected,12402,,1
180,365,Undirected,12403,,1
396,188,Undirected,12404,,1
781,362,Undirected,12405,,1
1002,911,Undirected,12406,,1
675,81,Undirected,12407,,1
455,529,Undirected,12408,,1
142,752,Undirected,12409,,2
707,136,Undirected,12410,,1
290,5,Undirected,12411,,2
130,415,Undirected,12412,,1
198,263,Undirected,12413,,1
25,669,Undirected,12414,,1
310,345,Undirected,12415,,1
214,153,Undirected,12416,,1
161,1010,Undirected,12417,,1
93,929,Undirected,12418,,1
489,376,Undirected,12419,,1
840,814,Undirected,12420,,1
1049,382,Undirected,37610,,2
814,73,Undirected,12422,,1
985,73,Undirected,12423,,1
31,53,Undirected,12424,,1
451,491,Undirected,12425,,1
113,391,Undirected,12426,,2
84,703,Undirected,12427,,1
298,614,Undirected,12428,,1
37,203,Undirected,12429,,1
176,84,Undirected,12430,,1
45,902,Undirected,12431,,1
613,914,Undirected,12432,,1
2,722,Undirected,12433,,1
41,189,Undirected,12434,,1
328,384,Undirected,12435,,1
9,640,Undirected,12436,,1
823,299,Undirected,12437,,1
967,457,Undirected,12438,,1
67,60,Undirected,12439,,1
626,53,Undirected,12440,,1
192,284,Undirected,12441,,1
110,944,Undirected,12442,,1
103,105,Undirected,12443,,1
10,31,Undirected,12444,,3
70,325,Undirected,12445,,1
135,935,Undirected,12446,,1
453,445,Undirected,12447,,1
571,152,Undirected,12448,,1
1054,237,Undirected,37795,,3
80,408,Undirected,12450,,2
253,28,Undirected,12451,,1
984,310,Undirected,12452,,1
492,375,Undirected,12453,,1
2,30,Undirected,12454,,1
58,43,Undirected,12455,,1
286,118,Undirected,12456,,1
831,305,Undirected,12457,,1
30,161,Undirected,12458,,2
708,821,Undirected,12459,,1
331,503,Undirected,12460,,1
818,338,Undirected,12461,,1
108,111,Undirected,12462,,1
85,114,Undirected,12463,,2
30,41,Undirected,12464,,2
106,534,Undirected,12465,,1
111,6,Undirected,12466,,2
195,4,Undirected,12467,,2
106,44,Undirected,12468,,2
860,321,Undirected,12469,,1
456,988,Undirected,12470,,1
73,488,Undirected,12471,,1
19,470,Undirected,12472,,2
110,289,Undirected,12473,,1
250,350,Undirected,12474,,1
371,25,Undirected,12475,,1
