Id,Label,Contribution,Weight,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,Degree
44,Fred Immler,Darsteller,10,87,6,0.392781,0.430406,13337.424239,0.314666,65
45,Paul Rehkopf,Darsteller,10,72,5,0.382751,0.415022,6344.457375,0.231717,47
46,Willy Großstück,Kamera,10,85,6,0.368263,0.403767,6254.022963,0.200296,50
47,Frida Richard,Darsteller,10,95,5,0.404015,0.44511,13544.495533,0.45151,80
48,Robert Heymann,Drehbuch,10,73,6,0.363434,0.39258,3847.017715,0.149254,36
49,Axel Graatkjær,Kamera,10,96,6,0.398535,0.44115,14184.008837,0.406392,84
50,Paul Hartmann,Darsteller,10,91,6,0.388933,0.430565,13922.009338,0.368644,77
51,Arpad Viragh,Kamera,10,99,5,0.41828,0.455423,20246.990325,0.456439,74
52,Bernhard Goetzke,Darsteller,10,129,6,0.394468,0.43499,7150.652693,0.460046,70
53,Margarete Kupfer,Darsteller,10,91,5,0.4116,0.450987,16141.51609,0.407915,76
54,Carola Toelle,Darsteller,10,88,6,0.403128,0.441831,7685.572917,0.476691,70
55,Ernst Hofmann,Darsteller,10,90,6,0.405689,0.440912,11103.157077,0.40973,58
56,Carl de Vogt,Darsteller,10,95,6,0.384253,0.421681,6661.595422,0.272256,59
57,Heinrich Gärtner,Kamera,10,55,6,0.380965,0.413637,5991.92014,0.23946,46
58,Dimitri Buchowetzki,Drehbuch/Regie,10,96,6,0.394468,0.429952,7104.897154,0.343815,50
59,Eugen Klöpfer,Darsteller,10,97,6,0.407942,0.448899,19128.868196,0.461904,82
60,Rudolf del Zopp,Drehbuch/Regie,10,85,6,0.361912,0.393011,4212.080231,0.150934,40
61,Erich Schönfelder,Drehbuch/Regie/Darsteller,10,88,7,0.351941,0.381445,1860.028136,0.197078,35
62,Frederik Fuglsang,Kamera,9,96,6,0.362806,0.390833,451.889718,0.183611,26
63,Erik Lund,Regie,9,59,6,0.355949,0.383345,462.458415,0.157708,24
64,Leonhard Haskel,Darsteller,9,81,6,0.395957,0.43381,6755.555569,0.407588,63
65,Robert Herlth,Bauten,9,110,6,0.392152,0.4355,6248.779428,0.490704,79
66,Paul Rosenhayn,Drehbuch,9,71,6,0.412293,0.44857,6023.177173,0.460715,61
67,Grete Reinwald,Darsteller,9,59,6,0.369281,0.398797,13640.093078,0.150521,38
68,William Karfiol,Regie,9,17,7,0.313554,0.332114,134.15603,0.035918,12
69,Mutz Greenbaum,Kamera/Regie,9,76,6,0.391316,0.426333,11121.649512,0.269387,57
71,Fritz Kampers,Darsteller,9,48,6,0.373982,0.404402,7069.533233,0.16276,40
72,Wilhelm Kaiser-Heyl,Darsteller,9,77,5,0.40446,0.441207,17370.628649,0.317567,67
73,Maria Zelenka,Darsteller,9,68,6,0.393939,0.427343,5767.967369,0.300523,48
74,Franz Eckstein,Regie,9,74,6,0.385564,0.417631,3760.878448,0.245708,44
75,Karl Falkenberg,Darsteller,9,79,5,0.393728,0.427468,14934.017497,0.245084,59
76,Carl Auen,Darsteller,9,72,6,0.371523,0.403846,6370.153707,0.179406,46
78,Lya Mara,Darsteller,9,76,6,0.382452,0.410778,407.448513,0.2874,29
79,Alfred Schirokauer,Drehbuch/Regie,9,62,7,0.340519,0.366571,4620.360894,0.081043,34
80,Hans Dreier,Bauten,9,87,6,0.388522,0.422453,4026.955083,0.305206,47
81,Otto Kanturek,Kamera,9,83,6,0.393307,0.431938,10787.973884,0.32923,70
83,Hans Sohnle,Bauten,9,80,6,0.378706,0.414568,4620.440298,0.29926,53
84,Henri Peters-Arnolds,Darsteller,9,72,6,0.375607,0.408384,19830.34716,0.180289,52
85,Ewald Daub,Kamera,9,51,7,0.353465,0.383022,14830.396204,0.10403,41
86,Franz Stein,Kamera,9,78,6,0.382851,0.415646,3751.701686,0.254772,47
87,Rosa Porten,Drehbuch,8,67,6,0.379097,0.409292,1844.176912,0.225163,38
88,Felix Hecht,Darsteller,8,70,5,0.379979,0.410188,19907.211505,0.192549,44
89,Fritz Falkenberg,Darsteller,8,53,6,0.360934,0.387157,1148.977331,0.138284,27
90,Carl Mayer,Drehbuch,8,82,6,0.402025,0.439891,7295.892106,0.430058,69
91,Leopold von Ledebur,Darsteller,8,70,6,0.380274,0.413218,5876.151347,0.242228,45
92,Siegfried Wroblewsky,Bauten,8,72,6,0.383051,0.417529,7194.661969,0.220664,54
93,Walter Röhrig,Bauten,8,97,6,0.38719,0.429135,4559.551998,0.453102,71
94,Erich Pommer,Produzent,8,101,6,0.385463,0.42538,5284.475544,0.410692,71
95,Aruth Wartan,Darsteller,8,64,5,0.336541,0.363206,18164.134164,0.074925,40
96,Ernst Rückert,Darsteller,8,55,7,0.33394,0.356905,521.558804,0.060769,20
97,Marija Leiko,Darsteller,8,75,5,0.407038,0.44283,11440.652197,0.395315,65
98,Claire Lotto,Darsteller,8,72,6,0.367434,0.39764,1592.109166,0.198612,37
99,Gustave Preiß,Kamera,8,72,6,0.402466,0.43988,15793.896659,0.320695,63
100,Willi Wolff,Drehbuch,8,74,6,0.370866,0.398854,4049.947938,0.171811,34
102,Heinz Carl Heiland,Regie/Drehbuch/Darsteller/Kamera,8,49,6,0.323355,0.343692,71.739983,0.05013,12
104,Paul Lachenauer,Bauten,8,68,6,0.359961,0.391684,3470.625632,0.149912,39
105,Helmuth Ortmann,Drehbuch,8,66,5,0.357856,0.384513,4252.342737,0.114467,31
106,Max Faßbender,Kamera,8,58,6,0.356121,0.384457,10360.853918,0.120205,39
107,Karl Platen,Darsteller,8,71,6,0.396384,0.434003,6479.188414,0.399071,63
108,Oskar Marion,Darsteller,8,65,6,0.376088,0.411187,7912.779585,0.217328,51
109,Hanni Weisse,Darsteller,8,78,6,0.400163,0.439426,12199.93617,0.407775,68
110,Hanni Reinwald,Darsteller,8,68,6,0.383451,0.414579,8049.307892,0.189999,44
111,Otto Tober,Kamera,8,72,6,0.372653,0.406331,2745.822513,0.251887,46
112,Georg Alexander,Darsteller,8,86,6,0.347446,0.371307,63.65937,0.123696,17
1623,Reinhard Bruck,Regie/Drehbuch,5,33,6,0.357247,0.384025,1378.681068,0.111405,23
114,Johannes Riemann,Darsteller,8,73,6,0.401147,0.435863,6627.940734,0.363962,55
115,Adolf Gärtner,Regie,7,65,6,0.364697,0.390629,684.564206,0.157471,25
116,Emil Schünemann,Kamera,7,53,7,0.351604,0.378586,2612.701343,0.100767,27
117,Walter Wassermann,Drehbuch,7,66,6,0.36771,0.398639,1628.180508,0.196369,38
119,Heinrich Schroth,Darsteller,7,55,6,0.383852,0.417415,12785.986561,0.257441,48
120,Joseph Delmont,Regie/Drehbuch/Darsteller,7,65,6,0.340835,0.362378,245.820379,0.079433,17
121,Helga Molander,Darsteller,7,57,6,0.383251,0.415827,10607.874873,0.231845,46
122,Josefine Dora,Darsteller,7,59,6,0.381757,0.417994,12531.116151,0.311545,55
123,Ernst Reicher,Darsteller/Drehbuch/Regie,7,36,6,0.305723,0.323383,440.392504,0.02495,13
124,Max Ruhbeck,Darsteller,7,56,5,0.384153,0.416167,8939.72905,0.180619,45
125,Erna Morena,Darsteller,7,89,6,0.374936,0.409769,3189.421502,0.282651,49
126,Oswald Delmor,Darsteller,7,62,6,0.386783,0.421795,9434.591503,0.272847,56
127,Erich Waschneck,Kamera,7,68,6,0.384656,0.419117,9021.434226,0.294532,54
128,Adele Sandrock,Darsteller,7,64,6,0.393728,0.42951,6635.379569,0.335795,59
129,Hermann Vallentin,Darsteller,7,68,6,0.401476,0.437214,5536.570735,0.397439,59
130,Sadjah Gezza,Darsteller,7,53,6,0.35873,0.387327,4680.054036,0.167222,36
131,Mady Christians,Darsteller,7,75,6,0.354488,0.379941,340.608817,0.157928,21
132,Jakob Tiedtke,Darsteller,7,77,6,0.352363,0.37715,120.265375,0.149711,21
133,Ellen Richter,Darsteller,7,65,6,0.364697,0.390629,684.564206,0.157471,25
134,Hedda Vernon,Darsteller,7,67,6,0.349429,0.376912,3909.464308,0.095855,30
135,Magnus Stifter,Darsteller,7,60,6,0.375032,0.410234,8276.575954,0.247774,53
136,Olga Limburg,Darsteller,7,60,6,0.39142,0.425754,5985.898931,0.34337,53
137,Sascha Gura,Darsteller,7,66,6,0.365787,0.396301,4495.009218,0.158564,36
138,Carl Ludwig Kirmse,Bauten,7,65,6,0.393728,0.429499,12716.97472,0.273846,54
140,Hugo Flink,Darsteller,7,52,6,0.378999,0.409303,7420.550052,0.180669,41
141,Arnold Korff,Darsteller,7,74,6,0.397672,0.435761,9002.938012,0.381868,64
142,Fritz Kortner,Darsteller,7,69,6,0.396384,0.432165,4415.816186,0.375609,56
143,Hanns Beck-Gaden,Darsteller/Drehbuch/Regie,7,42,7,0.287757,0.307052,1744.607948,0.017615,17
144,Harry Liedtke,Darsteller,7,79,6,0.336618,0.361255,229.874618,0.12703,24
145,Anna von Palen,Darsteller,7,59,6,0.385261,0.418618,4571.731861,0.24806,40
147,Kurt Lande,Kamera,7,69,6,0.403018,0.439097,10616.643259,0.357296,63
148,Preben J. Rist,Darsteller,7,54,6,0.381459,0.411641,2745.840377,0.222434,36
149,Hans Gaus,Drehbuch,7,65,5,0.401147,0.434661,5630.051806,0.359222,54
150,Kurt Middendorf,Darsteller,7,55,5,0.381757,0.411334,7051.24858,0.164059,39
151,Georg John,Darsteller,7,69,5,0.405689,0.44005,6687.603968,0.36945,59
152,Karl Machus,Bauten,7,59,5,0.374363,0.405616,6358.300302,0.218784,43
154,Hans Werckmeister,Regie/Drehbuch,7,53,7,0.361111,0.388513,1418.923694,0.132364,27
155,Robert A. Dietrich,Bauten,7,67,6,0.386681,0.425278,5867.170795,0.308863,55
156,Manja Tzatschewa,Darsteller,7,61,5,0.378316,0.410098,3051.67521,0.256098,42
157,Käte Haack,Darsteller,7,58,5,0.392991,0.426571,13227.923045,0.282821,50
158,Ferdinand von Alten,Darsteller,7,71,6,0.393623,0.429521,4982.93054,0.388126,59
159,Arthur Somlay,Drehbuch/Darsteller,7,69,6,0.359344,0.388428,1222.204397,0.187413,32
160,Arthur Schetter,Drehbuch,7,67,6,0.366975,0.395121,683.712574,0.188756,29
161,Conrad Curt Cappi,Darsteller,6,52,6,0.351772,0.374835,577.116033,113,25
162,Kurt Dürnhöfer,Bauten,6,54,6,0.339496,0.364239,8541.964704,0.062965,31
163,Rita Clermont,Darsteller,6,37,6,0.358205,0.387316,3019.000858,0.135163,31
164,Lotte Neumann,Darsteller,6,45,6,0.366334,0.394702,1547.188423,0.197871,30
166,Fritz Arno Wagner,Kamera,6,80,6,0.378316,0.417472,6291.977849,0.397873,67
167,Lia Eibenschütz,Darsteller,6,55,6,0.396384,0.430985,2720.799186,0.36912,49
168,Margarete Schlegel,Darsteller,6,54,6,0.385767,0.4199,3072.555976,0.31134,45
169,Tony Ebärg,Darsteller,6,49,6,0.347117,0.371999,675.8058,0.102258,24
170,Julius Urgiß,Drehbuch,6,63,6,0.374172,0.409496,3349.887316,0.262487,44
172,Lil Dagover,Darsteller,6,73,6,0.373316,0.409405,3368.903175,0.312481,52
173,Georg Muschner,Kamera,6,62,7,0.323355,0.344095,251.860978,0.044958,17
174,Thea von Harbou,Drehbuch,6,93,6,0.369839,0.405435,2365.109514,0.335844,51
175,Max Jungk,Drehbuch,6,62,6,0.371523,0.408033,4316.286033,0.249457,46
176,Edmund Edel,Drehbuch,6,33,5,0.356208,0.384014,2189.080099,0.124612,27
177,Edith Posca,Darsteller,6,57,6,0.379587,0.412185,2262.872608,0.244383,39
178,Max Wogritsch,Darsteller,6,49,5,0.359169,0.387724,3684.59483,0.126426,32
179,Stefan Lhotka,Bauten,6,55,6,0.374554,0.406637,2798.649254,0.237028,43
180,Lee Parry,Darsteller,6,50,5,0.343064,0.365509,547.432781,0.079203,20
181,Siegfried Dessauer,Regie,6,31,6,0.346871,0.370774,1091.899677,0.096265,21
182,Otto Treptow,Darsteller/Drehbuch,6,57,6,0.394999,0.427683,2766.897798,0.339163,43
183,Ferdinand Robert,Darsteller/Drehbuch/Regie,6,41,6,0.342504,0.36813,18118.514251,0.079156,32
184,Otto Moldenhauer,Bauten,6,53,6,0.363704,0.392523,2545.255256,0.171792,31
185,Eugen Nicolsen,Darsteller/Drehbuch/Regie,6,39,7,0.263782,0.278132,2929.712386,0.009331,13
186,Heinrich Richter,Bauten,6,55,6,0.366517,0.398673,3760.151482,0.201929,43
187,Eugen Hrich,Kamera,6,50,6,0.364697,0.39435,1977.631543,0.16467,31
188,Harry Nestor,Darsteller,6,51,6,0.36771,0.398332,6231.800544,0.182483,37
189,Richard Eichberg,Regie,6,50,5,0.343064,0.365509,547.432781,0.079203,20
190,Karl Hasselmann,Kamera,6,64,6,0.379489,0.41214,1209.66255,0.293727,40
191,Erwin Fichtner,Darsteller,6,43,6,0.352447,0.377763,4847.681959,0.102421,27
192,Ernst Winar,Darsteller,6,55,6,0.38883,0.422759,4676.07569,0.300479,50
193,Ernst Schrumpf,Darsteller,6,40,7,0.333107,0.355203,386.95949,0.05657,18
194,Otto Hunte,Bauten,6,79,6,0.363075,0.392796,1173.865106,0.225685,36
196,Paul Holzki,Kamera,6,57,6,0.372653,0.404187,1771.922514,0.265263,40
197,Ernst Plhak,Kamera,6,50,6,0.361734,0.390231,4730.645653,0.140995,34
198,Ernst Pittschau,Darsteller,6,38,6,0.355002,0.385183,5068.91628,0.140558,35
199,Rudolf Forster,Darsteller,6,57,6,0.397887,0.430985,6261.907312,0.328886,51
200,Hans Junkermann,Darsteller,6,53,6,0.376088,0.408441,3948.154271,0.29073,44
201,Karl Etlinger,Darsteller,6,54,6,0.374745,0.40573,5254.830488,0.194043,41
202,Paul Ludwig,Darsteller,6,96,6,0.398319,0.433878,10216.128225,0.298528,60
203,Hans Behrendt,Darsteller/Drehbuch,6,55,6,0.366334,0.396676,1737.386612,0.175273,30
204,Hermann Warm,Bauten,6,75,6,0.38597,0.420479,2985.123326,0.347388,53
205,Paul Richter,Darsteller,6,62,6,0.392152,0.428228,12951.884333,0.343872,59
206,Esther Carena,Darsteller,6,51,6,0.371899,0.403165,3002.551272,0.195721,39
207,Mabel May-Yong,Darsteller,6,53,6,0.392047,0.425187,9118.206947,0.258496,47
209,Lya de Putti,Darsteller,6,80,6,0.355518,0.389052,1983.13409,0.236327,45
212,Artur Retzbach-Erasiny,Darsteller/Drehbuch,6,43,6,0.312753,0.331586,297.775625,0.033754,13
214,Werner Brandes,Kamera,6,78,6,0.367526,0.398468,1905.117462,0.24244,40
215,Anton Lothar Philipp August Mayring,Regie/Darsteller,6,28,7,0.258718,0.274116,3002.797097,0.01678,15
217,Carl Günther,Darsteller,6,45,6,0.352447,0.379249,6136.264741,0.138304,29
218,Carl Drews,Kamera,6,53,6,0.379195,0.411187,1321.563789,0.30149,43
1619,Manfred Noa,Regie/Drehbuch/Bauten,9,68,5,0.360491,0.38659,5022.867627,0.112781,26
221,Alfred Haase,Darsteller,6,58,6,0.383751,0.415248,3656.479712,0.260391,40
1617,Leo Peukert,Darsteller/Regie,7,23,7,0.226663,0.236896,2773.2,0.004708,9
224,Bruno Kastner,Darsteller,6,45,6,0.355776,0.380542,603.515406,0.120866,21
225,Alexander Erdmann-Jesnitzer,Regie/Darsteller/Drehbuch,6,42,8,0.24714,0.261016,10234.166667,0.008294,14
226,Willy Hameister,Kamera,5,51,5,0.369653,0.403075,2655.362784,0.242766,43
227,Rudolf Klein-Rohden,Darsteller,5,47,6,0.382851,0.414171,4229.001508,0.241837,40
228,Willibald Gaebel,Kamera,5,51,6,0.367986,0.399853,2972.53015,0.255346,42
229,Gertrud Welcker,Darsteller,5,46,6,0.386783,0.419639,4534.589182,0.253741,43
230,Gerda Frey,Darsteller,5,40,5,0.342984,0.367098,3306.483044,0.067157,27
231,Paul Ludwig Stein,Regie/Drehbuch,5,0,0,0,0,0,0,0
232,Hans Albers,Darsteller,5,41,6,0.36854,0.396982,1004.670375,0.184625,28
233,Paul Merzbach,Drehbuch,5,41,6,0.349679,0.373565,1073.614877,0.088443,24
236,Eduard Rothauser,Darsteller,5,41,6,0.344674,0.369151,1031.537519,0.096279,22
237,Paul Bildt,Darsteller,5,44,6,0.36209,0.392818,9102.555099,0.178834,37
238,Hans Wallner,Darsteller,5,40,5,0.346789,0.368119,2404.297886,0.065005,21
239,Harald Paulsen,Darsteller,5,46,6,0.383751,0.415033,2502.356607,0.277263,39
240,Victor Janson,Darsteller/Regie,5,51,6,0.365605,0.393204,724.272269,0.201153,30
241,Georg Heinrich Schnell,Darsteller,5,53,7,0.369467,0.403648,6319.618915,0.250107,50
242,Emil Jannings,Darsteller,5,49,6,0.370679,0.40312,2498.623985,0.262973,43
243,Reinhold Schünzel,Regie/Darsteller,5,44,6,0.363614,0.394486,1386.177886,0.176252,31
244,Ernst Stahl-Nachbaur,Darsteller,5,40,6,0.387395,0.416009,1876.383916,0.283051,34
246,Walter Schmidthässler,Drehbuch,5,15,6,0.305978,0.322033,761.03679,0.022962,10
247,Rudolf Strauss,Drehbuch,5,47,6,0.369932,0.400658,3356.014758,0.20173,37
248,Rudi Bach,Regie,5,18,6,0.312088,0.328897,1171.876695,0.025584,12
249,Eugen Hamm,Kamera,5,46,6,0.342265,0.364602,2004.926104,0.100807,19
250,Marga Lindt,Darsteller,5,42,6,0.290259,0.310041,2170.156555,0.024005,22
251,F. W. Murnau,Regie,5,55,7,0.369746,404,4653.420088,0.266249,49
252,Wanda Treumann,Darsteller,5,36,6,0.358818,0.385534,2441.70803,0.115413,25
253,Marian Alma,Darsteller,5,41,6,0.351183,0.375584,618.961784,0.126268,24
254,August Rinaldi,Bauten,5,46,6,0.363164,0.392614,2239.832826,0.148012,33
255,Fred Goebel,Darsteller,5,42,6,0.384656,0.416837,1013.003785,0.315198,37
256,Robert Leffler,Darsteller/Regie,5,43,5,0.36515,0.395303,6646.802912,0.183682,38
257,August Arnold,Kamera,5,26,7,0.284414,0.30096,1410.163523,0.012869,12
258,Fritz Kraencke,Bauten,5,46,6,0.359257,0.388291,2093.665559,0.13994,30
261,Ria Alldorf,Darsteller,5,40,6,0.341469,0.36484,2655.662084,0.089007,26
262,Ressel Orla,Darsteller,5,50,5,0.397027,0.42926,3040.029709,0.359085,44
263,Richard Georg,Darsteller,5,44,6,0.377829,0.410642,3980.729364,0.26644,39
264,Günther Krampf,Kamera,5,31,6,0.353465,0.37934,424.841629,0.135204,22
265,Johannes Brandt,Drehbuch/Regie,5,33,6,0.349263,0.376526,2957.110536,0.106841,30
266,Adolf Klein,Darsteller,5,45,6,0.371616,0.403075,18827.02944,0.227812,38
267,Karl Geppert,Darsteller,5,45,5,0.364788,0.397697,6014.497384,0.160065,44
268,Albert Korell,Bauten,5,61,7,0.319487,0.339546,68.169085,0.041879,16
269,Otto Gebühr,Darsteller,5,43,6,0.367342,0.396494,1565.102671,0.172977,32
271,Hermann Böttcher,Darsteller,5,52,7,0.368632,0.403682,2863.596308,0.267256,45
272,Dora Bergner,Darsteller,5,44,6,0.365696,0.39612,1662.795253,0.169748,34
273,Julius Falkenstein,Darsteller,5,46,6,0.362627,0.39106,2068.513572,0.183428,32
274,Adolf Edgar Licho,Darsteller/Regie,5,46,6,0.387395,0.420309,4091.248678,0.279754,44
275,Adolf Hille,Darsteller,5,42,6,0.301705,0.322487,2681.69334,0.025249,21
276,Max Lutze,Kamera,5,43,6,0.371523,0.40354,6819.633741,0.197164,42
277,Olaf Storm,Darsteller,5,47,6,0.37237,0.404266,2811.89034,0.255638,42
278,Hermann Wlach,Darsteller,5,40,6,0.338557,0.364806,7545.096632,0.080917,35
279,Herma van Delden,Darsteller,5,43,6,0.366334,0.397084,5950.546354,0.209143,33
280,Heinrich Marlow,Darsteller,5,50,6,0.36209,0.392206,1973.367303,0.171714,35
282,Theodor Sparkuhl,Kamera,5,55,6,0.371899,0.406989,3118.502591,0.263219,50
283,Karl Halden,Regie,5,41,7,0.333031,0.356746,433.471812,0.075191,21
284,Jacek Rotmil,Bauten,5,43,5,0.335235,0.357443,454.830718,0.072267,21
286,Olaf Fønss,Darsteller,5,68,6,0.361823,0.39165,1631.437341,0.195599,33
287,Margit Barnay,Darsteller,5,47,6,0.385463,0.417597,3339.66633,0.253477,42
288,Lothar Knud Frederik,Drehbuch,5,61,7,0.319487,0.339546,68.169085,0.041879,16
289,Franz Osten,Regie,4,16,6,0.286802,0.303801,1620.667957,0.018116,12
290,Michael Varkonyi,Darsteller,4,40,6,0.382851,0.414874,2511.187644,0.295241,40
291,Kurt Rottenburg,Darsteller,4,40,6,0.335235,0.356206,14.108466,0.092822,13
1671,Carl Boese,Regie/Musik,5,43,6,0.35873,0.383957,1219.151879,0.119649,24
293,Franz Seemann,Bauten,4,42,6,0.348683,0.378216,1704.912391,0.151891,36
295,Mila de la Chapelle,Darsteller/Drehbuch,4,26,6,0.345322,0.365861,232.199358,0.079494,13
296,Hugo Döblin,Darsteller,4,36,6,0.358205,0.387962,6038.019409,0.142324,31
297,Holger-Madsen,Regie/Darsteller/Drehbuch,4,32,6,0.342824,0.365407,178.047316,0.101472,15
1685,Josef Berger,Darsteller/Regie,6,39,7,0.329003,0.350925,303.927924,0.049321,16
299,Aud Egede-Nissen,Darsteller,4,40,6,0.373791,0.403449,4608.494513,0.19189,38
300,Frederik Larsen,Regie,4,34,6,0.366334,0.393261,353.060417,0.217925,24
301,Mia May,Darsteller,4,59,7,0.332052,0.356451,151.201461,0.130448,23
1669,John B. Kirsch,Darsteller/Regie,2,6,7,0.262744,0.27339,0,0.004375,3
305,Luciano Albertini,Darsteller,4,40,6,0.340835,0.362378,245.820379,0.079433,17
306,Ernst Pröckl,Darsteller,4,39,6,0.370398,0.402439,2997.565411,0.214008,38
308,Josef Reithofer,Darsteller,4,36,6,0.357943,0.384717,1484.092119,0.135334,26
309,Josef Rehberger,Darsteller,4,39,6,0.376957,0.406251,1835.608754,0.198482,33
310,Erra Bognar,Darsteller,4,33,6,0.342105,0.367506,2053.349929,0.100032,24
313,Josef Firmans,Drehbuch/Regie,4,16,7,0.273506,0.285393,0,0.006085,4
316,Eva May,Darsteller,4,39,6,0.364245,0.392069,814.669605,0.184743,27
317,Eva Speyer,Darsteller,4,35,6,0.343706,0.365838,507.617028,0.075342,17
318,Leo Heller,Drehbuch,4,37,6,0.369932,0.400261,2359.902183,0.187916,33
319,Magda Madeleine,Darsteller,4,40,6,0.368725,0.399047,2233.064761,0.203641,36
320,Bobby E. Lüthge,Drehbuch,4,38,6,0.35873,0.389086,1174.305274,0.154247,28
321,Walter Wolff,Darsteller,4,30,6,0.305914,0.323474,662.04133,0.021067,13
322,Wassily Wronsky,Darsteller,4,36,6,0.342185,0.370241,2644.1616,0.148131,30
323,Julia Serda,Darsteller,4,37,6,0.380176,0.409712,2097.544784,0.222661,33
325,Fritz Wendhausen,Drehbuch/Regie,4,34,7,0.348104,0.373231,183.147423,0.122922,16
326,Robert Dinesen,Regie,4,39,7,0.361645,0.392473,598.331813,0.203444,29
327,Hans Janowitz,Drehbuch,4,42,6,0.373982,0.403801,1155.678185,0.247599,37
328,Grete Hollmann,Darsteller,4,34,6,0.361378,0.387996,1817.967405,0.132636,26
329,Grit Hegesa,Darsteller,4,41,6,0.374458,0.403472,1083.51026,0.240605,32
330,Willy Allen,Darsteller,4,37,6,0.327902,0.350034,3400.462151,0.047301,24
332,Hans Bloch,Kamera,4,23,6,0.347446,0.370218,4982.321916,0.090773,21
333,Willy Reiber,Bauten,4,39,6,0.328635,0.353392,7000.952723,0.064802,33
334,Otto Jäger,Kamera,4,39,6,0.361556,0.387826,1134.805616,0.117518,24
335,Hans Felix,Darsteller/Drehbuch,4,32,7,0.330707,0.351913,510.061633,0.05972,15
336,Karl Görge,Bauten,4,38,6,0.373411,0.401985,460.414324,0.239114,29
337,Hans Kämpfe,Kamera,4,39,6,0.33093,0.355684,5685.556399,0.071277,30
338,Friedrich Kühne,Darsteller,4,29,6,0.351435,0.375596,2148.234443,0.097597,25
339,Hans Mierendorff,Darsteller,4,41,6,0.368263,0.398525,1697.824792,0.214862,33
340,Lya Sellin,Darsteller,4,35,7,0.341231,0.366741,1757.165488,0.092705,21
341,Paul Hartenstein,Darsteller/Drehbuch/Regie,4,33,7,0.309981,0.328132,57.659301,0.035284,13
342,Otto Rippert,Regie,4,30,5,0.371711,0.399841,1449.165137,0.17046,28
343,Alfons Fryland,Darsteller,4,34,6,0.377053,0.406705,1745.715676,0.256812,34
344,Alfred Fekete,Drehbuch,4,40,7,0.36817,0.399031,1349.115381,0.229806,34
346,Paul Adler,Kamera,4,37,5,0.327609,0.347493,86.553192,0.055831,16
347,Harry Hardt,Darsteller,4,36,6,0.367802,0.397447,2022.69889,0.193603,30
1653,Willy Achsel,Regie/Drehbuch,2,20,7,0.306297,0.3239,0,0.028814,10
349,Greta Schröder,Darsteller,4,47,7,0.358643,0.39009,4174.484849,0.199385,41
350,Philipp Manning,Darsteller,4,40,6,0.375992,0.405956,2899.655797,0.207166,38
351,Gotthardt Wolf,Kamera,4,41,6,0.342824,0.366916,103.380182,0.113758,20
352,Wilhelm Dieterle,Darsteller,4,45,6,0.372559,0.404629,1553.085921,0.25229,36
353,Adolf Wenter,Regie,4,22,6,0.258263,0.272839,13.771429,0.011585,13
354,Karl Beckersachs,Darsteller,4,28,7,0.355088,0.383181,14662.557778,0.126088,28
355,Fritz Richard,Darsteller,4,37,6,0.374841,0.405605,2764.142577,0.207961,35
357,Adolf von Marées,Bauten,4,38,5,0.359169,0.385705,2652.956601,0.143748,32
358,Wilhelm Prager,Drehbuch/Regie,4,32,6,0.325504,0.34452,479.322261,0.043255,15
359,Xenia Desni,Darsteller,4,41,6,0.359696,0.393669,1942.413581,0.235935,37
360,Anton Pointner,Darsteller,4,39,6,0.338012,0.36147,258.429183,0.106435,18
361,Albert Bassermann,Darsteller,4,32,6,0.354403,0.381144,2042.02893,0.134477,29
363,Albert Paulig,Darsteller,4,36,6,0.356121,0.383708,3591.578986,0.134829,32
364,Anton Edthofer,Darsteller,4,45,7,0.359344,0.391338,1076.271648,0.244569,37
365,Lyda Salmonova,Darsteller,4,44,7,0.363974,0.396285,4305.049385,0.207565,39
366,Ludwig Rex,Darsteller,4,31,6,0.359696,0.384683,1042.079978,0.117252,24
368,Gerhard Ritterband,Darsteller,4,30,6,0.350346,0.376447,2125.544283,0.104698,28
369,Gernot Bock-Stieber,Drehbuch/Regie,4,36,6,0.360226,0.387565,2229.803412,0.14683,27
370,Giovanni Vitrotti,Kamera,4,40,6,0.340835,0.362378,245.820379,0.079433,17
372,Uschi Elleot,Darsteller,4,32,6,0.371147,0.400919,1503.172286,0.213104,31
373,Stefan Vacano,Darsteller,4,39,7,0.321796,0.343142,578.394595,0.044045,14
374,Sybil Morel,Darsteller,4,36,6,0.351183,0.378001,2414.191653,0.111374,30
375,Danny Gürtler,Darsteller,4,31,6,0.359784,0.38651,815.203133,0.14574,25
376,Ernst Blum-Fey,Drehbuch,4,37,6,0.328635,0.352178,4758.011888,0.063671,29
377,Maria Marion,Drehbuch,4,35,6,0.301457,0.321125,1480.133935,0.023175,17
378,Victor Colani,Darsteller,4,36,6,0.331827,0.356036,9657.827127,0.071026,23
379,Loni Nest,Darsteller,4,36,6,0.362806,0.391718,2088.825234,0.177185,30
380,Editha Seidel,Darsteller,4,36,6,0.369932,0.397686,1103.592012,0.161122,26
381,Rudolf Walther-Fein,Regie,4,34,6,0.362985,0.389755,4577.240722,0.119388,31
382,Sabine Impekoven,Darsteller,4,15,8,0.185106,0.193466,1479,0.004614,11
383,Loo Hardy,Darsteller,4,35,6,0.3667,0.394395,1180.119873,0.214089,31
384,Lilly Flohr,Darsteller,4,32,6,0.369095,0.396857,2754.043939,0.165901,31
