Source,Target,Type,Id,Label,Weight
545,540,Undirected,8255,,1
124,41,Undirected,8256,,1
825,22,Undirected,17217,,3
71,713,Undirected,8258,,1
305,108,Undirected,8259,,1
144,23,Undirected,8260,,1
8,160,Undirected,8261,,1
95,5,Undirected,8262,,1
516,202,Undirected,8263,,1
20,315,Undirected,8265,,1
215,777,Undirected,8266,,1
151,163,Undirected,8267,,1
9,75,Undirected,8268,,1
219,430,Undirected,8269,,1
480,313,Undirected,8270,,1
705,203,Undirected,8271,,1
820,799,Undirected,17100,,3
84,86,Undirected,8273,,1
487,390,Undirected,8274,,1
733,32,Undirected,8275,,1
806,740,Undirected,16789,,1
97,755,Undirected,8277,,1
826,799,Undirected,17235,,2
415,83,Undirected,8279,,1
354,163,Undirected,8280,,1
54,477,Undirected,8281,,1
46,5,Undirected,8282,,1
716,453,Undirected,8283,,1
289,266,Undirected,8284,,2
654,248,Undirected,8285,,1
42,279,Undirected,8286,,1
165,82,Undirected,8287,,1
793,64,Undirected,8288,,1
6,46,Undirected,8289,,2
806,121,Undirected,16782,,1
159,537,Undirected,8291,,1
611,185,Undirected,8292,,1
165,0,Undirected,8293,,1
800,168,Undirected,16607,,2
468,51,Undirected,8295,,1
66,121,Undirected,8296,,1
159,363,Undirected,8297,,1
781,504,Undirected,8298,,1
803,222,Undirected,16730,,1
615,254,Undirected,8301,,1
160,471,Undirected,8302,,1
800,167,Undirected,16608,,2
420,38,Undirected,8304,,1
474,628,Undirected,8305,,1
286,168,Undirected,8306,,1
717,34,Undirected,8307,,1
445,425,Undirected,8308,,1
80,128,Undirected,8309,,1
44,494,Undirected,8310,,1
80,168,Undirected,8311,,1
49,527,Undirected,8312,,1
40,132,Undirected,8313,,1
666,130,Undirected,8314,,1
511,300,Undirected,8315,,1
416,82,Undirected,8316,,1
11,227,Undirected,8317,,1
624,238,Undirected,8318,,1
144,303,Undirected,8319,,1
314,422,Undirected,8320,,1
270,450,Undirected,8321,,1
198,283,Undirected,8322,,1
74,730,Undirected,8323,,1
507,208,Undirected,8324,,1
135,187,Undirected,8325,,1
140,428,Undirected,8326,,1
115,161,Undirected,8327,,1
255,167,Undirected,8328,,1
63,228,Undirected,8329,,1
7,564,Undirected,8330,,1
532,821,Undirected,17144,,2
0,197,Undirected,8332,,1
164,558,Undirected,8333,,1
293,560,Undirected,8334,,1
107,34,Undirected,8335,,1
738,721,Undirected,8336,,1
463,44,Undirected,8337,,1
75,444,Undirected,8338,,1
239,133,Undirected,8339,,1
335,31,Undirected,8340,,1
1,13,Undirected,8341,,1
682,100,Undirected,8342,,1
640,74,Undirected,8343,,1
10,170,Undirected,8344,,1
673,93,Undirected,8345,,1
304,163,Undirected,8346,,1
800,713,Undirected,16609,,2
246,132,Undirected,8348,,1
141,104,Undirected,8349,,1
82,77,Undirected,8350,,1
428,172,Undirected,8351,,1
399,802,Undirected,16700,,2
294,11,Undirected,8353,,2
22,203,Undirected,8354,,1
11,171,Undirected,8355,,1
54,168,Undirected,8356,,1
49,155,Undirected,8357,,1
159,445,Undirected,8358,,1
635,10,Undirected,8359,,1
559,15,Undirected,8360,,1
205,130,Undirected,8361,,1
332,43,Undirected,8362,,1
826,472,Undirected,17236,,2
720,366,Undirected,8364,,1
314,108,Undirected,8365,,1
151,197,Undirected,8366,,1
354,29,Undirected,8367,,1
165,161,Undirected,8368,,1
735,462,Undirected,8369,,1
424,3,Undirected,8370,,1
691,158,Undirected,8371,,1
176,138,Undirected,8372,,1
16,686,Undirected,8373,,1
541,163,Undirected,8374,,1
320,738,Undirected,8375,,1
677,127,Undirected,8376,,1
777,278,Undirected,8377,,2
33,38,Undirected,8378,,1
556,151,Undirected,8379,,1
164,602,Undirected,8380,,1
584,158,Undirected,8381,,1
798,65,Undirected,16549,,2
31,143,Undirected,8383,,1
314,789,Undirected,8384,,1
77,133,Undirected,8385,,1
190,402,Undirected,8386,,1
588,163,Undirected,8387,,1
665,91,Undirected,8388,,1
22,418,Undirected,8389,,1
125,672,Undirected,8390,,1
448,5,Undirected,8391,,1
332,204,Undirected,8392,,1
333,24,Undirected,8393,,1
455,139,Undirected,8394,,1
11,177,Undirected,8395,,1
20,433,Undirected,8396,,1
218,135,Undirected,8397,,1
519,472,Undirected,8398,,1
357,92,Undirected,8399,,1
193,759,Undirected,8400,,1
325,459,Undirected,8401,,2
337,583,Undirected,8402,,1
308,534,Undirected,8403,,1
184,142,Undirected,8404,,1
803,72,Undirected,16731,,3
424,91,Undirected,8406,,1
749,84,Undirected,8407,,1
36,79,Undirected,8408,,1
