Source,Target,Type,Id,Label,Weight
444,55,Undirected,12559,,2
472,23,Undirected,12560,,1
865,483,Undirected,12561,,1
70,521,Undirected,12562,,1
38,330,Undirected,12563,,1
38,70,Undirected,12564,,1
20,203,Undirected,12565,,3
447,547,Undirected,12566,,1
66,1037,Undirected,12567,,1
395,439,Undirected,12568,,2
151,257,Undirected,12569,,1
821,1123,Undirected,12570,,1
771,1076,Undirected,12571,,1
1068,939,Undirected,12572,,1
153,118,Undirected,12573,,1
242,121,Undirected,12574,,3
1123,672,Undirected,12575,,1
442,274,Undirected,12576,,1
234,730,Undirected,12577,,1
427,621,Undirected,12578,,1
236,111,Undirected,12579,,2
89,614,Undirected,12580,,1
958,15,Undirected,12581,,1
1159,177,Undirected,12582,,2
269,0,Undirected,12583,,1
385,99,Undirected,12584,,1
962,936,Undirected,12585,,1
5,341,Undirected,12586,,1
1058,300,Undirected,12587,,1
777,334,Undirected,12588,,1
227,1157,Undirected,12589,,2
96,177,Undirected,12590,,1
35,89,Undirected,12591,,5
32,162,Undirected,12592,,1
444,28,Undirected,12593,,1
1169,531,Undirected,12594,,1
653,711,Undirected,12595,,1
135,1159,Undirected,12596,,2
506,314,Undirected,12597,,1
4,12,Undirected,12598,,1
850,28,Undirected,12599,,1
26,237,Undirected,12600,,1
161,238,Undirected,12601,,1
259,9,Undirected,12602,,1
213,433,Undirected,12603,,1
1067,968,Undirected,12604,,1
1053,326,Undirected,12605,,1
1163,318,Undirected,12606,,1
26,449,Undirected,12607,,1
168,486,Undirected,12608,,1
561,596,Undirected,12609,,1
110,282,Undirected,12610,,1
1047,25,Undirected,12611,,1
32,517,Undirected,12612,,1
1114,280,Undirected,12613,,1
1089,605,Undirected,12614,,1
290,24,Undirected,12615,,1
374,623,Undirected,12616,,1
89,114,Undirected,12617,,1
78,558,Undirected,12618,,1
559,592,Undirected,12619,,1
827,547,Undirected,12620,,1
1145,39,Undirected,12621,,2
112,1136,Undirected,12622,,1
325,30,Undirected,12623,,1
339,58,Undirected,12624,,1
105,327,Undirected,12625,,1
29,264,Undirected,12626,,1
753,373,Undirected,12627,,1
853,172,Undirected,12628,,1
897,364,Undirected,12629,,1
61,282,Undirected,12630,,1
5,458,Undirected,12631,,1
451,900,Undirected,12632,,1
134,58,Undirected,12633,,1
518,276,Undirected,12634,,1
1169,55,Undirected,12635,,1
324,375,Undirected,12636,,1
242,1005,Undirected,12637,,1
379,22,Undirected,12638,,1
34,652,Undirected,12639,,1
353,146,Undirected,12640,,1
118,9,Undirected,12641,,1
94,280,Undirected,12642,,1
1042,64,Undirected,12643,,1
7,504,Undirected,12644,,2
1133,238,Undirected,12645,,3
72,49,Undirected,12646,,1
251,148,Undirected,12647,,1
1043,143,Undirected,12648,,1
63,238,Undirected,12649,,1
211,572,Undirected,12650,,1
413,582,Undirected,12651,,1
873,628,Undirected,12652,,1
43,348,Undirected,12653,,1
891,96,Undirected,12654,,1
85,174,Undirected,12655,,1
28,265,Undirected,12656,,1
852,28,Undirected,12657,,1
245,87,Undirected,12658,,1
133,141,Undirected,12659,,1
1118,546,Undirected,12660,,1
853,979,Undirected,12661,,1
7,112,Undirected,12662,,1
867,645,Undirected,12663,,1
518,1133,Undirected,12664,,1
1070,1,Undirected,12665,,1
969,1015,Undirected,12666,,1
354,336,Undirected,12667,,1
138,433,Undirected,12668,,1
541,335,Undirected,12669,,1
361,301,Undirected,12670,,1
80,224,Undirected,12671,,1
132,22,Undirected,12672,,2
8,63,Undirected,12673,,1
31,81,Undirected,12674,,1
8,139,Undirected,12675,,1
38,90,Undirected,12676,,1
789,41,Undirected,12677,,1
873,91,Undirected,12678,,1
1173,827,Undirected,12679,,2
5,307,Undirected,12680,,1
129,327,Undirected,12681,,1
27,991,Undirected,12682,,1
159,1015,Undirected,12683,,1
116,684,Undirected,12684,,1
159,118,Undirected,12685,,1
116,108,Undirected,12686,,1
559,42,Undirected,12687,,1
934,526,Undirected,12688,,1
203,186,Undirected,12689,,2
565,684,Undirected,12690,,1
898,1059,Undirected,12691,,1
20,949,Undirected,12692,,1
265,578,Undirected,12693,,1
822,276,Undirected,12694,,1
791,369,Undirected,12695,,1
143,579,Undirected,12696,,1
188,39,Undirected,12697,,1
82,80,Undirected,12698,,1
499,19,Undirected,12699,,1
597,584,Undirected,12700,,1
451,99,Undirected,12701,,1
132,326,Undirected,12702,,1
34,9,Undirected,12703,,1
102,289,Undirected,12704,,1
93,702,Undirected,12705,,1
1116,998,Undirected,12706,,1
170,79,Undirected,12707,,1
357,621,Undirected,12708,,1
388,1141,Undirected,12709,,2
1004,102,Undirected,12710,,1
593,591,Undirected,12711,,1
316,41,Undirected,12712,,1
227,711,Undirected,12713,,1
41,14,Undirected,12714,,1
47,396,Undirected,12715,,2
968,942,Undirected,12716,,1
402,510,Undirected,12717,,1
137,325,Undirected,12718,,1
7,106,Undirected,12719,,1
252,1132,Undirected,12720,,2
676,301,Undirected,12721,,1
1051,49,Undirected,12722,,1
430,23,Undirected,12723,,1
382,17,Undirected,12724,,1
124,152,Undirected,12725,,1
367,238,Undirected,12726,,1
49,17,Undirected,12727,,1
271,1078,Undirected,12728,,1
822,1133,Undirected,12729,,1
1170,408,Undirected,12730,,1
167,172,Undirected,12731,,1
12,93,Undirected,12732,,1
481,635,Undirected,12733,,1
213,252,Undirected,12734,,1
24,17,Undirected,12735,,2
328,371,Undirected,12736,,1
19,25,Undirected,12737,,3
855,385,Undirected,12738,,1
52,177,Undirected,12739,,1
104,6,Undirected,12740,,2
61,699,Undirected,12741,,1
14,0,Undirected,12742,,1
75,785,Undirected,12743,,1
1036,1165,Undirected,12744,,1
964,275,Undirected,12745,,1
4,132,Undirected,12746,,1
111,18,Undirected,12747,,2
927,58,Undirected,12748,,1
298,18,Undirected,12749,,1
232,434,Undirected,12750,,1
371,489,Undirected,12751,,1
835,828,Undirected,12752,,1
170,360,Undirected,12753,,1
56,400,Undirected,12754,,1
668,604,Undirected,12755,,1
123,6,Undirected,12756,,1
188,148,Undirected,12757,,1
169,157,Undirected,12758,,1
391,948,Undirected,12759,,1
337,540,Undirected,12760,,1
211,549,Undirected,12761,,1
82,423,Undirected,12762,,1
433,585,Undirected,12763,,1
354,328,Undirected,12764,,1
1064,460,Undirected,12765,,1
423,21,Undirected,12766,,1
834,399,Undirected,12767,,2
69,79,Undirected,12768,,1
180,1001,Undirected,12769,,1
841,1042,Undirected,12770,,1
73,108,Undirected,12771,,1
476,43,Undirected,12772,,1
437,410,Undirected,12773,,1
893,28,Undirected,12774,,1
1052,1085,Undirected,12775,,1
138,68,Undirected,12776,,1
426,186,Undirected,12777,,1
437,9,Undirected,12778,,1
167,979,Undirected,12779,,1
967,53,Undirected,12780,,1
5,303,Undirected,12781,,1
404,563,Undirected,12782,,1
312,411,Undirected,12783,,1
894,593,Undirected,12784,,1
154,101,Undirected,12785,,1
1015,422,Undirected,12786,,1
59,10,Undirected,12787,,2
336,450,Undirected,12788,,1
59,1032,Undirected,12789,,1
867,1,Undirected,12790,,1
1115,366,Undirected,12791,,1
257,9,Undirected,12792,,1
904,548,Undirected,12793,,1
307,17,Undirected,12794,,1
54,627,Undirected,12795,,1
70,148,Undirected,12796,,1
41,678,Undirected,12797,,1
142,406,Undirected,12798,,1
12,182,Undirected,12799,,1
419,221,Undirected,12800,,1
409,211,Undirected,12801,,1
903,538,Undirected,12802,,1
437,127,Undirected,12803,,1
216,1016,Undirected,12804,,1
1136,665,Undirected,12805,,1
750,314,Undirected,12806,,1
1072,374,Undirected,12807,,1
4,598,Undirected,12808,,1
444,62,Undirected,12809,,3
411,25,Undirected,12810,,1
413,61,Undirected,12811,,1
124,131,Undirected,12812,,1
881,1045,Undirected,12813,,1
170,228,Undirected,12814,,1
129,241,Undirected,12815,,1
971,195,Undirected,12816,,1
181,13,Undirected,12817,,3
781,573,Undirected,12818,,1
32,31,Undirected,12819,,2
703,141,Undirected,12820,,1
267,643,Undirected,12821,,1
56,548,Undirected,12822,,1
346,141,Undirected,12823,,1
61,18,Undirected,12824,,1
306,246,Undirected,12825,,1
814,156,Undirected,12826,,1
105,61,Undirected,12827,,1
491,568,Undirected,12828,,1
219,410,Undirected,12829,,1
131,148,Undirected,12830,,1
73,3,Undirected,12831,,2
188,806,Undirected,12832,,1
93,84,Undirected,12833,,1
231,3,Undirected,12834,,1
313,46,Undirected,12835,,1
499,248,Undirected,12836,,1
123,0,Undirected,12837,,1
115,172,Undirected,12838,,1
189,1165,Undirected,12839,,1
56,296,Undirected,12840,,1
129,162,Undirected,12841,,1
34,2,Undirected,12842,,3
225,11,Undirected,12843,,2
110,3,Undirected,12844,,1
780,1154,Undirected,12845,,3
742,54,Undirected,12846,,1
592,265,Undirected,12847,,1
20,1010,Undirected,12848,,1
47,726,Undirected,12849,,1
833,597,Undirected,12850,,1
2,577,Undirected,12851,,1
60,45,Undirected,12852,,3
835,91,Undirected,12853,,1
925,310,Undirected,12854,,1
1120,331,Undirected,12855,,1
227,1166,Undirected,12856,,2
296,64,Undirected,12857,,2
101,195,Undirected,12858,,1
8,296,Undirected,12859,,1
171,324,Undirected,12860,,1
70,360,Undirected,12861,,1
57,453,Undirected,12862,,1
103,1136,Undirected,12863,,1
1039,0,Undirected,12864,,1
4,115,Undirected,12865,,3
877,832,Undirected,12866,,1
61,3,Undirected,12867,,1
871,153,Undirected,12868,,1
427,139,Undirected,12869,,1
23,1136,Undirected,12870,,1
133,450,Undirected,12871,,1
1108,110,Undirected,12872,,1
68,461,Undirected,12873,,1
892,83,Undirected,12874,,1
240,64,Undirected,12875,,1
524,649,Undirected,12876,,1
309,181,Undirected,12877,,1
32,132,Undirected,12878,,1
909,532,Undirected,12879,,1
437,764,Undirected,12880,,1
92,57,Undirected,12881,,1
239,690,Undirected,12882,,1
388,15,Undirected,12883,,2
12,21,Undirected,12884,,1
46,164,Undirected,12885,,1
