Source,Target,Type,Id,Label,Weight
367,7,Undirected,9547,,1
92,219,Undirected,9548,,1
367,6,Undirected,9549,,1
263,432,Undirected,9550,,1
38,104,Undirected,9551,,1
209,759,Undirected,9552,,1
434,65,Undirected,9553,,1
83,582,Undirected,9554,,1
708,408,Undirected,9555,,1
819,225,Undirected,9556,,1
81,58,Undirected,9557,,1
831,195,Undirected,9558,,1
780,333,Undirected,9559,,1
43,8,Undirected,9560,,2
323,562,Undirected,9561,,1
648,338,Undirected,9562,,1
376,273,Undirected,9563,,1
380,411,Undirected,9564,,1
392,179,Undirected,9565,,1
250,109,Undirected,9566,,1
595,190,Undirected,9567,,1
246,1,Undirected,9568,,1
134,412,Undirected,9569,,1
293,834,Undirected,9570,,1
158,191,Undirected,9571,,1
64,85,Undirected,9572,,1
362,321,Undirected,9573,,1
287,437,Undirected,9574,,2
48,739,Undirected,9575,,1
788,210,Undirected,9576,,1
351,104,Undirected,9577,,1
105,440,Undirected,9578,,1
87,316,Undirected,9579,,1
701,850,Undirected,9580,,2
90,121,Undirected,9581,,1
22,1,Undirected,9582,,1
118,171,Undirected,9583,,1
410,20,Undirected,9584,,1
605,51,Undirected,9585,,1
2,220,Undirected,9586,,2
105,23,Undirected,9587,,1
50,40,Undirected,9588,,1
716,124,Undirected,9589,,1
101,791,Undirected,9590,,1
360,798,Undirected,9591,,1
770,154,Undirected,9592,,1
570,408,Undirected,9593,,1
403,453,Undirected,9594,,1
89,26,Undirected,9595,,1
154,8,Undirected,9596,,1
3,67,Undirected,9597,,1
59,124,Undirected,9598,,1
115,45,Undirected,9599,,1
41,70,Undirected,9600,,1
52,275,Undirected,9601,,1
74,469,Undirected,9602,,1
295,100,Undirected,9603,,1
839,271,Undirected,9604,,1
101,833,Undirected,9605,,1
147,757,Undirected,9606,,1
830,511,Undirected,9607,,1
198,455,Undirected,9608,,1
846,226,Undirected,9609,,1
239,44,Undirected,9610,,1
723,234,Undirected,9611,,1
20,44,Undirected,9612,,1
134,118,Undirected,9613,,1
19,33,Undirected,9614,,1
49,687,Undirected,9615,,1
390,6,Undirected,9616,,1
48,126,Undirected,9617,,1
367,42,Undirected,9618,,1
80,40,Undirected,9619,,1
254,308,Undirected,9620,,1
218,302,Undirected,9621,,1
648,790,Undirected,9622,,1
617,552,Undirected,9623,,1
151,37,Undirected,9624,,1
849,469,Undirected,9625,,1
412,30,Undirected,9626,,1
786,828,Undirected,9627,,1
172,797,Undirected,9628,,1
106,94,Undirected,9629,,1
15,37,Undirected,9630,,1
40,127,Undirected,9631,,1
866,516,Undirected,9632,,2
171,527,Undirected,9633,,1
730,389,Undirected,9634,,1
25,856,Undirected,9635,,1
79,155,Undirected,9636,,1
802,20,Undirected,9637,,1
664,602,Undirected,9638,,1
91,841,Undirected,9639,,1
654,277,Undirected,9640,,1
414,345,Undirected,9641,,1
142,107,Undirected,9642,,1
12,250,Undirected,9643,,1
21,840,Undirected,9644,,1
248,124,Undirected,9645,,1
13,222,Undirected,9646,,1
854,127,Undirected,9647,,2
695,354,Undirected,9648,,1
192,86,Undirected,9649,,1
165,483,Undirected,9650,,1
698,813,Undirected,9651,,1
355,737,Undirected,9652,,1
223,98,Undirected,9653,,1
36,411,Undirected,9654,,1
144,42,Undirected,9655,,1
140,797,Undirected,9656,,1
25,55,Undirected,9657,,2
21,391,Undirected,9658,,1
43,136,Undirected,9659,,1
189,756,Undirected,9660,,1
151,39,Undirected,9661,,3
62,5,Undirected,9662,,1
701,230,Undirected,9663,,1
825,225,Undirected,9664,,1
385,88,Undirected,9665,,1
63,727,Undirected,9666,,1
297,106,Undirected,9667,,1
96,199,Undirected,9668,,1
317,368,Undirected,9669,,1
673,124,Undirected,9670,,1
113,40,Undirected,9671,,1
317,727,Undirected,9672,,1
287,88,Undirected,9673,,2
4,88,Undirected,9674,,1
157,278,Undirected,9675,,2
373,405,Undirected,9676,,1
7,851,Undirected,9677,,3
428,85,Undirected,9678,,1
278,342,Undirected,9679,,1
76,155,Undirected,9680,,1
149,57,Undirected,9681,,1
683,284,Undirected,9682,,1
282,158,Undirected,9683,,2
11,65,Undirected,9684,,1
252,213,Undirected,9685,,1
67,124,Undirected,9686,,1
172,110,Undirected,9687,,1
9,109,Undirected,9688,,1
93,57,Undirected,9689,,2
126,408,Undirected,9690,,1
412,401,Undirected,9691,,1
416,25,Undirected,9692,,1
353,535,Undirected,9693,,1
560,868,Undirected,9694,,3
17,449,Undirected,9695,,1
416,72,Undirected,9696,,1
58,203,Undirected,9697,,1
165,539,Undirected,9698,,1
108,8,Undirected,9699,,1
67,343,Undirected,9700,,1
4,293,Undirected,9701,,1
155,775,Undirected,9702,,1
252,1,Undirected,9703,,1
787,790,Undirected,9704,,1
360,255,Undirected,9705,,1
146,60,Undirected,9706,,1
31,259,Undirected,9707,,1
380,41,Undirected,9708,,1
160,747,Undirected,9709,,1
835,7,Undirected,9710,,1
846,838,Undirected,9711,,1
97,60,Undirected,9712,,1
328,299,Undirected,9713,,1
34,307,Undirected,9714,,2
37,100,Undirected,9715,,1
263,551,Undirected,9716,,1
128,28,Undirected,9717,,1
91,462,Undirected,9718,,1
356,706,Undirected,9719,,1
828,508,Undirected,9720,,1
652,3,Undirected,9721,,1
580,169,Undirected,9722,,1
49,104,Undirected,9723,,2
212,65,Undirected,9724,,1
367,195,Undirected,9725,,1
791,33,Undirected,9726,,1
276,117,Undirected,9727,,1
19,8,Undirected,9728,,1
43,324,Undirected,9729,,1
663,98,Undirected,9730,,1
114,826,Undirected,9731,,1
861,122,Undirected,9732,,1
598,295,Undirected,9733,,1
134,272,Undirected,9734,,1
760,231,Undirected,9735,,1
40,868,Undirected,9736,,3
7,116,Undirected,9737,,1
193,249,Undirected,9738,,1
241,511,Undirected,9739,,2
304,761,Undirected,9740,,1
362,38,Undirected,9741,,1
355,79,Undirected,9742,,1
713,106,Undirected,9743,,1
351,116,Undirected,9744,,1
812,72,Undirected,9745,,1
160,767,Undirected,9746,,1
565,318,Undirected,9747,,1
870,456,Undirected,9748,,2
341,796,Undirected,9749,,1
649,331,Undirected,9750,,1
201,870,Undirected,9751,,2
387,292,Undirected,9752,,1
318,133,Undirected,9753,,1
273,10,Undirected,9754,,1
81,537,Undirected,9755,,1
121,195,Undirected,9756,,1
315,289,Undirected,9757,,2
26,304,Undirected,9758,,1
504,8,Undirected,9759,,1
26,445,Undirected,9760,,1
212,165,Undirected,9761,,1
200,618,Undirected,9762,,1
820,511,Undirected,9763,,1
396,60,Undirected,9764,,1
176,300,Undirected,9765,,1
376,237,Undirected,9766,,1
25,6,Undirected,9767,,1
615,6,Undirected,9768,,1
49,560,Undirected,9769,,1
21,117,Undirected,9770,,1
154,324,Undirected,9771,,1
647,428,Undirected,9772,,1
806,767,Undirected,9773,,1
587,18,Undirected,9774,,1
28,5,Undirected,9775,,3
716,869,Undirected,9776,,2
499,491,Undirected,9777,,1
169,379,Undirected,9778,,1
261,755,Undirected,9779,,1
4,834,Undirected,9780,,1
162,98,Undirected,9781,,1
86,854,Undirected,9782,,1
705,148,Undirected,9783,,1
52,179,Undirected,9784,,1
860,528,Undirected,9785,,1
105,343,Undirected,9786,,1
68,473,Undirected,9787,,1
216,486,Undirected,9788,,1
98,415,Undirected,9789,,1
637,537,Undirected,9790,,1
588,86,Undirected,9791,,1
7,294,Undirected,9792,,1
52,175,Undirected,9793,,1
388,393,Undirected,9794,,1
162,190,Undirected,9795,,1
240,528,Undirected,9796,,1
82,215,Undirected,9797,,1
92,153,Undirected,9798,,1
622,82,Undirected,9799,,1
865,42,Undirected,9800,,2
189,378,Undirected,9801,,1
568,130,Undirected,9802,,1
220,33,Undirected,9803,,1
665,380,Undirected,9804,,1
58,106,Undirected,9805,,1
242,302,Undirected,9806,,1
144,275,Undirected,9807,,2
165,158,Undirected,9808,,1
75,851,Undirected,9809,,1
268,708,Undirected,9810,,1
64,515,Undirected,9811,,1
41,415,Undirected,9812,,1
133,284,Undirected,9813,,1
59,112,Undirected,9814,,1
89,24,Undirected,9815,,3
261,713,Undirected,9816,,1
48,29,Undirected,9817,,2
141,255,Undirected,9818,,1
670,587,Undirected,9819,,1
237,342,Undirected,9820,,1
289,67,Undirected,9821,,1
713,206,Undirected,9822,,1
242,40,Undirected,9823,,1
388,460,Undirected,9824,,1
64,162,Undirected,9825,,1
108,1,Undirected,9826,,1
149,147,Undirected,9827,,1
90,4,Undirected,9828,,1
414,466,Undirected,9829,,1
586,10,Undirected,9830,,1
2,213,Undirected,9831,,2
4,843,Undirected,9832,,1
111,65,Undirected,9833,,1
657,27,Undirected,9834,,1
43,278,Undirected,9835,,1
549,369,Undirected,9836,,1
51,175,Undirected,9837,,2
95,467,Undirected,9838,,2
385,807,Undirected,9839,,1
243,508,Undirected,9840,,1
339,129,Undirected,9841,,1
326,627,Undirected,9842,,1
647,144,Undirected,9843,,1
43,227,Undirected,9844,,1
67,439,Undirected,9845,,1
157,376,Undirected,9846,,2
687,188,Undirected,9847,,1
229,199,Undirected,9848,,1
59,125,Undirected,9849,,2
691,351,Undirected,9850,,1
206,5,Undirected,9851,,1
92,287,Undirected,9852,,2
89,50,Undirected,9853,,4
146,174,Undirected,9854,,1
12,155,Undirected,9855,,1
328,289,Undirected,9856,,1
192,67,Undirected,9857,,1
90,80,Undirected,9858,,1
91,518,Undirected,9859,,1
108,74,Undirected,9860,,1
96,449,Undirected,9861,,1
664,186,Undirected,9862,,1
6,41,Undirected,9863,,1
67,869,Undirected,9864,,2
327,15,Undirected,9865,,1
808,1,Undirected,9866,,1
261,57,Undirected,9867,,1
642,256,Undirected,9868,,1
364,35,Undirected,9869,,1
826,161,Undirected,9870,,1
212,841,Undirected,9871,,1
170,377,Undirected,9872,,1
202,336,Undirected,9873,,1
709,214,Undirected,9874,,1
97,22,Undirected,9875,,1
75,41,Undirected,9876,,1
611,304,Undirected,9877,,1
611,445,Undirected,9878,,1
189,622,Undirected,9879,,1
852,227,Undirected,9880,,2
97,544,Undirected,9881,,1
372,191,Undirected,9882,,1
632,218,Undirected,9883,,1
736,347,Undirected,9884,,1
206,316,Undirected,9885,,1
320,12,Undirected,9886,,1
97,798,Undirected,9887,,1
576,25,Undirected,9888,,1
320,239,Undirected,9889,,1
323,336,Undirected,9890,,1
346,363,Undirected,9891,,1
416,187,Undirected,9892,,1
404,100,Undirected,9893,,1
640,332,Undirected,9894,,1
699,26,Undirected,9895,,1
505,23,Undirected,9896,,1
602,486,Undirected,9897,,1
293,746,Undirected,9898,,1
400,860,Undirected,9899,,2
338,273,Undirected,9900,,1
68,36,Undirected,9901,,1
857,673,Undirected,9902,,2
390,261,Undirected,9903,,1
202,564,Undirected,9904,,1
592,339,Undirected,9905,,1
49,41,Undirected,9906,,1
252,748,Undirected,9907,,1
4,240,Undirected,9908,,1
105,439,Undirected,9909,,1
29,535,Undirected,9910,,1
83,595,Undirected,9911,,1
699,851,Undirected,9912,,1
792,536,Undirected,9913,,1
578,11,Undirected,9914,,1
201,529,Undirected,9915,,1
50,740,Undirected,9916,,1
169,441,Undirected,9917,,1
118,197,Undirected,9918,,1
588,204,Undirected,9919,,1
101,201,Undirected,9920,,1
320,328,Undirected,9921,,1
375,107,Undirected,9922,,1
361,844,Undirected,9923,,1
214,549,Undirected,9924,,1
206,481,Undirected,9925,,1
329,457,Undirected,9926,,1
7,501,Undirected,9927,,1
388,395,Undirected,9928,,1
675,38,Undirected,9929,,1
651,528,Undirected,9930,,1
25,242,Undirected,9931,,2
576,19,Undirected,9932,,1
541,354,Undirected,9933,,1
691,612,Undirected,9934,,1
856,232,Undirected,9935,,2
215,194,Undirected,9936,,1
130,818,Undirected,9937,,1
121,179,Undirected,9938,,2
624,13,Undirected,9939,,1
705,45,Undirected,9940,,1
36,311,Undirected,9941,,1
179,401,Undirected,9942,,1
121,175,Undirected,9943,,1
212,462,Undirected,9944,,1
167,758,Undirected,9945,,1
172,738,Undirected,9946,,1
510,333,Undirected,9947,,1
