Source,Target,Type,Id,Label,Weight
281,1017,Undirected,9569,,1
216,14,Undirected,9570,,1
452,992,Undirected,9571,,1
321,612,Undirected,9572,,1
202,1,Undirected,9573,,2
215,901,Undirected,9574,,1
64,372,Undirected,9575,,2
642,1084,Undirected,9576,,2
350,595,Undirected,9577,,1
279,95,Undirected,9578,,1
676,107,Undirected,9579,,1
681,58,Undirected,9580,,1
5,290,Undirected,9581,,1
220,1020,Undirected,9582,,1
180,957,Undirected,9583,,1
496,542,Undirected,9584,,1
26,61,Undirected,9585,,1
900,733,Undirected,9586,,1
43,42,Undirected,9587,,6
723,37,Undirected,9588,,1
670,707,Undirected,9589,,1
85,345,Undirected,9590,,1
251,160,Undirected,9591,,1
564,303,Undirected,9592,,1
655,986,Undirected,9593,,1
105,527,Undirected,9594,,1
8,35,Undirected,9595,,1
848,1030,Undirected,9596,,1
487,365,Undirected,9597,,1
591,879,Undirected,9598,,1
849,39,Undirected,9599,,1
812,350,Undirected,9600,,1
411,120,Undirected,9601,,1
13,19,Undirected,9602,,1
24,1054,Undirected,9603,,1
468,695,Undirected,9604,,1
36,908,Undirected,9605,,1
77,324,Undirected,9606,,1
70,26,Undirected,9607,,1
821,181,Undirected,9608,,1
364,36,Undirected,9609,,1
178,69,Undirected,9610,,1
235,23,Undirected,9611,,1
1080,257,Undirected,9612,,2
455,17,Undirected,9613,,1
1050,195,Undirected,9614,,1
2,1,Undirected,9615,,2
120,824,Undirected,9616,,1
358,313,Undirected,9617,,1
623,725,Undirected,9618,,1
924,979,Undirected,9619,,1
167,113,Undirected,9620,,1
455,23,Undirected,9621,,1
18,115,Undirected,9622,,1
54,215,Undirected,9623,,1
56,210,Undirected,9624,,1
405,26,Undirected,9625,,1
112,294,Undirected,9626,,1
1088,95,Undirected,9627,,2
1026,747,Undirected,9628,,1
206,14,Undirected,9629,,1
18,13,Undirected,9630,,2
56,1091,Undirected,9631,,1
70,81,Undirected,9632,,1
56,2,Undirected,9633,,1
556,951,Undirected,9634,,1
1082,427,Undirected,9635,,2
800,941,Undirected,9636,,1
70,22,Undirected,9637,,1
82,1046,Undirected,9638,,2
140,355,Undirected,9639,,1
1090,9,Undirected,9640,,2
1089,469,Undirected,9641,,2
358,90,Undirected,9642,,1
