Source,Target,Type,Id,Label,Weight
163,3,Undirected,13193,,1
555,711,Undirected,13194,,1
347,87,Undirected,13195,,1
492,624,Undirected,13196,,1
154,185,Undirected,13197,,1
242,338,Undirected,13198,,1
401,60,Undirected,13199,,2
32,205,Undirected,13200,,1
116,64,Undirected,13201,,2
846,505,Undirected,13202,,1
0,351,Undirected,13203,,1
0,1022,Undirected,13204,,1
234,20,Undirected,13205,,1
237,334,Undirected,13206,,1
17,44,Undirected,13207,,1
91,188,Undirected,13208,,2
736,250,Undirected,13209,,1
793,59,Undirected,13210,,1
816,9,Undirected,13211,,1
794,292,Undirected,13212,,1
436,888,Undirected,13213,,1
483,29,Undirected,13214,,1
500,118,Undirected,13215,,1
178,159,Undirected,13216,,1
1069,692,Undirected,13217,,1
4,183,Undirected,13218,,1
164,41,Undirected,13219,,1
17,423,Undirected,13220,,1
99,454,Undirected,13221,,1
1073,39,Undirected,13222,,1
7,69,Undirected,13223,,1
775,470,Undirected,13224,,1
1076,203,Undirected,13225,,1
868,86,Undirected,13226,,1
5,661,Undirected,13227,,1
40,1044,Undirected,13228,,1
1079,171,Undirected,13229,,2
881,473,Undirected,13230,,1
967,600,Undirected,13231,,1
92,136,Undirected,13232,,1
754,595,Undirected,13233,,1
16,4,Undirected,13234,,1
261,63,Undirected,13235,,4
34,174,Undirected,13236,,3
477,152,Undirected,13237,,1
39,18,Undirected,13238,,2
841,13,Undirected,13239,,1
333,1078,Undirected,13240,,2
0,223,Undirected,13241,,1
234,8,Undirected,13242,,1
849,160,Undirected,13243,,1
195,6,Undirected,13244,,1
161,217,Undirected,13245,,1
790,948,Undirected,13246,,1
305,2,Undirected,13247,,1
24,367,Undirected,13248,,1
28,185,Undirected,13249,,1
209,56,Undirected,13250,,1
40,129,Undirected,13251,,1
1075,894,Undirected,13252,,1
193,505,Undirected,13253,,1
99,59,Undirected,13254,,1
333,148,Undirected,13255,,1
42,130,Undirected,13256,,1
353,214,Undirected,13257,,1
787,42,Undirected,13258,,1
0,222,Undirected,13259,,1
842,300,Undirected,13260,,1
39,1040,Undirected,13261,,2
885,76,Undirected,13262,,1
187,79,Undirected,13263,,2
485,14,Undirected,13264,,1
134,674,Undirected,13265,,1
806,982,Undirected,13266,,1
870,644,Undirected,13267,,1
854,269,Undirected,13268,,1
15,90,Undirected,13269,,1
420,491,Undirected,13270,,1
37,32,Undirected,13271,,1
0,287,Undirected,13272,,1
91,322,Undirected,13273,,1
894,127,Undirected,13274,,1
835,498,Undirected,13275,,1
495,335,Undirected,13276,,1
1000,637,Undirected,13277,,1
455,338,Undirected,13278,,1
52,5,Undirected,13279,,1
106,190,Undirected,13280,,1
374,909,Undirected,13281,,1
333,61,Undirected,13282,,1
250,3,Undirected,13283,,2
146,196,Undirected,13284,,1
478,205,Undirected,13285,,1
431,1,Undirected,13286,,1
106,320,Undirected,13287,,1
125,228,Undirected,13288,,1
234,89,Undirected,13289,,1
151,581,Undirected,13290,,1
1043,19,Undirected,13291,,2
20,167,Undirected,13292,,1
371,344,Undirected,13293,,1
340,218,Undirected,13294,,1
296,88,Undirected,13295,,1
1083,549,Undirected,13296,,1
714,37,Undirected,13297,,2
544,242,Undirected,13298,,1
4,1,Undirected,13299,,1
371,168,Undirected,13300,,1
112,554,Undirected,13301,,1
59,242,Undirected,13302,,1
94,99,Undirected,13303,,1
195,1055,Undirected,13304,,2
418,952,Undirected,13305,,1
248,140,Undirected,13306,,1
459,3,Undirected,13307,,1
675,6,Undirected,13308,,1
269,8,Undirected,13309,,1
135,124,Undirected,13310,,1
9,669,Undirected,13311,,1
455,117,Undirected,13312,,1
943,56,Undirected,13313,,1
178,218,Undirected,13314,,1
8,585,Undirected,13315,,1
841,249,Undirected,13316,,1
9,262,Undirected,13317,,2
710,1057,Undirected,13318,,1
193,228,Undirected,13319,,1
544,14,Undirected,13320,,1
899,143,Undirected,13321,,1
72,96,Undirected,13322,,1
136,1015,Undirected,13323,,1
1045,276,Undirected,13324,,2
16,181,Undirected,13325,,4
251,616,Undirected,13326,,1
34,48,Undirected,13327,,1
110,353,Undirected,13328,,1
372,23,Undirected,13329,,1
499,30,Undirected,13330,,1
39,276,Undirected,13331,,1
991,23,Undirected,13332,,1
124,1,Undirected,13333,,1
145,246,Undirected,13334,,2
140,292,Undirected,13335,,1
1071,320,Undirected,13336,,2
57,120,Undirected,13337,,1
109,143,Undirected,13338,,1
372,497,Undirected,13339,,2
28,1021,Undirected,13340,,1
16,3,Undirected,13341,,3
1073,575,Undirected,13342,,2
499,5,Undirected,13343,,1
24,659,Undirected,13344,,1
91,21,Undirected,13345,,1
808,524,Undirected,13346,,2
72,294,Undirected,13347,,1
353,182,Undirected,13348,,1
454,57,Undirected,13349,,1
1075,961,Undirected,13350,,1
801,1073,Undirected,13351,,1
362,935,Undirected,13352,,3
1071,70,Undirected,13353,,3
50,1087,Undirected,13354,,2
29,612,Undirected,13355,,1
51,302,Undirected,13356,,1
1008,56,Undirected,13357,,1
97,347,Undirected,13358,,1
955,690,Undirected,13359,,1
18,468,Undirected,13360,,1
151,61,Undirected,13361,,2
563,9,Undirected,13362,,1
859,601,Undirected,13363,,1
61,882,Undirected,13364,,1
909,202,Undirected,13365,,1
99,18,Undirected,13366,,1
232,595,Undirected,13367,,1
0,533,Undirected,13368,,1
228,260,Undirected,13369,,2
7,316,Undirected,13370,,1
372,29,Undirected,13371,,1
362,9,Undirected,13372,,3
7,329,Undirected,13373,,1
2,76,Undirected,13374,,1
120,273,Undirected,13375,,1
349,594,Undirected,13376,,1
813,1086,Undirected,13377,,2
358,125,Undirected,13378,,1
825,70,Undirected,13379,,1
919,180,Undirected,13380,,1
206,93,Undirected,13381,,1
4,152,Undirected,13382,,1
192,315,Undirected,13383,,1
111,751,Undirected,13384,,1
45,241,Undirected,13385,,1
59,260,Undirected,13386,,2
63,65,Undirected,13387,,1
964,127,Undirected,13388,,1
125,407,Undirected,13389,,1
71,1017,Undirected,13390,,1
2,178,Undirected,13391,,1
666,298,Undirected,13392,,1
0,118,Undirected,13393,,1
134,87,Undirected,13394,,1
175,18,Undirected,13395,,1
168,4,Undirected,13396,,1
802,37,Undirected,13397,,1
1076,884,Undirected,13398,,1
22,215,Undirected,13399,,2
40,42,Undirected,13400,,1
128,10,Undirected,13401,,2
449,14,Undirected,13402,,1
61,599,Undirected,13403,,1
509,612,Undirected,13404,,1
127,30,Undirected,13405,,1
769,932,Undirected,13406,,1
798,0,Undirected,13407,,1
51,531,Undirected,13408,,1
430,162,Undirected,13409,,1
92,74,Undirected,13410,,1
410,22,Undirected,13411,,1
507,294,Undirected,13412,,1
144,29,Undirected,13413,,1
948,1069,Undirected,13414,,2
45,246,Undirected,13415,,1
42,372,Undirected,13416,,1
488,951,Undirected,13417,,1
206,568,Undirected,13418,,1
73,80,Undirected,13419,,1
998,20,Undirected,13420,,1
882,20,Undirected,13421,,1
59,163,Undirected,13422,,1
24,543,Undirected,13423,,1
248,22,Undirected,13424,,1
34,35,Undirected,13425,,1
207,132,Undirected,13426,,1
282,306,Undirected,13427,,1
35,308,Undirected,13428,,1
94,105,Undirected,13429,,2
40,35,Undirected,13430,,1
715,90,Undirected,13431,,1
210,209,Undirected,13432,,1
162,83,Undirected,13433,,1
590,434,Undirected,13434,,1
1076,330,Undirected,13435,,1
433,6,Undirected,13436,,1
118,429,Undirected,13437,,1
775,1041,Undirected,13438,,1
22,466,Undirected,13439,,1
99,1085,Undirected,13440,,1
957,924,Undirected,13441,,1
562,575,Undirected,13442,,1
63,3,Undirected,13443,,1
359,103,Undirected,13444,,1
103,240,Undirected,13445,,2
19,86,Undirected,13446,,2
437,90,Undirected,13447,,1
33,621,Undirected,13448,,1
853,354,Undirected,13449,,1
194,153,Undirected,13450,,1
969,75,Undirected,13451,,1
449,914,Undirected,13452,,1
28,237,Undirected,13453,,2
2,153,Undirected,13454,,1
546,625,Undirected,13455,,1
17,676,Undirected,13456,,1
255,273,Undirected,13457,,1
50,73,Undirected,13458,,1
324,237,Undirected,13459,,1
74,1037,Undirected,13460,,1
21,250,Undirected,13461,,1
206,462,Undirected,13462,,1
980,233,Undirected,13463,,1
309,189,Undirected,13464,,1
418,651,Undirected,13465,,1
333,265,Undirected,13466,,1
981,88,Undirected,13467,,1
418,946,Undirected,13468,,1
24,60,Undirected,13469,,1
1060,675,Undirected,13470,,2
204,4,Undirected,13471,,1
150,106,Undirected,13472,,1
90,64,Undirected,13473,,1
850,323,Undirected,13474,,1
127,1,Undirected,13475,,2
63,928,Undirected,13476,,1
144,143,Undirected,13477,,1
93,100,Undirected,13478,,1
454,285,Undirected,13479,,1
42,301,Undirected,13480,,1
190,83,Undirected,13481,,1
800,143,Undirected,13482,,1
58,6,Undirected,13483,,2
425,80,Undirected,13484,,2
964,225,Undirected,13485,,1
480,76,Undirected,13486,,1
48,185,Undirected,13487,,1
47,189,Undirected,13488,,1
530,2,Undirected,13489,,1
61,100,Undirected,13490,,1
548,30,Undirected,13491,,1
1068,93,Undirected,13492,,2
112,495,Undirected,13493,,1
87,363,Undirected,13494,,2
110,246,Undirected,13495,,1
32,411,Undirected,13496,,1
214,1040,Undirected,13497,,2
336,1057,Undirected,13498,,1
357,130,Undirected,13499,,1
738,648,Undirected,13500,,1
547,60,Undirected,13501,,1
265,549,Undirected,13502,,1
343,290,Undirected,13503,,1
819,294,Undirected,13504,,1
1053,163,Undirected,13505,,2
35,490,Undirected,13506,,1
28,179,Undirected,13507,,1
1085,53,Undirected,13508,,2
276,19,Undirected,13509,,1
324,412,Undirected,13510,,1
194,37,Undirected,13511,,2
150,226,Undirected,13512,,1
164,202,Undirected,13513,,1
105,896,Undirected,13514,,2
18,80,Undirected,13515,,1
248,699,Undirected,13516,,1
296,133,Undirected,13517,,1
758,617,Undirected,13518,,1
254,2,Undirected,13519,,1
26,494,Undirected,13520,,1
33,64,Undirected,13521,,3
59,228,Undirected,13522,,2
303,1,Undirected,13523,,2
29,44,Undirected,13524,,1
861,722,Undirected,13525,,1
238,287,Undirected,13526,,1
200,1062,Undirected,13527,,2
885,30,Undirected,13528,,1
288,378,Undirected,13529,,2
155,535,Undirected,13530,,1
344,57,Undirected,13531,,1
43,975,Undirected,13532,,1
50,308,Undirected,13533,,1
40,1065,Undirected,13534,,2
142,225,Undirected,13535,,2
99,459,Undirected,13536,,1
31,594,Undirected,13537,,1
203,135,Undirected,13538,,2
33,75,Undirected,13539,,1
170,1078,Undirected,13540,,1
42,471,Undirected,13541,,1
137,927,Undirected,13542,,1
276,69,Undirected,13543,,1
98,535,Undirected,13544,,1
816,142,Undirected,13545,,1
207,21,Undirected,13546,,1
448,277,Undirected,13547,,1
843,366,Undirected,13548,,1
708,153,Undirected,13549,,1
402,112,Undirected,13550,,1
361,1,Undirected,13551,,1
555,738,Undirected,13552,,1
850,756,Undirected,13553,,1
880,432,Undirected,13554,,1
1056,9,Undirected,13555,,2
309,173,Undirected,13556,,1
1084,224,Undirected,13557,,1
1048,215,Undirected,13558,,2
1063,320,Undirected,13559,,2
993,115,Undirected,13560,,1
327,81,Undirected,13561,,1
200,634,Undirected,13562,,1
59,494,Undirected,13563,,1
26,219,Undirected,13564,,1
455,184,Undirected,13565,,1
52,23,Undirected,13566,,1
16,96,Undirected,13567,,2
1068,687,Undirected,13568,,2
4,179,Undirected,13569,,1
798,160,Undirected,13570,,1
218,130,Undirected,13571,,1
118,217,Undirected,13572,,1
916,476,Undirected,13573,,1
203,369,Undirected,13574,,1
137,1,Undirected,13575,,1
242,120,Undirected,13576,,1
540,90,Undirected,13577,,1
928,588,Undirected,13578,,1
127,152,Undirected,13579,,1
97,42,Undirected,13580,,1
177,1065,Undirected,13581,,2
35,244,Undirected,13582,,1
43,598,Undirected,13583,,1
313,81,Undirected,13584,,1
907,401,Undirected,13585,,1
65,616,Undirected,13586,,1
401,241,Undirected,13587,,1
981,18,Undirected,13588,,1
64,96,Undirected,13589,,1
234,296,Undirected,13590,,1
313,129,Undirected,13591,,1
947,21,Undirected,13592,,1
992,879,Undirected,13593,,1
106,352,Undirected,13594,,1
97,351,Undirected,13595,,1
150,977,Undirected,13596,,1
149,664,Undirected,13597,,1
514,1081,Undirected,13598,,2
24,390,Undirected,13599,,1
1017,54,Undirected,13600,,1
162,1061,Undirected,13601,,1
924,543,Undirected,13602,,1
145,476,Undirected,13603,,1
754,355,Undirected,13604,,1
34,118,Undirected,13605,,1
561,631,Undirected,13606,,1
