Source,Target,Type,Id,Label,Weight
51,187,Undirected,11558,,1
45,326,Undirected,11559,,1
268,934,Undirected,11560,,1
141,467,Undirected,11561,,1
151,95,Undirected,11562,,1
116,621,Undirected,11563,,1
213,301,Undirected,11564,,1
849,946,Undirected,11565,,1
3,80,Undirected,11566,,3
99,663,Undirected,11567,,1
0,396,Undirected,11568,,1
535,97,Undirected,11569,,3
278,60,Undirected,11570,,1
206,473,Undirected,11571,,1
194,43,Undirected,11572,,2
24,97,Undirected,11573,,3
259,924,Undirected,11574,,1
315,5,Undirected,11575,,1
1003,99,Undirected,11576,,1
99,538,Undirected,11577,,1
921,115,Undirected,11578,,1
30,28,Undirected,11579,,3
213,411,Undirected,11580,,1
101,138,Undirected,11581,,1
67,96,Undirected,11582,,1
109,1048,Undirected,11583,,1
55,428,Undirected,11584,,1
122,0,Undirected,11585,,1
114,711,Undirected,11586,,1
388,366,Undirected,11587,,1
177,28,Undirected,11588,,1
305,112,Undirected,11589,,1
789,192,Undirected,11590,,1
222,540,Undirected,11591,,1
793,57,Undirected,11592,,1
685,931,Undirected,11593,,1
479,21,Undirected,11594,,1
435,589,Undirected,11595,,1
14,59,Undirected,11596,,2
307,446,Undirected,11597,,1
69,94,Undirected,11598,,1
422,635,Undirected,11599,,1
57,329,Undirected,11600,,1
52,928,Undirected,11601,,1
24,111,Undirected,11602,,1
75,88,Undirected,11603,,2
764,960,Undirected,11604,,1
107,11,Undirected,11605,,1
94,4,Undirected,11606,,1
151,265,Undirected,11607,,1
523,252,Undirected,11608,,1
382,989,Undirected,11609,,2
240,107,Undirected,11610,,1
207,415,Undirected,11611,,1
541,639,Undirected,11612,,1
421,44,Undirected,11613,,1
946,431,Undirected,11614,,1
389,613,Undirected,11615,,1
242,487,Undirected,11616,,1
47,371,Undirected,11617,,2
5,325,Undirected,11618,,1
967,664,Undirected,11619,,1
931,229,Undirected,11620,,1
44,297,Undirected,11621,,1
284,15,Undirected,11622,,1
246,677,Undirected,11623,,1
647,196,Undirected,11624,,1
216,272,Undirected,11625,,1
274,83,Undirected,11626,,1
453,396,Undirected,11627,,1
713,26,Undirected,11628,,1
713,661,Undirected,11629,,1
781,657,Undirected,11630,,1
194,350,Undirected,11631,,1
77,217,Undirected,11632,,1
687,433,Undirected,11633,,1
40,310,Undirected,11634,,1
64,281,Undirected,11635,,1
892,625,Undirected,11636,,1
36,47,Undirected,11637,,9
60,448,Undirected,11638,,1
901,152,Undirected,11639,,1
12,269,Undirected,11640,,1
731,136,Undirected,11641,,1
413,11,Undirected,11642,,1
98,55,Undirected,11643,,1
307,125,Undirected,11644,,1
778,45,Undirected,11645,,1
1060,191,Undirected,11646,,1
137,486,Undirected,11647,,1
192,196,Undirected,11648,,1
262,52,Undirected,11649,,1
12,336,Undirected,11650,,1
280,363,Undirected,11651,,1
1068,890,Undirected,11652,,1
4,417,Undirected,11653,,2
104,558,Undirected,11654,,1
781,749,Undirected,11655,,1
894,125,Undirected,11656,,1
1028,161,Undirected,11657,,1
895,195,Undirected,11658,,1
86,616,Undirected,11659,,1
76,56,Undirected,11660,,2
57,72,Undirected,11661,,2
59,1065,Undirected,11662,,2
199,13,Undirected,11663,,1
843,420,Undirected,11664,,1
278,80,Undirected,11665,,1
954,0,Undirected,11666,,1
925,1028,Undirected,11667,,2
60,44,Undirected,11668,,3
737,91,Undirected,11669,,1
295,443,Undirected,11670,,1
264,67,Undirected,11671,,1
26,734,Undirected,11672,,1
776,256,Undirected,11673,,1
213,404,Undirected,11674,,1
836,454,Undirected,11675,,1
223,77,Undirected,11676,,1
9,45,Undirected,11677,,1
1034,225,Undirected,11678,,1
810,408,Undirected,11679,,1
206,168,Undirected,11680,,1
89,180,Undirected,11681,,2
33,182,Undirected,11682,,1
440,4,Undirected,11683,,1
198,11,Undirected,11684,,1
88,673,Undirected,11685,,1
384,513,Undirected,11686,,1
646,67,Undirected,11687,,1
138,6,Undirected,11688,,2
471,248,Undirected,11689,,1
287,370,Undirected,11690,,1
190,369,Undirected,11691,,1
20,106,Undirected,11692,,1
120,863,Undirected,11693,,1
117,47,Undirected,11694,,1
316,168,Undirected,11695,,1
389,319,Undirected,11696,,1
314,139,Undirected,11697,,1
143,142,Undirected,11698,,3
782,929,Undirected,11699,,1
474,869,Undirected,11700,,1
837,315,Undirected,11701,,1
265,584,Undirected,11702,,1
15,653,Undirected,11703,,1
707,603,Undirected,11704,,1
456,11,Undirected,11705,,1
286,1002,Undirected,11706,,1
864,563,Undirected,11707,,1
38,419,Undirected,11708,,1
14,93,Undirected,11709,,2
155,67,Undirected,11710,,1
37,129,Undirected,11711,,1
434,521,Undirected,11712,,1
844,67,Undirected,11713,,1
798,583,Undirected,11714,,1
1033,864,Undirected,11715,,2
689,23,Undirected,11716,,1
136,1048,Undirected,11717,,1
25,1030,Undirected,11718,,4
95,31,Undirected,11719,,1
19,927,Undirected,11720,,1
695,598,Undirected,11721,,1
283,6,Undirected,11722,,1
256,1,Undirected,11723,,1
727,532,Undirected,11724,,1
926,431,Undirected,11725,,1
184,47,Undirected,11726,,2
1031,403,Undirected,11727,,2
756,640,Undirected,11728,,1
49,191,Undirected,11729,,1
128,127,Undirected,11730,,1
155,1040,Undirected,11731,,1
232,78,Undirected,11732,,1
984,303,Undirected,11733,,1
229,506,Undirected,11734,,1
256,129,Undirected,11735,,1
280,690,Undirected,11736,,1
361,535,Undirected,11737,,1
19,56,Undirected,11738,,3
433,459,Undirected,11739,,1
453,748,Undirected,11740,,1
102,20,Undirected,11741,,1
187,127,Undirected,11742,,1
290,236,Undirected,11743,,1
844,1032,Undirected,11744,,2
428,1017,Undirected,11745,,1
150,302,Undirected,11746,,1
754,764,Undirected,11747,,1
1000,497,Undirected,11748,,1
337,295,Undirected,11749,,1
482,245,Undirected,11750,,1
5,34,Undirected,11751,,2
3,888,Undirected,11752,,1
21,72,Undirected,11753,,3
20,659,Undirected,11754,,1
212,511,Undirected,11755,,1
55,1064,Undirected,11756,,2
7,678,Undirected,11757,,1
936,572,Undirected,11758,,1
290,155,Undirected,11759,,1
685,876,Undirected,11760,,1
5,590,Undirected,11761,,1
458,558,Undirected,11762,,1
89,457,Undirected,11763,,1
981,324,Undirected,11764,,1
22,344,Undirected,11765,,1
42,605,Undirected,11766,,1
79,986,Undirected,11767,,1
9,320,Undirected,11768,,2
73,11,Undirected,11769,,2
460,88,Undirected,11770,,1
20,220,Undirected,11771,,1
16,252,Undirected,11772,,1
116,303,Undirected,11773,,1
170,504,Undirected,11774,,1
907,78,Undirected,11775,,1
300,345,Undirected,11776,,1
4,356,Undirected,11777,,1
20,675,Undirected,11778,,1
680,63,Undirected,11779,,1
1049,8,Undirected,11780,,6
30,380,Undirected,11781,,1
258,96,Undirected,11782,,1
6,96,Undirected,11783,,2
427,460,Undirected,11784,,1
8,261,Undirected,11785,,1
39,7,Undirected,11786,,1
801,242,Undirected,11787,,1
9,67,Undirected,11788,,1
216,700,Undirected,11789,,1
1010,1018,Undirected,11790,,1
147,25,Undirected,11791,,1
197,239,Undirected,11792,,3
440,259,Undirected,11793,,1
284,56,Undirected,11794,,1
294,49,Undirected,11795,,2
472,630,Undirected,11796,,1
1063,13,Undirected,11797,,2
63,56,Undirected,11798,,1
143,62,Undirected,11799,,1
27,30,Undirected,11800,,1
476,492,Undirected,11801,,1
140,205,Undirected,11802,,1
956,893,Undirected,11803,,1
92,632,Undirected,11804,,1
95,625,Undirected,11805,,1
13,56,Undirected,11806,,1
1029,10,Undirected,11807,,1
61,647,Undirected,11808,,1
872,161,Undirected,11809,,1
198,491,Undirected,11810,,1
185,91,Undirected,11811,,1
681,205,Undirected,11812,,1
582,96,Undirected,11813,,1
319,0,Undirected,11814,,2
769,722,Undirected,11815,,1
424,11,Undirected,11816,,1
209,43,Undirected,11817,,1
243,524,Undirected,11818,,1
69,719,Undirected,11819,,1
15,359,Undirected,11820,,1
684,80,Undirected,11821,,1
123,637,Undirected,11822,,1
421,6,Undirected,11823,,1
113,587,Undirected,11824,,1
222,435,Undirected,11825,,1
57,241,Undirected,11826,,2
248,23,Undirected,11827,,2
110,1029,Undirected,11828,,1
193,188,Undirected,11829,,1
37,161,Undirected,11830,,1
50,174,Undirected,11831,,1
121,185,Undirected,11832,,1
119,471,Undirected,11833,,1
76,580,Undirected,11834,,1
296,451,Undirected,11835,,1
147,132,Undirected,11836,,1
456,491,Undirected,11837,,1
18,142,Undirected,11838,,4
480,349,Undirected,11839,,1
411,10,Undirected,11840,,1
48,196,Undirected,11841,,1
110,581,Undirected,11842,,1
313,786,Undirected,11843,,1
1049,1066,Undirected,11844,,2
121,135,Undirected,11845,,1
24,625,Undirected,11846,,1
1061,984,Undirected,11847,,2
29,224,Undirected,11848,,1
26,342,Undirected,11849,,1
9,94,Undirected,11850,,1
98,345,Undirected,11851,,1
794,493,Undirected,11852,,1
3,910,Undirected,11853,,1
0,124,Undirected,11854,,1
