Source,Target,Type,Id,Label,Weight
251,230,Undirected,19080,,1
12,206,Undirected,19081,,1
199,107,Undirected,19082,,1
880,591,Undirected,19083,,1
476,105,Undirected,19084,,1
194,61,Undirected,19085,,1
602,802,Undirected,19086,,1
894,175,Undirected,28658,,2
146,150,Undirected,19088,,1
152,41,Undirected,19089,,1
914,905,Undirected,29253,,4
172,815,Undirected,19091,,1
49,27,Undirected,19092,,1
17,335,Undirected,19093,,2
376,274,Undirected,19094,,1
150,544,Undirected,19095,,1
921,636,Undirected,29407,,2
766,673,Undirected,19097,,1
61,321,Undirected,19098,,1
611,85,Undirected,19099,,1
581,211,Undirected,19100,,1
43,875,Undirected,19101,,1
740,660,Undirected,19102,,1
156,26,Undirected,19103,,1
908,265,Undirected,29102,,3
227,46,Undirected,19106,,1
312,266,Undirected,19107,,1
747,3,Undirected,19108,,1
557,105,Undirected,19109,,1
49,303,Undirected,19110,,2
41,326,Undirected,19111,,1
894,229,Undirected,28659,,2
926,295,Undirected,29553,,1
225,87,Undirected,19114,,2
405,472,Undirected,19115,,1
337,65,Undirected,19116,,2
224,684,Undirected,19117,,1
611,83,Undirected,19118,,1
815,563,Undirected,19119,,1
189,163,Undirected,19120,,1
235,46,Undirected,19121,,2
910,261,Undirected,29147,,1
144,45,Undirected,19123,,1
67,88,Undirected,19124,,1
683,432,Undirected,19125,,1
228,265,Undirected,19126,,1
758,745,Undirected,19127,,1
669,315,Undirected,19128,,1
435,92,Undirected,19129,,1
194,312,Undirected,19130,,1
889,346,Undirected,19131,,1
810,291,Undirected,19132,,1
430,180,Undirected,19133,,1
0,349,Undirected,19134,,1
496,1,Undirected,19135,,1
115,348,Undirected,19136,,1
301,206,Undirected,19137,,1
85,259,Undirected,19138,,1
626,403,Undirected,19139,,1
247,195,Undirected,19140,,2
247,779,Undirected,19141,,1
70,432,Undirected,19142,,1
59,852,Undirected,19143,,1
910,575,Undirected,29148,,1
44,578,Undirected,19145,,1
612,114,Undirected,19146,,1
220,9,Undirected,19147,,1
807,278,Undirected,19148,,1
173,132,Undirected,19149,,1
339,12,Undirected,19150,,1
486,11,Undirected,19151,,1
228,51,Undirected,19152,,1
73,783,Undirected,19153,,1
74,857,Undirected,19154,,1
338,65,Undirected,19155,,1
529,211,Undirected,19156,,1
100,106,Undirected,19157,,1
333,306,Undirected,19158,,1
430,44,Undirected,19159,,1
22,131,Undirected,19160,,1
247,233,Undirected,19161,,1
151,16,Undirected,19162,,2
903,116,Undirected,28923,,2
788,506,Undirected,19164,,1
593,233,Undirected,19165,,2
906,893,Undirected,29023,,2
199,389,Undirected,19167,,1
80,6,Undirected,19168,,3
922,590,Undirected,29433,,1
208,322,Undirected,19170,,1
377,194,Undirected,19171,,1
396,4,Undirected,19172,,1
142,891,Undirected,19173,,1
74,58,Undirected,19174,,3
355,313,Undirected,19175,,1
860,834,Undirected,19176,,1
362,110,Undirected,19177,,1
904,50,Undirected,28958,,2
417,37,Undirected,19179,,2
723,73,Undirected,19180,,1
658,273,Undirected,19181,,1
838,615,Undirected,19182,,1
26,56,Undirected,19183,,1
21,111,Undirected,19184,,1
254,50,Undirected,19185,,1
31,140,Undirected,19186,,1
678,211,Undirected,19187,,1
714,29,Undirected,19188,,1
199,67,Undirected,19189,,1
140,558,Undirected,19190,,1
661,3,Undirected,19191,,1
927,683,Undirected,29597,,2
39,4,Undirected,19193,,1
90,74,Undirected,19194,,1
5,322,Undirected,19195,,1
884,120,Undirected,19196,,1
802,467,Undirected,19197,,1
131,116,Undirected,19198,,1
454,202,Undirected,19199,,1
144,616,Undirected,19200,,1
598,549,Undirected,19201,,1
43,333,Undirected,19202,,1
154,348,Undirected,19203,,1
190,242,Undirected,19204,,2
353,307,Undirected,19205,,1
208,16,Undirected,19206,,1
505,128,Undirected,19207,,1
756,924,Undirected,29493,,1
490,266,Undirected,19209,,1
760,751,Undirected,19210,,1
37,480,Undirected,19211,,1
1,603,Undirected,19212,,1
34,212,Undirected,19213,,1
363,751,Undirected,19214,,1
22,326,Undirected,19215,,1
412,192,Undirected,19216,,1
854,248,Undirected,19217,,1
404,132,Undirected,19218,,1
729,142,Undirected,19219,,1
81,657,Undirected,19220,,2
901,191,Undirected,28861,,2
94,7,Undirected,19222,,2
478,334,Undirected,19223,,1
906,778,Undirected,29024,,2
742,185,Undirected,19225,,1
109,692,Undirected,19226,,1
24,291,Undirected,19227,,1
190,33,Undirected,19228,,1
281,810,Undirected,19229,,1
331,313,Undirected,19230,,2
742,92,Undirected,19231,,1
94,306,Undirected,19232,,1
822,213,Undirected,19233,,1
901,525,Undirected,28862,,2
408,221,Undirected,19235,,1
43,366,Undirected,19236,,1
401,476,Undirected,19237,,1
113,391,Undirected,19238,,1
0,146,Undirected,19239,,1
52,166,Undirected,19240,,1
911,427,Undirected,29209,,4
129,5,Undirected,19242,,1
349,600,Undirected,19243,,1
872,925,Undirected,29530,,3
566,473,Undirected,19245,,1
426,6,Undirected,19246,,2
386,899,Undirected,28801,,1
505,247,Undirected,19248,,1
63,213,Undirected,19249,,2
523,887,Undirected,19250,,1
325,280,Undirected,19251,,1
5,48,Undirected,19252,,3
811,144,Undirected,19253,,1
51,71,Undirected,19254,,1
207,70,Undirected,19255,,1
176,415,Undirected,19256,,1
31,806,Undirected,19257,,1
661,747,Undirected,19258,,1
922,307,Undirected,29434,,2
784,239,Undirected,19260,,1
926,640,Undirected,29554,,1
651,440,Undirected,19262,,1
757,902,Undirected,28899,,2
166,13,Undirected,19264,,2
406,39,Undirected,19265,,1
228,29,Undirected,19266,,1
34,2,Undirected,19267,,5
194,581,Undirected,19268,,1
121,268,Undirected,19269,,1
176,473,Undirected,19270,,1
146,923,Undirected,29463,,2
302,211,Undirected,19272,,2
576,529,Undirected,19273,,1
23,71,Undirected,19274,,2
151,128,Undirected,19275,,1
135,695,Undirected,19276,,1
418,925,Undirected,29531,,3
793,243,Undirected,19278,,1
236,322,Undirected,19279,,1
711,322,Undirected,19280,,1
323,250,Undirected,19281,,1
156,320,Undirected,19282,,1
287,506,Undirected,19283,,1
527,299,Undirected,19284,,1
114,10,Undirected,19285,,2
382,183,Undirected,19286,,1
736,56,Undirected,19287,,1
505,155,Undirected,19288,,1
13,431,Undirected,19289,,1
884,192,Undirected,19290,,1
157,907,Undirected,29082,,2
30,96,Undirected,19292,,1
100,256,Undirected,19293,,1
206,221,Undirected,19294,,2
54,630,Undirected,19295,,1
736,32,Undirected,19296,,2
465,10,Undirected,19297,,1
377,667,Undirected,19298,,1
665,313,Undirected,19299,,1
727,606,Undirected,19300,,1
86,150,Undirected,19301,,1
390,202,Undirected,19302,,2
170,53,Undirected,19303,,2
904,168,Undirected,28959,,2
748,461,Undirected,19305,,1
18,185,Undirected,19306,,2
69,316,Undirected,19307,,1
413,260,Undirected,19308,,1
176,539,Undirected,19309,,1
16,203,Undirected,19310,,3
35,200,Undirected,19311,,1
509,735,Undirected,19312,,1
150,439,Undirected,19313,,1
417,752,Undirected,19314,,1
25,107,Undirected,19315,,1
678,342,Undirected,19316,,1
370,794,Undirected,19317,,1
530,2,Undirected,19318,,1
420,109,Undirected,19319,,1
8,316,Undirected,19320,,1
424,487,Undirected,19321,,1
385,170,Undirected,19322,,1
226,277,Undirected,19323,,1
609,19,Undirected,19324,,1
743,92,Undirected,19325,,1
900,37,Undirected,28813,,1
209,144,Undirected,19327,,2
332,563,Undirected,19328,,1
102,314,Undirected,19329,,1
894,388,Undirected,28660,,2
194,693,Undirected,19331,,1
407,167,Undirected,19332,,1
101,831,Undirected,19333,,1
732,86,Undirected,19334,,1
144,195,Undirected,19335,,1
48,29,Undirected,19336,,1
36,490,Undirected,19337,,1
224,219,Undirected,19338,,1
69,9,Undirected,19339,,1
740,26,Undirected,19340,,1
152,765,Undirected,19341,,1
694,45,Undirected,19342,,1
0,183,Undirected,19343,,1
54,890,Undirected,19344,,1
254,211,Undirected,19345,,2
236,48,Undirected,19346,,1
588,547,Undirected,19347,,1
31,238,Undirected,19348,,1
180,663,Undirected,19349,,1
117,118,Undirected,19350,,1
52,631,Undirected,19351,,1
109,50,Undirected,19352,,1
398,402,Undirected,19353,,1
554,391,Undirected,19354,,1
342,581,Undirected,19355,,1
407,200,Undirected,19356,,1
12,219,Undirected,19357,,1
334,634,Undirected,19358,,1
769,138,Undirected,19359,,1
122,265,Undirected,19360,,1
194,684,Undirected,19361,,1
393,265,Undirected,19362,,1
315,191,Undirected,19363,,1
143,83,Undirected,19364,,1
844,203,Undirected,19365,,2
509,591,Undirected,19366,,1
24,150,Undirected,19367,,1
100,318,Undirected,19368,,1
654,66,Undirected,19369,,1
832,477,Undirected,19370,,1
761,115,Undirected,19371,,1
41,316,Undirected,19372,,1
312,61,Undirected,19373,,1
910,896,Undirected,29143,,2
73,229,Undirected,19375,,2
375,162,Undirected,19376,,1
3,553,Undirected,19377,,1
5,75,Undirected,19378,,1
162,924,Undirected,29494,,1
192,318,Undirected,19380,,1
409,7,Undirected,19381,,1
152,634,Undirected,19382,,1
96,226,Undirected,19383,,1
426,211,Undirected,19384,,1
606,545,Undirected,19385,,1
23,474,Undirected,19386,,1
629,312,Undirected,19387,,1
93,94,Undirected,19388,,1
59,421,Undirected,19389,,1
123,772,Undirected,19390,,1
16,21,Undirected,19391,,2
157,350,Undirected,19392,,2
863,14,Undirected,19393,,1
722,35,Undirected,19394,,1
58,85,Undirected,19395,,1
100,284,Undirected,19396,,1
676,485,Undirected,19397,,1
739,284,Undirected,19398,,1
640,295,Undirected,19399,,1
26,89,Undirected,19400,,1
356,585,Undirected,19401,,1
249,53,Undirected,19402,,1
31,889,Undirected,19403,,1
791,12,Undirected,19404,,1
234,431,Undirected,19405,,1
907,19,Undirected,29061,,3
95,880,Undirected,19407,,4
151,191,Undirected,19408,,1
807,41,Undirected,19409,,1
0,806,Undirected,19410,,1
204,874,Undirected,19411,,1
54,860,Undirected,19412,,1
133,440,Undirected,19413,,1
236,296,Undirected,19414,,1
895,345,Undirected,28671,,2
242,177,Undirected,19416,,2
407,235,Undirected,19417,,1
898,907,Undirected,29062,,1
624,173,Undirected,19419,,1
89,256,Undirected,19420,,1
722,150,Undirected,19421,,1
142,339,Undirected,19422,,1
354,750,Undirected,19423,,1
74,848,Undirected,19424,,1
417,580,Undirected,19425,,1
273,315,Undirected,19426,,1
34,26,Undirected,19427,,1
132,257,Undirected,19428,,1
198,207,Undirected,19429,,1
191,259,Undirected,19430,,1
543,61,Undirected,19431,,1
133,212,Undirected,19432,,1
90,282,Undirected,19433,,1
67,98,Undirected,19434,,1
129,538,Undirected,19435,,1
168,705,Undirected,19436,,1
390,413,Undirected,19437,,1
392,350,Undirected,19438,,2
192,202,Undirected,19439,,1
165,230,Undirected,19440,,1
134,137,Undirected,19441,,1
800,577,Undirected,19442,,1
13,45,Undirected,19443,,2
448,185,Undirected,19444,,1
178,96,Undirected,19445,,1
695,679,Undirected,19446,,1
