Source,Target,Type,Id,Label,Weight
1103,54,Undirected,67186,,1
9,238,Undirected,67187,,1
206,125,Undirected,67188,,1
9,52,Undirected,67189,,2
440,195,Undirected,67190,,1
2003,2012,Undirected,67191,,2
438,245,Undirected,67192,,1
70,1421,Undirected,67193,,1
38,326,Undirected,67194,,1
1719,993,Undirected,67195,,1
364,184,Undirected,67196,,5
141,1297,Undirected,67197,,2
235,879,Undirected,67198,,1
1373,1312,Undirected,67199,,1
339,351,Undirected,67200,,1
281,694,Undirected,67201,,1
211,1288,Undirected,67202,,1
95,382,Undirected,67203,,1
151,199,Undirected,67204,,1
284,121,Undirected,67205,,1
95,190,Undirected,67206,,1
171,97,Undirected,67207,,2
2034,911,Undirected,67208,,1
80,84,Undirected,67209,,1
2009,213,Undirected,67210,,1
39,45,Undirected,67211,,1
1201,583,Undirected,67212,,1
1398,245,Undirected,67213,,1
896,37,Undirected,67214,,1
2046,445,Undirected,67215,,1
69,407,Undirected,67216,,1
1595,947,Undirected,67217,,1
873,29,Undirected,67218,,2
1333,1808,Undirected,67219,,1
926,104,Undirected,67220,,1
786,271,Undirected,67221,,2
2054,2069,Undirected,67222,,4
174,31,Undirected,67223,,1
203,1027,Undirected,67224,,1
126,571,Undirected,67225,,1
1369,2040,Undirected,67226,,1
135,355,Undirected,67227,,2
639,499,Undirected,67228,,1
921,778,Undirected,67229,,1
1458,454,Undirected,67230,,1
1411,1756,Undirected,67231,,1
1519,1426,Undirected,67232,,1
688,60,Undirected,67233,,2
2063,23,Undirected,67234,,4
1836,20,Undirected,67235,,1
2,1250,Undirected,67236,,1
940,383,Undirected,67237,,1
157,69,Undirected,67238,,1
1795,839,Undirected,67239,,1
68,38,Undirected,67240,,1
59,120,Undirected,67241,,1
354,259,Undirected,67242,,1
180,70,Undirected,67243,,1
434,197,Undirected,67244,,1
252,1181,Undirected,67245,,1
1328,272,Undirected,67246,,1
779,1256,Undirected,67247,,1
444,160,Undirected,67248,,3
189,382,Undirected,67249,,3
273,271,Undirected,67250,,4
1120,949,Undirected,67251,,1
212,1890,Undirected,67252,,1
44,754,Undirected,67253,,2
707,33,Undirected,67254,,1
1610,195,Undirected,67255,,1
94,733,Undirected,67256,,2
26,569,Undirected,67257,,1
1517,224,Undirected,67258,,1
605,282,Undirected,67259,,1
818,265,Undirected,67260,,1
82,1851,Undirected,67261,,1
394,36,Undirected,67262,,2
397,1783,Undirected,67263,,1
830,369,Undirected,67264,,1
1995,533,Undirected,67265,,1
12,232,Undirected,67266,,1
12,199,Undirected,67267,,1
106,1595,Undirected,67268,,1
116,451,Undirected,67269,,1
90,363,Undirected,67270,,1
140,293,Undirected,67271,,1
1995,270,Undirected,67272,,2
142,642,Undirected,67273,,1
204,35,Undirected,67274,,4
575,105,Undirected,67275,,1
938,2045,Undirected,67276,,1
1135,382,Undirected,67277,,1
1530,346,Undirected,67278,,1
50,577,Undirected,67279,,1
550,956,Undirected,67280,,1
843,1210,Undirected,67281,,1
249,1941,Undirected,67282,,1
525,192,Undirected,67283,,1
1353,10,Undirected,67284,,1
1529,1909,Undirected,67285,,1
447,553,Undirected,67286,,1
535,1038,Undirected,67287,,1
189,744,Undirected,67288,,1
24,15,Undirected,67289,,2
253,165,Undirected,67290,,1
569,231,Undirected,67291,,1
212,2029,Undirected,67292,,3
171,610,Undirected,67293,,1
46,1122,Undirected,67294,,1
213,36,Undirected,67295,,1
139,2,Undirected,67296,,1
23,249,Undirected,67297,,1
70,12,Undirected,67298,,2
135,921,Undirected,67299,,1
56,2009,Undirected,67300,,1
175,597,Undirected,67301,,1
2052,1203,Undirected,67302,,1
2051,254,Undirected,67303,,2
508,62,Undirected,67304,,1
1542,1652,Undirected,67305,,1
766,120,Undirected,67306,,1
23,35,Undirected,67307,,4
1957,1259,Undirected,67308,,1
1872,1657,Undirected,67309,,1
355,778,Undirected,67310,,3
527,910,Undirected,67311,,1
224,1148,Undirected,67312,,1
35,1945,Undirected,67313,,1
453,7,Undirected,67314,,1
1458,603,Undirected,67315,,1
1823,418,Undirected,67316,,1
1002,54,Undirected,67317,,1
1891,1758,Undirected,67318,,1
339,196,Undirected,67319,,1
352,2009,Undirected,67320,,2
554,922,Undirected,67321,,1
35,199,Undirected,67322,,1
1397,12,Undirected,67323,,1
40,58,Undirected,67324,,1
1792,331,Undirected,67325,,1
1527,1140,Undirected,67326,,1
333,949,Undirected,67327,,1
121,1301,Undirected,67328,,1
735,195,Undirected,67329,,1
294,54,Undirected,67330,,1
700,1310,Undirected,67331,,1
832,115,Undirected,67332,,1
379,303,Undirected,67333,,1
875,2029,Undirected,67334,,2
94,757,Undirected,67335,,1
447,1792,Undirected,67336,,1
213,144,Undirected,67337,,1
50,947,Undirected,67338,,1
1336,1191,Undirected,67339,,1
12,14,Undirected,67340,,1
1446,2013,Undirected,67341,,1
38,162,Undirected,67342,,1
108,229,Undirected,67343,,1
868,49,Undirected,67344,,1
1658,1315,Undirected,67345,,1
216,157,Undirected,67346,,1
614,1234,Undirected,67347,,3
2040,921,Undirected,67348,,1
1926,148,Undirected,67349,,1
40,35,Undirected,67350,,3
310,1211,Undirected,67351,,1
501,90,Undirected,67352,,1
860,765,Undirected,67353,,2
1503,226,Undirected,67354,,1
5,1573,Undirected,67355,,1
1593,1885,Undirected,67356,,1
1926,281,Undirected,67357,,1
45,33,Undirected,67358,,1
1306,95,Undirected,67359,,1
477,1999,Undirected,67360,,1
1994,79,Undirected,67361,,1
575,1845,Undirected,67362,,1
49,54,Undirected,67363,,2
5,246,Undirected,67364,,1
241,839,Undirected,67365,,2
50,111,Undirected,67366,,6
2052,561,Undirected,67367,,1
2025,1654,Undirected,67368,,2
712,1735,Undirected,67369,,1
1493,807,Undirected,67370,,1
608,217,Undirected,67371,,1
70,54,Undirected,67372,,1
1905,1816,Undirected,67373,,1
104,107,Undirected,67374,,2
207,1979,Undirected,67375,,1
1988,561,Undirected,67376,,1
222,287,Undirected,67377,,1
174,107,Undirected,67378,,1
276,502,Undirected,67379,,1
56,2037,Undirected,67380,,2
94,281,Undirected,67381,,1
241,1910,Undirected,67382,,1
850,323,Undirected,67383,,1
190,903,Undirected,67384,,1
629,341,Undirected,67385,,3
224,822,Undirected,67386,,1
315,173,Undirected,67387,,2
312,1931,Undirected,67388,,1
1999,352,Undirected,67389,,1
693,1093,Undirected,67390,,1
6,411,Undirected,67391,,4
315,120,Undirected,67392,,2
626,701,Undirected,67393,,1
204,594,Undirected,67394,,1
70,372,Undirected,67395,,1
6,685,Undirected,67396,,2
1613,1273,Undirected,67397,,1
395,2038,Undirected,67398,,2
11,799,Undirected,67399,,1
605,140,Undirected,67400,,1
646,36,Undirected,67401,,1
26,85,Undirected,67402,,1
1530,339,Undirected,67403,,1
405,907,Undirected,67404,,1
1543,453,Undirected,67405,,1
1550,710,Undirected,67406,,1
12,223,Undirected,67407,,1
594,93,Undirected,67408,,1
1477,987,Undirected,67409,,1
61,620,Undirected,67410,,1
843,1714,Undirected,67411,,1
217,76,Undirected,67412,,2
345,2099,Undirected,67413,,3
577,571,Undirected,67414,,1
52,75,Undirected,67415,,3
81,1152,Undirected,67416,,1
28,1065,Undirected,67417,,2
1834,2061,Undirected,67418,,2
351,20,Undirected,67419,,1
67,56,Undirected,67420,,6
169,377,Undirected,67421,,2
875,245,Undirected,67422,,1
814,234,Undirected,67423,,1
12,90,Undirected,67424,,1
74,440,Undirected,67425,,1
490,20,Undirected,67426,,1
1936,173,Undirected,67427,,1
110,1152,Undirected,67428,,1
187,2041,Undirected,67429,,1
171,129,Undirected,67430,,1
194,1987,Undirected,67431,,1
121,10,Undirected,67432,,3
693,197,Undirected,67433,,1
139,469,Undirected,67434,,1
917,1313,Undirected,67435,,1
2004,1034,Undirected,67436,,2
663,10,Undirected,67437,,3
1953,1807,Undirected,67438,,1
274,478,Undirected,67439,,2
179,382,Undirected,67440,,1
96,2068,Undirected,67441,,2
523,2047,Undirected,67442,,1
1745,1147,Undirected,67443,,1
162,457,Undirected,67444,,2
225,404,Undirected,67445,,1
104,2085,Undirected,67446,,1
1343,2094,Undirected,67447,,1
484,968,Undirected,67448,,1
304,1664,Undirected,67449,,1
2015,156,Undirected,67450,,1
3,1442,Undirected,67451,,2
1797,95,Undirected,67452,,1
