Source,Target,Type,Id,Label,Weight
16,65,Undirected,7087,,1
207,493,Undirected,7088,,1
44,256,Undirected,7089,,1
6,463,Undirected,7090,,1
650,293,Undirected,7091,,1
322,256,Undirected,7092,,1
27,92,Undirected,7093,,1
277,802,Undirected,7094,,1
143,117,Undirected,7095,,1
660,122,Undirected,7096,,1
17,121,Undirected,7097,,2
891,77,Undirected,7098,,2
935,811,Undirected,7099,,1
799,577,Undirected,7100,,1
20,486,Undirected,7101,,1
470,50,Undirected,7102,,1
613,206,Undirected,7103,,1
849,493,Undirected,7104,,1
51,52,Undirected,7105,,1
186,19,Undirected,7106,,3
309,894,Undirected,7107,,1
678,401,Undirected,7108,,1
58,475,Undirected,7109,,1
720,301,Undirected,7110,,1
288,149,Undirected,7111,,3
3,911,Undirected,7112,,1
637,889,Undirected,7113,,1
225,190,Undirected,7114,,2
0,167,Undirected,7115,,1
231,907,Undirected,7116,,1
266,10,Undirected,7117,,1
137,3,Undirected,7118,,1
116,77,Undirected,7119,,4
45,271,Undirected,7120,,1
181,161,Undirected,7121,,3
812,275,Undirected,7122,,1
970,557,Undirected,7123,,2
609,770,Undirected,7124,,1
700,613,Undirected,7125,,1
207,96,Undirected,7126,,1
203,54,Undirected,7127,,1
677,127,Undirected,7128,,1
257,97,Undirected,7129,,2
272,29,Undirected,7130,,1
681,439,Undirected,7131,,1
818,427,Undirected,7132,,1
109,121,Undirected,7133,,2
109,804,Undirected,7134,,1
196,142,Undirected,7135,,3
15,71,Undirected,7136,,1
748,674,Undirected,7137,,1
17,583,Undirected,7138,,1
316,126,Undirected,7139,,4
748,103,Undirected,7140,,1
102,200,Undirected,7141,,1
746,844,Undirected,7142,,1
2,949,Undirected,7143,,1
16,8,Undirected,7144,,1
161,142,Undirected,7145,,3
82,319,Undirected,7146,,1
130,52,Undirected,7147,,1
1,25,Undirected,7148,,2
63,93,Undirected,7149,,2
694,406,Undirected,7150,,1
707,21,Undirected,7151,,1
240,84,Undirected,7152,,4
926,417,Undirected,7153,,1
609,582,Undirected,7154,,1
64,1,Undirected,7155,,2
797,75,Undirected,7156,,1
2,134,Undirected,7157,,3
137,36,Undirected,7158,,1
247,41,Undirected,7159,,2
23,36,Undirected,7160,,2
6,139,Undirected,7161,,1
164,139,Undirected,7162,,1
31,110,Undirected,7163,,1
32,494,Undirected,7164,,1
631,894,Undirected,7165,,1
277,25,Undirected,7166,,1
28,35,Undirected,7167,,1
7,56,Undirected,7168,,1
9,8,Undirected,7169,,1
63,131,Undirected,7170,,1
243,949,Undirected,7171,,4
590,485,Undirected,7172,,1
19,864,Undirected,7173,,1
132,142,Undirected,7174,,3
916,325,Undirected,7175,,2
958,86,Undirected,7176,,9
633,435,Undirected,7177,,1
746,190,Undirected,7178,,1
216,581,Undirected,7179,,1
197,11,Undirected,7180,,1
164,26,Undirected,7181,,1
545,473,Undirected,7182,,1
32,153,Undirected,7183,,1
9,937,Undirected,7184,,1
92,293,Undirected,7185,,1
624,34,Undirected,7186,,1
613,48,Undirected,7187,,1
70,229,Undirected,7188,,1
65,396,Undirected,7189,,1
230,72,Undirected,7190,,1
91,443,Undirected,7191,,1
889,347,Undirected,7192,,1
214,41,Undirected,7193,,1
82,153,Undirected,7194,,1
288,828,Undirected,7195,,1
672,771,Undirected,7196,,1
411,5,Undirected,7197,,1
34,135,Undirected,7198,,1
722,304,Undirected,7199,,1
731,136,Undirected,7200,,1
617,770,Undirected,7201,,1
648,233,Undirected,7202,,1
18,639,Undirected,7203,,1
238,966,Undirected,7204,,3
616,373,Undirected,7205,,1
105,867,Undirected,7206,,1
105,279,Undirected,7207,,1
48,252,Undirected,7208,,1
192,145,Undirected,7209,,3
16,919,Undirected,7210,,1
187,784,Undirected,7211,,1
599,229,Undirected,7212,,1
199,558,Undirected,7213,,1
329,610,Undirected,7214,,2
272,740,Undirected,7215,,1
256,585,Undirected,7216,,1
9,11,Undirected,7217,,2
356,738,Undirected,7218,,1
310,782,Undirected,7219,,1
864,588,Undirected,7220,,1
717,35,Undirected,7221,,1
19,382,Undirected,7222,,1
30,964,Undirected,7223,,2
619,419,Undirected,7224,,1
26,22,Undirected,7225,,1
106,53,Undirected,7226,,1
3,396,Undirected,7227,,1
44,948,Undirected,7228,,2
871,343,Undirected,7229,,1
831,120,Undirected,7230,,1
205,22,Undirected,7231,,1
181,14,Undirected,7232,,2
6,628,Undirected,7233,,1
322,948,Undirected,7234,,1
698,65,Undirected,7235,,1
202,4,Undirected,7236,,1
63,453,Undirected,7237,,1
240,478,Undirected,7238,,1
234,303,Undirected,7239,,1
0,133,Undirected,7240,,1
618,860,Undirected,7241,,1
48,783,Undirected,7242,,1
66,724,Undirected,7243,,1
785,195,Undirected,7244,,1
96,75,Undirected,7245,,1
44,800,Undirected,7246,,1
634,867,Undirected,7247,,1
771,75,Undirected,7248,,1
936,355,Undirected,7249,,1
0,465,Undirected,7250,,1
263,893,Undirected,7251,,1
423,564,Undirected,7252,,1
608,168,Undirected,7253,,1
391,10,Undirected,7254,,1
7,88,Undirected,7255,,2
152,474,Undirected,7256,,1
43,768,Undirected,7257,,1
266,309,Undirected,7258,,1
85,786,Undirected,7259,,1
32,5,Undirected,7260,,1
198,876,Undirected,7261,,1
317,178,Undirected,7262,,1
641,909,Undirected,7263,,1
73,252,Undirected,7264,,1
66,805,Undirected,7265,,1
210,948,Undirected,7266,,2
169,5,Undirected,7267,,1
47,76,Undirected,7268,,1
862,521,Undirected,7269,,1
