Id;Label;Contribution;Weight;Weighted Degree;Eccentricity;closnesscentrality;harmonicclosnesscentrality;betweenesscentrality;eigencentrality;Degree
580;Ruth Goetz;Drehbuch;2;21;5;0.377315;0.404937;607.999521;0.256077;20
581;Karl Wellert;Kamera;2;18;5;0.325721;0.347312;213.239668;0.092925;17
582;Sabine Impekoven;Darsteller;2;14;7;0.203568;0.214077;5;0.010388;10
583;Katja Lana;Darsteller;2;16;1;1;1;0.142857;0.005926;8
584;Elise Aulinger;Darsteller;2;20;5;0.330533;0.352118;1252.933336;0.084089;20
585;Margot Schlitz;Darsteller;2;12;7;0.224828;0.235938;0;0.006358;6
586;Ellen Kürty;Darsteller;2;16;6;0.271731;0.289658;373.5029;0.034924;16
587;Erich Pommer;Produzent;2;31;5;0.339381;0.36728;254.611001;0.241161;27
588;Max Adalbert;Darsteller;1;14;5;0.329674;0.351914;0;0.13043;13
589;Max Agerty;Regie;1;8;6;0.274081;0.287277;0;0.017459;8
590;Mara Tschuklewa;Darsteller;1;6;5;0.305407;0.320625;0;0.033855;6
591;Margit Piller;Darsteller;1;6;7;0.233668;0.244936;0;0.006905;6
592;Martin Hartwig;Regie;1;7;5;0.330725;0.348481;0;0.087483;7
593;Marietta Weber;Darsteller;1;6;1;1;1;0;0.003654;6
594;Martin Knoops;Kamera;1;12;5;0.306062;0.323561;0;0.055714;10
595;Lutz Götz;Darsteller;1;6;7;0.233668;0.244936;0;0.006905;6
596;Maud Zschenderlein;Darsteller;1;8;5;0.307216;0.323459;0;0.047608;8
597;Magdalen Nagy;Darsteller;1;10;6;0.297445;0.313774;0;0.067109;10
598;Marcella Albani;Darsteller;1;8;5;0.324701;0.341367;0;0.070135;7
600;Max Obal;Regie;1;10;5;0.326186;0.344274;0;0.085888;10
601;Marthe Ebinger;Darsteller;1;10;5;0.32628;0.34388;0;0.069792;9
602;Max Neufeld;Regie;1;6;1;1;1;0;0.003654;6
603;Margarete Lindau-Schulz;Drehbuch;1;10;5;0.339381;0.358925;0;0.100414;10
604;Margarete Kupfer;Darsteller;1;10;6;0.311749;0.32974;0;0.057505;9
605;Max Neal;Drehbuch;1;7;6;0.297135;0.313555;0;0.029546;7
606;Marta Hartmann;Darsteller;1;9;5;0.327874;0.346465;0;0.08482;9
607;Mario Bergugliano;Darsteller;1;6;1;1;1;0;0.003654;6
608;Max Monato;Drehbuch;1;11;5;0.330342;0.351548;0;0.106717;11
609;Margarete Ferida;Darsteller;1;8;5;0.308129;0.327111;0;0.054586;7
610;Martin Jacoby-Boy;Bauten;1;13;5;0.310392;0.32898;0;0.070744;12
611;Martin Lübbert;Darsteller;1;7;5;0.336777;0.353228;0;0.085119;7
612;Marlene Dietrich;Darsteller;1;13;5;0.310392;0.32898;0;0.070744;12
613;Marcello Albani;Darsteller;1;8;5;0.324701;0.341367;0;0.070135;7
615;Max Gülstorff;Darsteller;1;10;5;0.315629;0.334166;0;0.070699;9
616;Max Kronert;Darsteller;1;10;5;0.313806;0.330091;0;0.062023;9
617;Max Gronau;Bauten;1;10;5;0.310054;0.328411;0;0.050466;8
618;Max Gillmann;Darsteller;1;7;6;0.254177;0.265323;0;0.0103;6
619;Maria Schippang;Darsteller;1;10;2;0.68;0.764706;0;0.009989;9
620;Madge Jackson;Darsteller;1;11;5;0.32684;0.347093;0;0.096047;11
621;Manfred Bühlmann;Darsteller;1;14;5;0.329293;0.348408;0;0.115802;14
622;Maria West;Darsteller;1;10;5;0.322134;0.339191;0;0.064206;9
623;Marythé d'Or;Darsteller;1;7;5;0.344609;0.361043;0;0.092192;7
624;M. Trautner;Darsteller;1;5;5;0.318359;0.332778;0;0.053162;5
625;Mary Sklaver;Darsteller;1;9;5;0.312346;0.330719;0;0.06537;9
626;M. Tokarskaja;Drehbuch;1;6;6;0.249453;0.259874;0;0.008368;6
627;Maria Orska;Darsteller;1;5;5;0.310899;0.325372;0;0.041002;5
628;Max Glass;Regie;1;12;5;0.349785;0.370172;0;0.137695;12
629;Mary Brandt;Darsteller;1;9;6;0.30058;0.319135;0;0.04489;9
630;Marian Alma;Darsteller;1;10;5;0.328629;0.345676;0;0.096574;10
631;M. Prasch;Darsteller;1;9;5;0.319697;0.336284;0;0.079323;9
632;Marie Reigbert;Darsteller;1;9;5;0.330821;0.34943;0;0.107541;9
633;Mary Basler;Drehbuch;1;8;1;1;1;0;0.006081;8
634;Marianne Stanior;Darsteller;1;10;5;0.32628;0.34388;0;0.069792;9
635;Maria Lyfa;Darsteller;1;8;5;0.308129;0.327111;0;0.054586;7
636;Maria Grünkeihre Mutter;Darsteller;1;8;5;0.310645;0.327549;0;0.070094;8
637;Max Grünberg;Darsteller;1;11;6;0.320866;0.341645;0;0.0756;11
638;Maria Forescu;Darsteller;1;9;5;0.315542;0.334926;0;0.075369;9
639;Maria Claan;Darsteller;1;14;5;0.319072;0.341469;0;0.113973;14
640;Marianne Wenzel;Darsteller;1;7;5;0.333431;0.353155;0;0.098723;7
641;Maria Asti;Darsteller;1;13;6;0.248367;0.261072;0;0.019023;10
642;Marie Burke;Darsteller;1;6;7;0.203387;0.211886;0;0.004775;5
643;Mara Marlice;Darsteller;1;9;6;0.300659;0.317879;0;0.054183;9
644;Margot Seidel;Darsteller;1;9;5;0.305652;0.322977;0;0.040369;9
645;Max Faßbender;Kamera;1;11;5;0.320506;0.339863;0;0.076923;10
646;Maria Widal;Darsteller;1;7;5;0.300421;0.315717;0;0.050996;6
647;A. I. Gontscharsky;Bauten;1;6;6;0.249453;0.259874;0;0.008368;6
648;Max Schneider;Kamera;1;13;5;0.310392;0.32898;0;0.070744;12
649;Max Schreck;Darsteller;1;13;5;0.326093;0.345632;0;0.090235;13
650;Susanne Rudloff;Darsteller;1;8;6;0.278564;0.294303;0;0.026865;8
651;Sybil Morel;Darsteller;1;10;5;0.321862;0.340403;0;0.08385;10
652;Syme Delmar;Darsteller;1;11;5;0.313979;0.330909;0;0.082496;11
653;Th. Offenstetten;Drehbuch;1;8;5;0.292489;0.30872;0;0.029913;8
654;Thea Kasten;Darsteller;1;6;6;0.277954;0.293953;0;0.017591;6
655;Thea Sandten;Darsteller;1;10;5;0.313806;0.330091;0;0.062023;9
656;Theophan Ouchakoff;Kamera;1;15;5;0.33159;0.354981;0;0.174968;15
657;Thomas Hall;Drehbuch;1;6;6;0.292339;0.307639;0;0.031014;6
658;Tilly Feiner;Darsteller;1;10;6;0.226974;0.239059;0;0.012648;9
659;Tilly Wötzel;Darsteller;1;10;2;0.708333;0.794118;0;0.011542;10
660;Tina de Jarque;Darsteller;1;10;5;0.360962;0.385583;0;0.200341;10
1293;Lothar Mendes;Regie/Drehbuch;3;21;5;0.337175;0.358808;33.498246;0.118245;11
663;Tom Black;Darsteller;1;8;6;0.243699;0.254484;0;0.008697;8
664;Toni Dathe;Drehbuch;1;10;5;0.360962;0.385583;0;0.200341;10
665;Toni Mülleneisen;Kamera;1;11;6;0.309634;0.329389;0;0.06291;11
666;Tony Ebärg;Darsteller;1;10;5;0.334114;0.351694;0;0.081632;9
1303;Gerhard Dammann;Darsteller/Drehbuch/Regie;3;0;0;0;0;0;0;0
668;Trude Singer;Darsteller;1;9;5;0.332072;0.353608;0;0.128341;9
669;Trude Wessely;Darsteller;1;6;1;1;1;0;0.003654;6
670;Tzwetta Tzatschewa;Darsteller;1;10;5;0.332944;0.354981;0;0.111275;10
671;Stepan Kusnezoff;Darsteller;1;9;5;0.333528;0.351797;0;0.124611;9
672;Stella Harf;Darsteller;1;8;6;0.259909;0.271691;0;0.014869;6
673;Stella Gynt;Darsteller;1;7;5;0.334212;0.350307;0;0.066015;7
674;Sadjah Gezza;Darsteller;1;7;5;0.302412;0.318493;0;0.059921;7
675;Rudolf Haas;Darsteller;1;10;2;0.708333;0.794118;0;0.011542;10
676;Rudolf Horsky;Darsteller;1;6;7;0.203387;0.211886;0;0.004775;5
677;Rudolf Kellaren;Drehbuch;1;11;5;0.317033;0.333801;0;0.060126;11
678;Rudolf Laubenthal;Darsteller;1;11;5;0.330533;0.352016;0;0.108415;11
679;Rudolf Lettinger;Darsteller;1;9;5;0.343882;0.36411;0;0.139894;9
680;Rudolf Rittner;Darsteller;1;10;5;0.324424;0.345706;0;0.130148;10
681;Rudolf Werder;Bauten;1;9;5;0.300659;0.316477;0;0.039687;9
682;Rudolf del Zopp;Drehbuch;1;11;5;0.325442;0.342127;0;0.086177;11
683;Ruth Weyher;Darsteller;1;10;5;0.32378;0.342857;0;0.089764;10
684;Senta Eichstaedt;Darsteller;1;8;6;0.301852;0.319194;0;0.039461;8
685;Stefan Lorant;Kamera;1;10;5;0.318537;0.337409;0;0.077861;9
686;Senta Spitz;Darsteller;1;10;1;1;1;0;0.006081;8
687;Sepp Allgeier;Kamera;1;13;5;0.278564;0.292959;0;0.022035;10
688;Sibyl Smolowa;Darsteller;1;5;6;0.255658;0.2656;0;0.006409;5
689;Siegfried Philippi;Regie;1;9;5;0.327874;0.346465;0;0.08482;9
690;Siegfried von Redwitz;Darsteller;1;6;1;1;1;0;0.002724;5
691;Sigmund Aschenbach;Darsteller;1;7;5;0.302412;0.318493;0;0.059921;7
692;Sonja Orloff;Darsteller;1;7;6;0.254234;0.266418;0;0.010985;7
693;Sta-Ni-Or;Darsteller;1;10;5;0.30598;0.322787;0;0.060373;9
694;Stefan Kuzniezoff;Darsteller;1;6;5;0.290701;0.304411;0;0.048275;6
695;Ulrich Bettac;Darsteller;1;10;5;0.300897;0.31896;0;0.058294;9
696;Urban Gad;Regie;1;10;5;0.337175;0.358414;0;0.121026;10
697;Uwe Jens Krafft;Regie;1;12;5;0.332556;0.353374;0;0.12224;12
698;Willy Haas;Drehbuch;1;13;5;0.344505;0.368566;0;0.197706;13
699;Wilhelm Bendow;Darsteller;1;10;5;0.300897;0.31896;0;0.058294;9
700;Wilhelm Chandron;Darsteller;1;8;5;0.303296;0.319077;0;0.036729;8
701;Wilhelm Prager;Kamera;1;6;6;0.277346;0.290535;0;0.015192;6
702;Willem van der Veer;Darsteller;1;10;5;0.32628;0.34388;0;0.069792;9
1298;Hanns Kobe;Drehbuch/Regie;2;18;5;0.322134;0.339191;0;0.064206;9
1307;Felix Basch;Regie/Darsteller;3;30;5;0.350969;0.375723;121.421034;0.211601;17
706;Willy Achsel;Regie;1;8;5;0.316154;0.332778;0;0.057744;8
707;Willy Fritsch;Darsteller;1;8;5;0.310645;0.327549;0;0.070094;8
708;Willy Mehlig;Regie;1;7;5;0.344609;0.361043;0;0.092192;7
709;Werner Petersen;Drehbuch;1;7;6;0.254234;0.266418;0;0.010985;7
710;Willy Schmidt-Gentner;Musik;1;13;5;0.326093;0.345632;0;0.090235;13
711;Willy Trümpler;Darsteller;1;9;5;0.318448;0.334005;0;0.049303;7
712;Willy Zizold;Darsteller;1;9;6;0.284184;0.300073;0;0.023357;8
713;Wladimir Gaidarow;Darsteller;1;13;5;0.344505;0.368566;0;0.197706;13
714;Wolfgang von Schwindt;Darsteller;1;10;5;0.332556;0.35206;0;0.093832;10
715;Wreschinski;Bauten;1;9;4;0.340699;0.358823;0;0.105143;8
716;die Todbringerin;Darsteller;1;9;5;0.315891;0.332033;0;0.04483;8
717;sein Freund;Darsteller;1;7;5;0.326093;0.343982;0;0.074041;7
718;sein Neffe;Darsteller;1;10;6;0.226974;0.239059;0;0.012648;9
719;Wilhelm Auspitzer;Drehbuch;1;9;5;0.340902;0.35929;0;0.102772;8
720;Werner Hollmann;Darsteller;1;11;5;0.317033;0.333801;0;0.060126;11
721;Vally Vera;Darsteller;1;9;5;0.300659;0.316477;0;0.039687;9
722;Vilma Aknay;Darsteller;1;11;5;0.336976;0.355536;0;0.114138;11
1315;Heinz Ullstein;Drehbuch/Regie;2;12;5;0.335391;0.352907;0;0.081499;6
725;Vera Nordegg;Darsteller;1;9;6;0.277954;0.293266;0;0.034565;9
726;Vera van Haefken;Darsteller;1;9;5;0.324886;0.341908;0;0.072068;8
727;Victor Abel;Drehbuch;1;15;6;0.266278;0.281215;0;0.026162;12
728;Victor Colani;Darsteller;1;6;6;0.281242;0.294873;0;0.016503;6
729;Victor Horwitz;Darsteller;1;7;5;0.310984;0.325708;0;0.041581;7
730;Victor John;Darsteller;1;10;5;0.320776;0.33868;0;0.062352;10
731;Viktor von Stephany;Darsteller;1;9;6;0.285393;0.30187;0;0.028701;9
732;Waldemar Siewerssen;Kamera;1;6;6;0.249453;0.259874;0;0.008368;6
733;Werner Funck;Darsteller;1;7;5;0.310984;0.325708;0;0.041581;7
734;Walter Brandt;Darsteller;1;7;1;1;1;0;0.003654;6
735;Walter Eisold;Bauten;1;10;2;0.708333;0.794118;0;0.011542;10
736;Walter Gölzer;Regie;1;1;1;1;1;0;0.000348;1
737;Walter Steinbeck;Darsteller;1;10;5;0.309047;0.32492;0;0.06673;10
738;Walter Stenzel;Darsteller;1;9;5;0.318448;0.334005;0;0.049303;7
739;Walter Trier;Bauten;1;11;5;0.312688;0.332296;0;0.070842;10
740;Walter von Allwörden;Darsteller;1;9;5;0.34893;0.366959;0;0.127146;9
741;Wera von Stollberg;Darsteller;1;11;5;0.309718;0.326979;0;0.086606;10
742;Werner Brandes;Kamera;1;12;5;0.306062;0.323561;0;0.055714;10
743;Rudolf Eilers;Bauten;1;10;6;0.226974;0.239059;0;0.012648;9
744;Rudi Bach;Regie;1;9;5;0.300659;0.316477;0;0.039687;9
745;Rose Veldtkirch;Darsteller;1;9;5;0.318893;0.337555;0;0.084297;9
746;Paul Kronegg;Darsteller;1;12;5;0.306062;0.323561;0;0.055714;10
747;Otto Trippel;Kamera;1;8;1;1;1;0;0.006081;8
748;Otto Wilhelm Barth;Regie;1;9;6;0.270059;0.284137;0;0.023139;9
749;Paul Bühler;Darsteller;1;5;5;0.265164;0.276015;0;0.010293;5
750;Paul Conradi;Darsteller;1;7;5;0.275537;0.289205;0;0.017737;7
751;Paul Czinner;Regie;1;5;5;0.310899;0.325372;0;0.041002;5
752;Paul Davidson;Produzent;1;14;5;0.329674;0.351914;0;0.13043;13
753;Paul Erkens;Bauten;1;11;5;0.319697;0.337146;0;0.058336;11
754;Paul Heidemann;Darsteller;1;13;5;0.310392;0.32898;0;0.070744;12
755;Paul Koene;Bauten;1;8;6;0.243699;0.254484;0;0.008697;8
756;Paul Legband;Regie;1;10;5;0.331012;0.350015;0;0.084516;10
757;Otto Stoeckel;Darsteller;1;10;2;0.68;0.764706;0;0.009989;9
758;Paul Lerch;Drehbuch;1;11;5;0.317033;0.333801;0;0.060126;11
759;Paul Lucacs;Darsteller;1;5;6;0.255658;0.2656;0;0.006409;5
760;Paul Martini;Musik;1;8;6;0.274081;0.287277;0;0.017459;8
761;Paul Miffert;Darsteller;1;9;6;0.284184;0.300073;0;0.023357;8
762;Paul Moleska;Darsteller;1;9;6;0.284184;0.300073;0;0.023357;8
763;Paul Morgan;Darsteller;1;8;6;0.260087;0.272261;0;0.016501;7
764;Paul O'Montis;Drehbuch;1;12;5;0.349785;0.370172;0;0.137695;12
765;Paul Sehnert;Darsteller;1;5;6;0.2869;0.302323;0;0.023622;5
767;Otto Treptow;Darsteller;1;9;5;0.32424;0.343091;0;0.082708;9
768;Otto Stein;Kamera;1;8;6;0.278564;0.294303;0;0.026865;8
769;Paul Westermeier;Darsteller;1;10;5;0.339381;0.357391;0;0.10177;9
770;Nicol Albertsen;Darsteller;1;8;6;0.243699;0.254484;0;0.008697;8
771;Max Winter;Darsteller;1;6;7;0.203423;0.212324;0;0.007192;6
772;Max Zilzer;Darsteller;1;10;5;0.3037;0.321107;0;0.062597;10
773;Merceda Orloff;Darsteller;1;5;5;0.265164;0.276015;0;0.010293;5
774;Michael Varkonyi;Darsteller;1;10;5;0.331012;0.350015;0;0.084516;10
775;Michail Tarchanow;Darsteller;1;6;6;0.249453;0.259874;0;0.008368;6
776;Minna Müller-Hannow;Darsteller;1;8;6;0.306391;0.32397;0;0.049029;8
777;Mizzi Schütz;Darsteller;1;7;5;0.275537;0.289205;0;0.017737;7
778;N. N.;Regie;1;0;0;0;0;0;0;0
779;Nelly Guttmann;Darsteller;1;10;5;0.320776;0.33868;0;0.062352;10
781;Otto Sauter-Sarto;Darsteller;1;11;5;0.312688;0.332296;0;0.070842;10
1284;Joe Stöckel;Darsteller/Regie;9;42;5;0.324332;0.345004;923.335855;0.084133;19
783;Ola Alsen;Drehbuch;1;14;5;0.329293;0.348408;0;0.115802;14
784;Olga Belajeff;Darsteller;1;12;5;0.306062;0.323561;0;0.055714;10
785;Olga Biedermann;Darsteller;1;9;6;0.285393;0.30187;0;0.028701;9
786;Oscar Sabo;Darsteller;1;12;5;0.346914;0.367762;0;0.166284;12
787;Oskar Dènes;Darsteller;1;5;6;0.255658;0.2656;0;0.006409;5
788;Oskar Schubert-Stevens;Drehbuch;1;4;5;0.277144;0.288709;0;0.011725;4
789;Otto Jäger;Kamera;1;9;5;0.316154;0.334181;0;0.06102;8
790;Otto Laubinger;Darsteller;1;11;5;0.312688;0.332296;0;0.070842;10
1290;Lupu Pick;Drehbuch/Regie/Darsteller;3;30;5;0.341617;0.360502;0;0.103003;10
792;Paul de Groot;Darsteller;1;9;5;0.324886;0.341908;0;0.072068;8
793;Rosa Liechtenstein;Darsteller;1;9;5;0.314932;0.333392;0;0.079392;9
794;Robert Israel;Musik;1;15;5;0.33159;0.354981;0;0.174968;15
795;Richard Hiller;Regie;1;2;6;0.268724;0.281785;0;0.010954;2
796;Richard Ludwig;Darsteller;1;6;6;0.254404;0.266477;0;0.012272;6
1286;Carl Wilhelm;Regie/Drehbuch;3;27;5;0.340495;0.364987;184.714885;0.144577;15
800;Rio Nobile;Darsteller;1;8;6;0.293467;0.309611;0;0.048224;8
801;Rita Burg;Darsteller;1;11;5;0.330342;0.351548;0;0.106717;11
802;Robert Càp;Darsteller;1;9;5;0.315891;0.332033;0;0.04483;8
803;Robert Dinesen;Regie;1;9;5;0.318448;0.337292;0;0.078902;9
804;Robert Land;Regie;1;11;5;0.336976;0.355536;0;0.114138;11
805;Ria Mabeck;Darsteller;1;6;1;1;1;0;0.002724;5
806;Robert Leffler;Darsteller;1;10;5;0.30598;0.322787;0;0.060373;9
807;Robert Overweg;Drehbuch;1;10;2;0.708333;0.794118;0;0.011542;10
808;Robert Wiene;Regie;1;6;6;0.277954;0.293953;0;0.017591;6
809;Robert Wuellner;Regie;1;8;5;0.329674;0.346217;0;0.09652;8
810;Rolf Jäger;Darsteller;1;8;5;0.316154;0.332778;0;0.057744;8
811;Rolf Petersen;Regie;1;9;5;0.333528;0.351797;0;0.124611;9
812;Rolf Randolf;Regie;1;10;5;0.332556;0.35206;0;0.093832;10
813;Rolf Roussel;Darsteller;1;9;5;0.300659;0.316477;0;0.039687;9
814;Rosa Kirchner-Lang;Darsteller;1;8;6;0.259909;0.271691;0;0.014869;6
815;Richard Franz;Darsteller;1;10;6;0.311749;0.32974;0;0.057505;9
816;Ressel Orla;Darsteller;1;10;5;0.311919;0.33028;0;0.085911;10
817;Paula Conrad-Schlenther;Darsteller;1;10;5;0.320686;0.339381;0;0.077718;9
818;Poldi Karl;Darsteller;1;10;6;0.297445;0.313774;0;0.067109;10
819;Paula Eberty;Darsteller;1;8;5;0.343158;0.362212;0;0.129536;8
820;Paula Klär;Darsteller;1;7;5;0.319608;0.335072;0;0.053604;5
821;Paula de Waart;Darsteller;1;12;5;0.264182;0.278177;0;0.016741;9
822;Peter Rochelsberg;Bauten;1;5;6;0.280827;0.293953;0;0.014716;4
823;Peter Rudolf Schütz;Drehbuch;1;10;5;0.321862;0.340403;0;0.08385;10
824;Phil Jutzi;Regie;1;8;1;1;1;0;0.006081;8
825;Phylax Lüdecke;Darsteller;1;10;6;0.277954;0.293266;0;0.034565;9
826;Pola Bauer-Adamara;Drehbuch;1;14;5;0.332556;0.354864;0;0.130374;13
827;Pola Negri;Darsteller;1;14;5;0.329674;0.351914;0;0.13043;13
828;Prof. Max von Schillings;Musik;1;10;5;0.337175;0.358414;0;0.121026;10
829;Renée Pélar;Darsteller;1;10;5;0.310054;0.328411;0;0.050466;8
830;R. Meinhardt;Drehbuch;1;10;5;0.335194;0.356763;0;0.131572;10
831;Ralph Arthur Roberts;Darsteller;1;9;4;0.340902;0.358604;0;0.111365;9
832;Raoul Lange;Darsteller;1;10;5;0.320956;0.341134;0;0.099208;10
833;Raoul Langen;Darsteller;1;9;5;0.312346;0.330719;0;0.06537;9
834;Reimar Kuntze;Kamera;1;2;1;1;1;0;0.000779;2
1282;Hans Marr;Darsteller/Drehbuch;2;23;4;0.363492;0.388475;580.869403;0.188577;20
836;Lulu Hassan;Darsteller;1;11;5;0.32684;0.347093;0;0.096047;11
837;Rely Ridon;Darsteller;1;7;5;0.307133;0.322451;0;0.038239;6
838;Renate Rosner;Darsteller;1;6;7;0.203387;0.211886;0;0.004775;5
1291;Hella Moja;Darsteller/Produzent;5;44;5;0.37459;0.400847;856.787808;0.246447;24
840;Ica von Lenkeffy;Darsteller;1;11;5;0.33638;0.358443;0;0.134858;10
841;Luis Rokos;Drehbuch;1;14;5;0.337474;0.360386;0;0.190611;13
842;Emil Stettner;Darsteller;1;9;6;0.277954;0.293266;0;0.034565;9
843;Emil von Dollen;Darsteller;1;10;6;0.277954;0.293266;0;0.034565;9
844;Emilie Unda;Darsteller;1;10;5;0.322134;0.339191;0;0.064206;9
845;Emma Debner;Darsteller;1;8;5;0.292489;0.30872;0;0.029913;8
846;Emmy Denner;Darsteller;1;10;6;0.311749;0.32974;0;0.057505;9
847;Emmy Sturm;Darsteller;1;13;6;0.248367;0.261072;0;0.019023;10
848;Erhard Siedel;Darsteller;1;11;5;0.309718;0.326979;0;0.086606;10
1295;Ernst Winar;Darsteller/Drehbuch/Regie/Schnitt;4;36;5;0.288569;0.306486;527.980182;0.028408;14
850;Erich Godal;Bauten;1;9;5;0.298223;0.314972;0;0.03891;8
851;Erich Grave;Bauten;1;13;5;0.310392;0.32898;0;0.070744;12
852;Erich Mannsfeldt;Drehbuch;1;8;6;0.260087;0.272261;0;0.016501;7
853;Erich Oppermann;Bauten;1;9;5;0.300659;0.316477;0;0.039687;9
854;Erich Sandt;Darsteller;1;15;6;0.266278;0.281215;0;0.026162;12
855;Erich Stöcker;Kamera;1;2;1;1;1;0;0.000779;2
856;Erich Wagowski;Produzent;1;13;5;0.326093;0.345632;0;0.090235;13
857;Erich Walter;Darsteller;1;9;5;0.325535;0.34312;0;0.068375;8
858;Erik Sanden;Drehbuch;1;10;5;0.313806;0.330091;0;0.062023;9
859;Ernst A. Becker;Darsteller;1;12;5;0.264182;0.278177;0;0.016741;9
860;Ernst Bassermann-Jordan;Drehbuch;1;9;6;0.285393;0.30187;0;0.028701;9
861;Ernst Behmer;Darsteller;1;10;5;0.326186;0.344274;0;0.085888;10
862;Ernst Gronau;Darsteller;1;10;5;0.325442;0.343587;0;0.106918;10
863;Ernst Keppler;Darsteller;1;13;5;0.278564;0.292959;0;0.022035;10
864;Ernst Krenek;Musik;1;15;5;0.33159;0.354981;0;0.174968;15
865;Ernst Krieger;Drehbuch;1;6;6;0.277346;0.290535;0;0.015192;6
866;Emil Waldmann;Regie;1;7;5;0.322955;0.342448;0;0.077836;7
867;Emil Sondermann;Darsteller;1;9;5;0.325164;0.343996;0;0.094113;8
868;Ernst Martens;Darsteller;1;5;5;0.265164;0.276015;0;0.010293;5
869;Emil Neumann;Darsteller;1;10;5;0.337674;0.356515;0;0.111656;9
870;Edmund Epkens;Kamera;1;1;1;1;1;0;0.000348;1
871;Edmund Löwe;Darsteller;1;9;6;0.300659;0.317879;0;0.054183;9
872;Egon Brosig;Darsteller;1;9;6;0.277954;0.293266;0;0.034565;9
873;Elfriede Rudolf;Darsteller;1;7;6;0.295213;0.31151;0;0.043225;7
874;Elga Brink;Darsteller;1;10;5;0.311919;0.33028;0;0.085911;10
875;Ellen Isenta;Darsteller;1;10;5;0.3037;0.321107;0;0.062597;10
876;Ellen Richter;Darsteller;1;10;5;0.315629;0.334166;0;0.070699;9
877;Elsa Berna;Darsteller;1;8;5;0.336479;0.353623;0;0.119113;8
878;Elsa Wasa;Darsteller;1;10;5;0.329769;0.347458;0;0.119857;10
879;Else Bassermann;Darsteller;1;11;5;0.342437;0.362752;0;0.105977;11
880;Else Bäck;Darsteller;1;11;5;0.330342;0.351548;0;0.106717;11
881;Else Fischer;Darsteller;1;8;5;0.313289;0.332384;0;0.066089;7
882;Else Reil;Darsteller;1;8;6;0.259909;0.271691;0;0.014869;6
883;Else Reval;Darsteller;1;8;5;0.329008;0.346188;0;0.076138;8
884;Else Schmidt;Drehbuch;1;14;5;0.332556;0.354864;0;0.130374;13
885;Else Stieler;Darsteller;1;10;2;0.68;0.764706;0;0.009989;9
886;Elvira Jende;Darsteller;1;7;5;0.281034;0.294508;0;0.017385;6
887;Emerich Pethes;Darsteller;1;11;5;0.342437;0.362752;0;0.105977;11
888;Emil Bing;Darsteller;1;7;5;0.322955;0.342448;0;0.077836;7
889;Emil Jannings;Darsteller;1;11;5;0.33638;0.358443;0;0.134858;10
890;Emil Lind;Darsteller;1;6;6;0.277954;0.293953;0;0.017591;6
891;Emil Mamelok;Darsteller;1;10;5;0.313806;0.330091;0;0.062023;9
892;Emil Müller;Kamera;1;12;5;0.317739;0.335408;0;0.06937;12
893;Ernst Lessing;Bauten;1;10;5;0.331012;0.350015;0;0.084516;10
894;Ernst Pittschau;Darsteller;1;9;6;0.300659;0.317879;0;0.054183;9
895;Edith Posca;Darsteller;1;12;5;0.341617;0.360502;0;0.103003;10
896;Ferry von Farrar;Darsteller;1;11;6;0.309634;0.329389;0;0.06291;11
897;Franz Bertl Seyr;Kamera;1;6;1;1;1;0;0.002724;5
898;Franz Czerny;Darsteller;1;10;6;0.226974;0.239059;0;0.012648;9
899;Franz Felix;Darsteller;1;7;5;0.326093;0.343982;0;0.074041;7
900;Franz Meinecke;Kamera;1;15;6;0.266278;0.281215;0;0.026162;12
901;Franz Schönfeld;Darsteller;1;8;5;0.303296;0.319077;0;0.036729;8
902;Franz Stein;Kamera;1;14;5;0.337474;0.360386;0;0.190611;13
903;Franz Szechy;Darsteller;1;11;5;0.342437;0.362752;0;0.105977;11
904;Fred Kajo;Darsteller;1;8;6;0.243699;0.254484;0;0.008697;8
905;Fred Marcussen;Darsteller;1;11;5;0.325628;0.343734;0;0.102566;11
906;Frederik Buch;Darsteller;1;6;7;0.203423;0.212324;0;0.006646;6
907;Frick Sievers;Darsteller;1;10;5;0.30598;0.322787;0;0.060373;9
908;Frieda Dredy;Darsteller;1;9;5;0.323872;0.342419;0;0.084894;9
909;Friedel Köhne;Drehbuch;1;9;6;0.277954;0.293266;0;0.034565;9
910;Friedrich Degener;Darsteller;1;8;5;0.292489;0.30872;0;0.029913;8
911;Friedrich Kurth;Darsteller;1;10;6;0.277954;0.293266;0;0.034565;9
912;Friedrich Ulmer;Darsteller;1;11;6;0.320866;0.341645;0;0.0756;11
913;Friedrich Weissenberg;Regie;1;11;6;0.309634;0.329389;0;0.06291;11
914;Friedrich Werner van Oestéren;Drehbuch;1;10;5;0.329769;0.347458;0;0.119857;10
915;Fritz Beckmann;Darsteller;1;9;5;0.34893;0.366959;0;0.127146;9
916;Fritz Hormann;Darsteller;1;9;6;0.270059;0.284137;0;0.023139;9
917;Fritz Keller;Drehbuch;1;9;5;0.325535;0.34312;0;0.068375;8
918;Fritz Kesselbauer;Bauten;1;10;2;0.68;0.764706;0;0.009989;9
919;Fritz Mack;Drehbuch;1;10;2;0.708333;0.794118;0;0.011542;10
920;Florian C. Reithner;Musik;1;11;5;0.312688;0.332296;0;0.070842;10
921;Ferdinand Hummel;Musik;1;11;5;0.330533;0.352016;0;0.108415;11
