Id;Label;Contribution;Weight;Weighted Degree;Eccentricity;closnesscentrality;harmonicclosnesscentrality;betweenesscentrality;eigencentrality;Degree
51;Livio C. Pavanelli;Darsteller;7;79;3;0.466954;0.501026;6363.124015;0.456592;72
52;Hans Jacoby;Bauten;7;74;4;0.425393;0.461197;1998.116954;0.265696;57
53;Hans Brausewetter;Darsteller;7;70;3;0.450346;0.484444;4479.857261;0.359688;62
54;Heinrich George;Darsteller;7;84;3;0.456674;0.491966;3727.802417;0.390801;69
55;August Rinaldi;Bauten;7;63;3;0.428949;0.46359;4297.63411;0.231553;55
56;Werner Fuetterer;Darsteller;7;76;4;0.450763;0.48359;1790.238794;0.403566;58
57;Giovanni Vitrotti;Kamera;7;77;4;0.454334;0.488547;3110.06799;0.393673;64
58;Franz Koch;Kamera;7;67;3;0.409148;0.443419;2999.746322;0.169685;51
59;Gritta Ley;Darsteller;7;58;3;0.424097;0.456068;4453.778671;0.202226;46
60;Franz Schulz;Drehbuch;7;79;4;0.434105;0.470769;3504.310589;0.293656;62
61;Gustave Preiß;Kamera;6;72;4;0.432373;0.465128;2692.98439;0.249033;50
62;Vivian Gibson;Darsteller;6;68;4;0.45582;0.490427;3988.383855;0.380877;66
63;Warwick Ward;Darsteller;6;68;4;0.449516;0.483932;3812.47583;0.370646;62
64;Harry Halm;Darsteller;6;63;4;0.441776;0.473333;1148.241026;0.327955;50
65;Siegfried Philippi;Regie/Drehbuch;6;53;3;0.414013;0.441026;847.647373;0.18677;30
66;Claire Rommer;Darsteller;6;66;3;0.442177;0.476239;3274.1862;0.304647;58
67;Mutz Greenbaum;Kamera;6;69;4;0.442177;0.475726;2261.807021;0.327995;56
69;Carmen Boni;Darsteller;6;70;4;0.442578;0.474017;1335.053193;0.350153;50
70;Gina Manès;Darsteller;6;74;4;0.458824;0.492479;2912.004286;0.39385;65
71;Hermine Sterler;Darsteller;6;60;3;0.448688;0.480684;3298.886368;0.323069;55
72;Victor Janson;Regie/Darsteller;6;72;3;0.445409;0.475556;995.985562;0.377982;48
73;Hertha von Walther;Darsteller;6;62;4;0.44298;0.476068;3145.854066;0.305895;55
74;Arpad Viragh;Kamera;6;65;4;0.432373;0.46547;6244.874664;0.279277;51
75;Hans Albers;Darsteller;6;63;3;0.448688;0.480684;2218.704947;0.355372;55
76;Paul Hörbiger;Darsteller;6;67;4;0.433333;0.468376;2611.353323;0.32297;57
77;Iwa Wanja;Darsteller;6;68;3;0.451598;0.485128;3422.176319;0.387451;61
78;Valerie Boothby;Darsteller;6;65;4;0.438202;0.473675;4214.841015;0.294464;60
79;Alexander Ferenczy;Bauten;6;64;4;0.454122;0.484274;2461.044292;0.326125;52
80;Frederik Fuglsang;Kamera;6;57;4;0.40795;0.438376;1474.319404;0.194375;38
81;Robert A. Dietrich;Bauten;6;56;3;0.434105;0.466496;2602.93674;0.253358;50
82;La Jana;Darsteller;6;62;4;0.424097;0.454701;757.100184;0.242874;41
83;Ladislaus Vajda;Drehbuch;6;74;4;0.449516;0.483932;2679.149494;0.37985;62
84;Willy Fritsch;Darsteller;6;71;4;0.441376;0.477778;5323.752969;0.28545;64
85;Karl Machus;Bauten;6;71;4;0.411219;0.443761;686.526792;0.215204;43
86;Leopold Blonder;Bauten;6;60;4;0.425022;0.458803;2277.443966;0.252398;51
87;Liane Haid;Darsteller;6;66;4;0.458608;0.491282;3942.053911;0.356818;62
88;Max Grix;Kamera;6;54;3;0.423913;0.453162;2522.404145;0.222122;38
89;Eugen Burg;Darsteller;6;71;4;0.449516;0.482906;2677.985404;0.362842;59
90;Robert Neppach;Bauten;6;66;4;0.438991;0.47265;2341.704258;0.312435;55
91;Kurt Richter;Bauten;6;61;4;0.431989;0.462051;660.076266;0.304782;42
92;Evi Eva;Darsteller;6;59;3;0.445002;0.475556;1610.520967;0.339058;49
93;Jakob Tiedtke;Darsteller;6;70;3;0.454334;0.488718;3767.972969;0.376938;65
94;Friedl Behn-Grund;Kamera;6;64;3;0.444394;0.477436;2464.872967;0.346293;56
95;Friedrich Weinmann;Kamera;6;68;4;0.448276;0.483248;3184.554808;0.359312;63
96;Werner Schmidt-Boelcke;Musik;6;74;4;0.42707;0.464444;3375.885647;0.305648;62
97;Wilhelm Dieterle;Darsteller/Regie/Produzent;6;59;4;0.385833;0.412821;389.645659;0.1431;28
98;Anton Pointner;Darsteller;6;70;4;0.447248;0.481709;3356.135279;0.344661;61
99;Ludwig Reiber;Bauten;6;58;4;0.403226;0.436838;2406.243707;0.152639;46
100;Günther Krampf;Kamera;5;48;3;0.425207;0.456068;2230.652124;0.2128;43
101;Marcella Albani;Darsteller;5;63;4;0.447453;0.481197;4713.912957;0.326565;59
102;Bruno Kastner;Darsteller;5;59;3;0.429515;0.465128;3745.660128;0.313402;58
104;Gustav A. Knauer;Bauten;5;60;3;0.429326;0.463248;4064.745532;0.223364;53
105;Domenico Gambino;Darsteller/Regie/Drehbuch;5;59;4;0.395538;0.419573;200.198049;0.109904;21
106;Gustav Fröhlich;Darsteller;5;57;4;0.427257;0.462137;3354.203428;0.220073;54
107;Robert Garrison;Darsteller;5;52;3;0.433719;0.465128;2070.854947;0.272258;47
108;Maly Delschaft;Darsteller;5;49;3;0.436632;0.467009;2766.629721;0.230338;45
109;Adele Sandrock;Darsteller;5;54;3;0.439585;0.471624;1434.996253;0.368226;51
110;Adolf Otto Weitzenberg;Kamera;5;45;3;0.41738;0.44906;3857.90976;0.167229;44
111;Rudolf Biebrach;Darsteller/Regie;5;53;3;0.42876;0.461026;2236.824824;0.24723;48
112;Leo Peukert;Darsteller;5;52;3;0.450139;0.480171;3921.876883;0.283982;50
113;Lydia Potechina;Darsteller;5;60;3;0.448276;0.478974;3038.055904;0.317576;51
114;Carl Ludwig Kirmse;Bauten;5;55;4;0.421348;0.454359;2324.341779;0.217596;48
115;Otto Kanturek;Kamera;5;55;4;0.403894;0.435812;1220.046742;0.179699;43
116;Otto Heller;Kamera;5;57;4;0.408634;0.441624;2110.221801;0.181852;46
117;Lissy Arna;Darsteller;5;58;4;0.413136;0.443675;679.845051;0.19935;36
118;Wolfgang Zilzer;Darsteller;5;68;4;0.429515;0.465897;4168.263376;0.278983;58
119;Albert Steinrück;Darsteller;5;52;4;0.42707;0.459744;3439.195201;0.226641;48
120;Harry Hardt;Darsteller;5;57;4;0.438005;0.471453;3334.700505;0.301356;54
121;Jack Trevor;Darsteller;5;63;4;0.452017;0.482906;1458.514738;0.375507;53
122;Alfred Hansen;Kamera;5;49;4;0.443383;0.47265;1567.7466;0.31266;44
123;Bernhard Goetzke;Darsteller;5;56;4;0.427819;0.462308;10156.44378;0.182345;53
124;Walter Wassermann;Drehbuch;5;57;4;0.438991;0.468547;1085.384752;0.310718;43
125;Max Reichmann;Regie;5;48;4;0.409836;0.439744;1039.281819;0.187969;37
127;Walter Rilla;Darsteller;5;57;4;0.439189;0.470769;1998.417619;0.296016;49
128;Margarete Kupfer;Darsteller;5;57;4;0.430844;0.464188;1915.811151;0.308329;51
129;Raimondo van Riel;Darsteller;5;52;4;0.417738;0.449145;924.207084;0.227739;41
130;Suzy Vernon;Darsteller;5;51;4;0.442177;0.473675;4132.744693;0.236494;50
131;Fred Louis Lerch;Darsteller;5;60;4;0.433526;0.468205;1976.56987;0.328646;56
132;Hilde Maroff;Darsteller;5;48;4;0.436437;0.466667;2221.232554;0.285381;44
133;Erich Zander;Bauten;5;58;4;0.436828;0.469744;1474.874151;0.324871;52
134;Julius von Borsody;Bauten;5;61;3;0.447248;0.477436;2587.305589;0.25664;49
135;Seymour Nebenzahl;Produzent;5;62;3;0.443585;0.475726;1591.793573;0.337701;53
136;Maria Jacobini;Darsteller;5;49;4;0.424652;0.458034;2141.981224;0.240346;47
137;Betty Astor;Darsteller;5;56;4;0.42595;0.459658;2891.453417;0.271697;51
138;Norbert Falk;Drehbuch;5;58;4;0.421166;0.455556;2342.670101;0.251403;52
139;Willy Hameister;Kamera;5;54;3;0.439783;0.471111;2209.081555;0.287207;49
140;Max Ferner;Drehbuch;5;49;4;0.397311;0.42906;2260.711524;0.129929;44
141;Franz Planer;Kamera;5;52;4;0.427632;0.460513;2583.64219;0.223965;49
142;Rudolf Walther-Fein;Regie;5;56;4;0.386445;0.412821;135.720823;0.170837;30
143;Franz Rauch;Drehbuch;5;58;4;0.408805;0.440171;807.519971;0.241217;41
144;Erich Kaiser-Titz;Darsteller;5;61;4;0.448688;0.48188;2875.231287;0.352734;58
1067;Fritz Lang;Produzent/Drehbuch/Regie;3;36;4;0.343794;0.359573;0;0.032166;12
147;Evelyn Holt;Darsteller;4;46;4;0.435074;0.465128;1171.917379;0.287304;43
148;Ewald Daub;Kamera;4;50;4;0.411914;0.439316;479.060973;0.178194;30
149;Elsa Wagner;Darsteller;4;47;4;0.385986;0.415299;1068.045749;0.129733;33
150;Emanuel Alfieri;Drehbuch;4;43;4;0.408121;0.438462;2649.672804;0.156256;39
151;Fanny Carlsen;Drehbuch;4;48;4;0.410354;0.440256;531.58133;0.212038;36
152;Theodor Loos;Darsteller;4;46;4;0.42281;0.454017;2421.56373;0.201284;43
153;Ferdinand von Alten;Darsteller;4;35;4;0.412611;0.440855;1882.32659;0.183204;33
155;Ernö Verebes;Darsteller;4;46;4;0.426136;0.457436;926.293378;0.313838;44
156;Philipp Manning;Darsteller;4;47;4;0.418096;0.446923;983.097575;0.176724;34
157;Corry Bell;Darsteller;4;42;3;0.417202;0.447521;2696.584566;0.225638;40
159;Elga Brink;Darsteller;4;43;4;0.426323;0.45453;783.87581;0.222969;35
160;Ernst Stahl-Nachbaur;Darsteller;4;36;3;0.418814;0.445983;674.381149;0.183961;31
161;Trude Hesterberg;Darsteller;4;38;4;0.425393;0.454359;1025.656087;0.232095;37
162;Paul Heidemann;Darsteller;4;45;4;0.440578;0.468974;993.93185;0.278396;40
163;Gerhard Dammann;Darsteller;4;41;4;0.395057;0.421197;519.276906;0.149791;26
164;Dina Gralla;Darsteller;4;46;4;0.426883;0.45641;624.474506;0.257944;39
165;Rudolf Klein-Rogge;Darsteller;4;47;4;0.415424;0.447692;4736.824529;0.191624;45
166;Teddy Bill;Darsteller;4;40;4;0.414894;0.443077;372.920347;0.228269;33
167;Theodor Sparkuhl;Kamera/Regie;4;53;4;0.427819;0.456923;1364.212409;0.232483;38
168;Grit Haid;Darsteller;4;41;4;0.40932;0.440085;3151.367189;0.194845;37
169;Fritz Kortner;Darsteller;4;44;4;0.42281;0.452991;1533.395878;0.207514;40
170;Ludwig Lippert;Kamera;4;42;4;0.382053;0.407521;1384.080081;0.102611;30
172;Axel Graatkjær;Kamera;4;46;4;0.432373;0.463077;987.549686;0.304976;44
173;Olga Engl;Darsteller;4;45;3;0.414717;0.445128;1648.511647;0.204998;40
174;Max Ehrlich;Drehbuch/Darsteller;4;35;4;0.409492;0.436752;214.290048;0.234871;30
175;Vittore Armenise;Kamera;4;50;4;0.418096;0.447094;520.707085;0.242283;35
177;Henry Bender;Darsteller;4;45;3;0.419897;0.449402;788.522164;0.246211;38
178;Henry Edwards;Darsteller/Drehbuch;4;39;4;0.428383;0.456068;969.592163;0.209646;34
179;Margit Manstad;Darsteller;4;42;4;0.421895;0.45188;1260.224715;0.207855;39
180;Herbert Nossen;Drehbuch;4;49;4;0.41738;0.445385;526.259586;0.193951;31
181;Margot Walter;Darsteller;4;45;4;0.42595;0.455897;691.31677;0.294771;40
182;Nicolas Farkas;Kamera;4;35;4;0.420078;0.448889;1210.711793;0.203859;33
183;Hilde Jennings;Darsteller;4;44;4;0.427257;0.457692;1426.324554;0.205579;41
184;Holger-Madsen;Regie/Drehbuch;4;42;4;0.414365;0.443077;607.589701;0.202662;32
185;Karl Platen;Darsteller;4;48;4;0.431607;0.462991;1160.127218;0.292594;44
187;Olga Limburg;Darsteller;4;44;4;0.44602;0.474188;1377.906836;0.29148;42
188;Walter Robert Lach;Kamera;4;48;3;0.404732;0.434188;781.333935;0.218477;37
190;Karl Görge;Bauten;4;38;4;0.348214;0.371026;361.71409;0.052431;24
191;Julius Falkenstein;Darsteller;4;40;4;0.418096;0.447778;712.550489;0.230512;37
192;Max Maximilian;Darsteller;4;51;4;0.409492;0.442735;2287.271874;0.212877;45
193;Max Knaake;Bauten;4;51;4;0.424467;0.456239;1740.729933;0.239021;45
194;Julia Serda;Darsteller;4;45;4;0.414013;0.442991;885.367385;0.205603;33
195;Max Heilbronner;Bauten;4;46;4;0.429515;0.460171;878.833688;0.275665;43
196;Wilhelm von Kaufmann;Produzent;4;56;4;0.406928;0.436496;702.019071;0.162969;35
197;Arthur Martinelli;Kamera;4;41;4;0.409492;0.438034;438.905636;0.205097;32
198;Jaap Speyer;Regie;4;41;4;0.415247;0.444444;894.60064;0.190023;36
199;Max Gülstorff;Darsteller;4;49;4;0.427444;0.46;1642.742732;0.24251;46
200;Jenny Jugo;Darsteller;4;46;4;0.424467;0.455897;1778.451822;0.231106;42
201;Bruno Lutz;Bauten;4;47;4;0.426136;0.457009;759.813497;0.262203;42
1045;Henry Stuart;Darsteller/Regie;4;20;4;0.381455;0.402393;251.9164;0.077567;15
203;Alfred Solm;Darsteller;4;42;4;0.403059;0.433162;908.814127;0.178115;36
205;Oskar Marion;Darsteller;4;36;4;0.412961;0.442393;2101.500144;0.145083;35
206;Carl Lamač;Regie;4;51;4;0.404229;0.436496;1538.098756;0.171653;42
207;Liddy Hegewald;Produzent;4;41;3;0.422627;0.451282;807.909731;0.228677;36
208;Carl de Vogt;Darsteller;4;42;4;0.414365;0.445726;2831.744344;0.162265;39
209;Carla Bartheel;Darsteller;4;48;4;0.413311;0.441538;293.08724;0.253564;33
1050;Willi Wolff;Regie/Drehbuch;2;24;4;0.377614;0.396923;0;0.083437;11
212;Carl Drews;Kamera;4;43;4;0.420984;0.452222;1455.937199;0.239196;42
213;Agnes Petersen;Darsteller;4;49;4;0.419175;0.45188;2335.115933;0.247999;46
215;Adolf Lantz;Drehbuch;4;53;4;0.42707;0.457607;1135.326755;0.239574;42
216;Carl Auen;Darsteller;4;40;3;0.422261;0.450598;1496.661654;0.16756;35
217;László Schäffer;Kamera;4;49;4;0.416133;0.447265;1695.654048;0.211484;41
218;Mady Christians;Darsteller;4;44;4;0.39618;0.425983;2287.185193;0.153096;35
220;Luigi Serventi;Darsteller;4;43;4;0.428007;0.456752;608.370771;0.266369;37
221;Hans Stüwe;Darsteller;4;43;4;0.42281;0.453419;1494.029045;0.228227;41
222;Alfons Fryland;Darsteller;4;43;4;0.423545;0.454359;2731.631741;0.196408;42
223;Akos Farkas;Kamera;4;38;4;0.415424;0.444872;1307.158039;0.192937;36
224;Mary Kid;Darsteller;3;36;4;0.419355;0.447009;537.117672;0.210608;32
225;Mathias Wieman;Darsteller;3;35;4;0.399099;0.428034;549.685457;0.199477;33
226;Frida Richard;Darsteller;3;33;4;0.414365;0.44188;708.756764;0.181538;29
227;Johannes Guter;Regie;3;32;4;0.410181;0.43641;262.052142;0.173982;27
228;Maria Minzenti;Darsteller;3;25;4;0.387366;0.411624;332.158763;0.115897;23
229;Lilian Harvey;Darsteller;3;36;4;0.40795;0.436581;1459.458892;0.195074;34
230;Lien Deyers;Darsteller;3;35;4;0.392987;0.421111;1196.308798;0.122874;31
231;Kurt Bernhardt;Regie/Drehbuch;3;36;4;0.394577;0.420769;227.351373;0.129672;24
232;Franz Seemann;Bauten;3;36;4;0.413486;0.442222;442.75675;0.202989;32
234;Ferdinand Martini;Darsteller;3;28;4;0.374856;0.39812;406.817974;0.072562;23
235;Robert Herlth;Bauten;3;42;4;0.417023;0.447521;1789.948868;0.20222;38
236;Margarete M. Langen;Drehbuch;3;36;4;0.417559;0.444957;385.052862;0.222608;31
1031;Anthony Asquith;Drehbuch/Regie;2;20;5;0.305069;0.319897;0;0.017115;10
239;Friedrich Zelnik;Regie/Produzent;3;28;4;0.381306;0.404274;87.9859;0.116352;18
240;Hans Scheib;Kamera;3;36;4;0.408121;0.436154;395.811036;0.190497;31
241;Max Glass;Drehbuch;3;31;4;0.400905;0.426752;295.504968;0.161621;26
242;Fritz Arno Wagner;Kamera;3;38;4;0.412611;0.442308;2206.845871;0.157794;36
243;Gustav Diessl;Darsteller;3;29;4;0.388911;0.415214;466.893574;0.156841;27
244;Oskar Ebelsbacher;Darsteller/Drehbuch;3;28;5;0.339013;0.356308;31.09266;0.035584;13
245;Heinz Goldberg;Drehbuch;3;29;4;0.401896;0.428291;617.526323;0.159626;27
246;Gustl Stark-Gstettenbaur;Darsteller;3;32;4;0.400905;0.428376;906.017494;0.144915;30
247;Paul Otto;Darsteller;3;27;3;0.389844;0.414701;304.855388;0.154885;26
248;Eve Gray;Darsteller;3;29;4;0.395538;0.420684;418.359162;0.129556;25
249;Hanns Beck-Gaden;Darsteller/Drehbuch/Regie;3;6;4;0.310707;0.32094;0;0.00748;2
250;Heinrich Gärtner;Kamera;3;39;4;0.401896;0.429316;220.269487;0.17991;29
251;Hedwig Wangel;Darsteller;3;33;4;0.397472;0.424103;640.548578;0.146489;29
252;Ossi Oswalda;Darsteller;3;31;4;0.410354;0.43812;839.790192;0.181688;29
1060;Carl Boese;Regie/Produzent/Drehbuch;12;131;4;0.411219;0.443761;686.526792;0.215204;43
256;Harry Nestor;Darsteller;3;35;4;0.430084;0.456923;771.148225;0.211531;32
257;Otto Stenzeel;Musik;3;38;4;0.394737;0.425556;1229.348768;0.139364;36
258;Oreste Bilancia;Darsteller;3;31;4;0.389222;0.415812;293.980967;0.165584;28
259;Helen Gosewisch;Drehbuch;3;43;4;0.412961;0.441197;436.01944;0.20549;33
260;Paul Richter;Darsteller;3;28;4;0.402062;0.426838;432.615626;0.163689;23
261;Gaston Jacquet;Darsteller;3;35;4;0.419175;0.446154;460.653781;0.199467;30
262;Fritz Falkenstein;Drehbuch;3;30;4;0.40932;0.436581;614.516431;0.190324;30
263;Iván Petrovich;Darsteller;3;38;4;0.409148;0.437778;424.325102;0.212928;34
264;Ivan Mosjoukine;Darsteller;3;32;4;0.396987;0.423761;304.273516;0.168991;28
265;Ralph Arthur Roberts;Darsteller;3;37;4;0.419355;0.449231;607.418129;0.253957;37
266;Fritz Schulz;Darsteller;3;33;4;0.416311;0.443761;488.594513;0.218451;31
267;Fritz Wendhausen;Drehbuch/Regie;3;32;4;0.384161;0.407863;355.581425;0.094674;20
268;Hans Steinhoff;Regie;3;28;4;0.418275;0.443932;451.428873;0.165821;26
269;Paul Westermeier;Darsteller;3;32;4;0.402228;0.428974;1595.193472;0.153687;28
270;Ida Wüst;Darsteller;3;31;4;0.403894;0.432222;782.09087;0.171367;30
271;Georg Muschner;Kamera;3;28;4;0.414189;0.439573;313.589607;0.173639;24
272;Hugo Werner-Kahle;Darsteller;3;33;4;0.406419;0.433333;373.413301;0.179779;29
273;Hermann Picha;Darsteller;3;34;4;0.367508;0.389402;58.615523;0.120615;21
274;Herbert Körner;Kamera;3;29;4;0.393304;0.419829;2099.072147;0.156645;27
275;Gotthardt Wolf;Kamera;3;37;4;0.386445;0.410342;107.374124;0.108492;20
276;Imre Ráday;Darsteller;3;31;4;0.396503;0.424701;3401.444363;0.142203;31
277;Hermann Vallentin;Darsteller;3;41;4;0.414189;0.443761;1186.60571;0.219726;37
278;Camilla von Hollay;Darsteller;3;32;4;0.409836;0.43641;575.843207;0.150311;28
279;Alfred Gerasch;Darsteller;3;31;4;0.397635;0.425128;703.302509;0.144128;29
280;Edgar S. Ziesemer;Kamera;3;34;4;0.410354;0.43812;632.684637;0.166929;31
281;Willy Haas;Drehbuch;3;40;4;0.407779;0.436667;300.285476;0.202993;33
282;Eduard von Borsody;Kamera;3;28;4;0.363806;0.388376;1870.485636;0.066492;28
283;Elisabeth Pinajeff;Darsteller;3;33;4;0.415956;0.443504;827.261385;0.215339;31
284;Alfred Halm;Drehbuch;3;32;3;0.422627;0.449915;735.960884;0.233654;32
285;Elizza La Porta;Darsteller;3;34;3;0.425022;0.452479;791.11299;0.237886;33
286;Alfred Abel;Darsteller;3;30;4;0.388292;0.415812;2059.869902;0.108706;30
287;Erich Czerwonski;Bauten;3;32;4;0.395377;0.422906;720.772836;0.134571;30
288;Else Reval;Darsteller;3;35;4;0.425578;0.453846;547.323269;0.267569;35
289;Elza Temáry;Darsteller;3;33;4;0.382653;0.408889;3222.669935;0.088187;31
290;Emil Hasler;Bauten;3;33;4;0.384615;0.410256;235.792531;0.131022;28
291;Willy Schiller;Bauten;3;38;4;0.397797;0.42547;762.013937;0.130786;32
292;Alexander Sascha;Darsteller;3;36;4;0.382353;0.407009;104.167088;0.156307;24
293;Emil Schünemann;Kamera;3;35;4;0.414717;0.443248;2355.548637;0.180381;34
294;E. W. Emo;Regie;3;28;4;0.387674;0.411624;57.751949;0.135525;20
295;Dita Parlo;Darsteller;3;35;4;0.389688;0.416838;460.149532;0.121896;30
296;Curt Courant;Kamera;3;40;4;0.411914;0.441197;1141.034486;0.172056;35
297;Truus van Aalten;Darsteller;3;38;3;0.408805;0.438632;1186.625622;0.226916;38
298;Constantin J. David;Regie/Drehbuch;3;36;4;0.388292;0.41359;344.302963;0.129959;23
299;Uwe Jens Krafft;Darsteller/Regie/Schnitt;3;12;4;0.335744;0.347778;0;0.019897;4
300;Clifford Mc;Darsteller;3;30;4;0.393939;0.421538;910.973703;0.132535;28
301;Vera Schmiterlöw;Darsteller;3;33;4;0.396825;0.424359;880.084279;0.155071;31
302;Victor Trivas;Bauten;3;43;4;0.40625;0.437778;2064.245868;0.168224;41
303;Viola Garden;Darsteller;3;34;4;0.412611;0.441453;1336.969218;0.194987;33
304;Bruno Mondi;Kamera;3;38;4;0.407609;0.43453;186.395172;0.194428;29
305;Brigitte Helm;Darsteller;3;37;3;0.409836;0.438632;654.899652;0.213833;35
306;Anny Ondra;Darsteller;3;41;4;0.397311;0.426239;691.618444;0.151023;33
307;Betty Bird;Darsteller;3;30;4;0.384919;0.411538;761.944263;0.136973;26
308;Werner Pittschau;Darsteller;3;31;4;0.398773;0.426496;999.839442;0.135701;29
309;Walter Reisch;Drehbuch;3;36;4;0.391724;0.415556;24.37662;0.181149;21
310;Walter Winnig;Musik;3;39;4;0.397311;0.425726;554.370137;0.162007;30
311;Alexander Murski;Darsteller;3;32;4;0.395538;0.424017;820.615738;0.135995;30
312;Arthur von Schwertführer;Kamera;3;28;3;0.404229;0.430598;496.617346;0.172429;28
313;Adolf Trotz;Regie;3;35;4;0.407779;0.435641;785.3057;0.15512;31
314;Rolf Randolf;Regie;3;30;3;0.418635;0.445128;1134.902122;0.18002;29
315;Erna Morena;Darsteller;3;34;4;0.410354;0.439231;1170.1808;0.178124;33
316;Eugen Neufeld;Darsteller;3;37;4;0.404061;0.432991;924.599885;0.192367;35
317;Ernö Metzner;Bauten/Regie;3;31;4;0.389688;0.416325;2906.949522;0.125153;30
1061;Alexander Lang;Drehbuch/Regie;2;18;4;0.339721;0.354188;0;0.027023;9
