Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Early to Bed,https://www.filmportal.de/film/early-to-bed_7e5e9ce647d741789c36bda2b24aa2eb,Spielfilm,1932,Deutschland,,,Otto Hunte,,"Heather Angel: Grete, Fernand Gravey: Carl, Sonnie Hale: Helmut, Lady Tree: Widow Seidelbast, Donald Calthrop: Peschke, Edmund Gwenn: Herr Krüger, Athene Seyler: Frau Weiser, Jillian Sande: Trude, Leslie Perrins: Meyer, Lewis Shaw: Wolf, Louise Jordan, Comedian Harmonists: Streetsingers","Robert Stephenson, John Heygate",,,"Hans Székely, Robert Liebmann",,,,,Friedl Behn-Grund,,,,Rowland Leigh,,Werner Richard Heymann,,,,Universum-Film AG (UFA) (Berlin),Max Pfeiffer,Erich Pommer,Ludwig Berger,,,,,,,Gerhard Goldbaum,,,,,,,
Ehe mit beschränkter Haftung,https://www.filmportal.de/film/ehe-mit-beschraenkter-haftung_46b211aae2eb4f7ebbd97f9a8fbce128,Spielfilm,1932,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Charlotte Susa: Irene Kaiser, Werner Fuetterer: Georg Kaiser I., Hans Moser: Bürovorsteher Georg Kaiser II., Georg Alexander: Rechtsanwalt Dr. Wender, Paul Morgan: Rechtsanwalt Dr. Springer, Rosa Valetti: Frau Brandhuber, Trude Brionne: Hühnerbein, Tamara Desni: Tänzerin, Anita Mey: Sekretärin, Walter Steinbeck: Richter, Edwin Jürgensen: Kabarett-Direktor, Gerhard Dammann: Gerichtsdiener",,,,"Bobby E. Lüthge, Curt J. Braun",,,,,Carl Drews,,,Sam Spiegel,Fritz Rotter,,"Walter Jurmann, Bronislau Kaper",Barnabas von Géczy (Kapelle),,,T. K. Tonfilm-Produktion Gmb: H (Berlin),,Felix Pfitzner,Franz Wenzler,,,Hermann Haller,,,,Charles Métain,,,"9 Akte, 2527 m, 75 min",,"s/w, Ton",,"Zensur (DE): 11.12.1931, B.20948, Verbot"
Eine von uns,https://www.filmportal.de/film/eine-von-uns_cc6a358a6ce14c1ab1a367ea681ff351,Spielfilm,1932,Deutschland,Ernst Garden,,"Hans Jacoby, Hans Minzloff",,"Brigitte Helm: Gisela Kron, genannt Gilgi, Gustav Diessl: Martin, Reiseschriftsteller, Jessie Vihrog: Olga, Gilgis Freundin, Ernst Busch: Peter, Günther Vogdt: Stephan, Paul Biensfeldt: Hermann Kron, Helene Fehdmerseine Frau, Hermine Sterler, Julius Brandt, Erwin Kalser, Carl Walther Meyer, Lydia Alexandra, Gudrun Ady, Jutta Jol, Anita Mey, Wera Liessem, Karl Geppert, Helmut Gauer, Otto Reinwald, Karl Platen, Gerhard Dammann",,,,"Irma von Cube, Emeric Pressburger",,"Anni Loretto, Hans Kothe",,,Carl Drews,Walter Essek,,,Fritz Rotter,"Alfred Lehmann, Frieda Lehmann",Franz Grothe,,Franz Grothe,,T. K. Tonfilm-Produktion Gmb: H (Berlin),Felix Pfitzner,Felix Pfitzner,Johannes Meyer,Walter Lehmann,,Hanne Kuyt,,"Alexander Schmoll, Eugen Klagemann",,Emil Specht,,,"2444 m, 89 min","35mm, 1:1,33","s/w, Tobis-Klangfilm","Uraufführung (DE): 04.10.1932, Köln, Capitol",
Einmal möcht' ich keine Sorgen haben,https://www.filmportal.de/film/einmal-moecht-ich-keine-sorgen-haben_c044eeffc2bd4730913c6397a9051fb4,Spielfilm,1932,Deutschland,Max Paetz,,"Heinrich Richter, Otto Gülstorff",,"Max Hansen: Peter, Friseurgehilfe, Ursula Grabley: Jenny, Blumenmädchen, Josef Danegger: Kammersänger Bellert, Fritz Grünbaum: Chef des Konfektionshauses, Hermann Job: Plaschke, Friseur, Hubert von Meyerinck: Görner, Friseurgehilfe, Adele Sandrock: Oberlehrerin, Eugen Neufeld: Generaldirektor Generaldirektor Felden, Vera Busse: Frau Generaldirektor Felden, Leo Slomadicker Mann, Nico Turoff: Dieb, Bernhard Goetzke: Wachtmeister, Grete Reinwald: Mädel von der Litfaßsäule, Wilhelm Bendow, Olly Gebauer, Hans Halden, Sigi Hofer, Walter von Lohde, Alfred Stratmann, Heinz Wagner, Ernst Wurmser",,,,"Herbert Rosenfeld, Max Kolpé",,Wilhelm Scholz,,,Walter Robert Lach,Oskar Haarbrandt,,,"Max Kolpé, Willy Ostermann","Willi Grabow, Harry Krankemann","Mischa Spoliansky, Willy Ostermann",,Mischa Spoliansky,,Biograph-Film Gmb: H (Berlin),August Müller,August Müller,Max Nosseck,,,"Hermann Haller, Wolfgang Becker",,Fritz Vopel,,Hermann Birkhofer,,,,,,,
Die elf Schill'schen Offiziere,https://www.filmportal.de/film/die-elf-schillschen-offiziere_e15c0fc2e02b41e5bdcb0b771bbb6e4a,Spielfilm,1932,Deutschland,,,Heinrich Richter,,"Friedrich Kayßler: Freiherr von Trachenberg, Hertha Thiele: Maria von Trachenberg, Heinz Klingenberg: Schill-Offizier Fritz von Trachenberg, Hans Brausewetter: Trachenburgs Neffe Schill-Offizier	Karl Keffenbrink, Veit Harlan: Trachenburgs Neffe Schill-Offizier Klaus Gabain, Camilla Spira: Magd Anna, Eugen Rex: Knecht Michel, Carl de Vogt: Ferdinand von Schill, Ferdinand Hart: Hauptmann bei Schill 	Harald von Jöken, Theodor Loos: Preußischer Offizier Hans Küffer, Wera Liessem: Küffers Geliebte Jeanette, Paul Günther: König Friedrich Wilhelm III. von Preußen, Erna Morena: Königin Luise, Ernst Stahl-Nachbaur: Hauptmann Busch, Franz W. Schröder-Schrom: General Gratien, Elsa Wagner, Bernhard Goetzke, Hugo Flink, Ernst Rückert, Ludwig Trautmann, Clemens Hasse, Hans Halden, Magnus Stifter, Fred Immler, Franz Stein, Karl Geppert, Paul Rehkopf, Ernst Behmer, Bruno Ziener, Viggo Larsen, Fred Goebel, Hannelore Benzinger, Paul Wrede, Kurt Thormann, Kurt Asche, Kurt Milan, Ernst Wurmser, Heinrich Lisson, Aruth Wartan, S. O. Schoening, Alfred Goerdel, Gustav Püttjer, Georg Schmieter, Walter Eckard, Emmerich Hanus, Max Mothes, Eugen Neufeld",,,,Rudolf Meinert,,Willi Schlick,,,"Eduard Hoesch (Fotografische Leitung), Hugo von Kaweczynski",Karl Hoesch,,,"Ernst Wengraf, Günther Schwenn, Fritz Rotter","Karl Weitschat, Robert Stritzke",Karl M. May,,Karl M. May,,Märkische Film Gmb: H (Leipzig),Ben Fett,"Detlef von Moltke, Gertrud Keitzschner, Curt Schwecht",Rudolf Meinert,Conrad Flockner,,Hanne Kuyt,,Karl Lindner,,Emil Specht,,,,,,,
Das erste Recht des Kindes,https://www.filmportal.de/film/das-erste-recht-des-kindes_5c5bc9693974472eb6a666b9af6339b9,Spielfilm,1932,Deutschland,"Adolf Essek, Hanns Theo Grust",,Erwin Scharf,,"Hertha Thiele: Lotte Bergmann, Helene Fehdmer: Mutter Bergmann, Eduard Wesener: Herbert Böhme, Erna Morena: Frauenärztin Dr. Käthe Baumgarten, Hermann Vallentin: Rechtsanwalt Elbing, Hedwig Schlichter: Fräulein Spitz, Lotte Stein: Fräulein Müller, Ruth Jacobsen: Fräulein Lauterbach, Traute Carlsen: Empfangsschwester Anna, Maria Koppenhöfer, Emilie Unda, Hertha von Walther, Genia Nikolajewa, Rotraut Richter, Hermine Sterler, Maria Forescu, Eduard von Winterstein, Heinrich Schroth, Franz W. Schröder-Schrom, Gerhard Bienert, Harry Halden, Ferdinand von Alten, Erwin Kalser, Fritz Alberti, Ilse Baerwald, Erich Bartels, Nora Brandt, Josef Dischner, Else Ehser, Margarethe Faas, Käthe Förder, Max Grünberg, Oskar Höcker, Georg John, Wera Liessem, Lotte Loebinger, Marlise Ludwig, Barbara Pirk, Klaus Pohl, Franz Stein, Mathilde Sussin, Katja Wald, Elisabeth Wendt, Hilde Wolf-Klinger, Gerda Zinn",,,,Thea von Harbou,,,,,Franz Planer,,,,,,"Franz Wachsmann, Grete Walter (ungenannt)",,,,"R. N.-Filmproduktion Gmb: H, Robert Neppach (Berlin)","Adolf Essek, Leo Meyer",Robert Neppach,Fritz Wendhausen,,,Putty Krafft,,,,Hans Grimm,,Deutsches Lichtspiel-Syndikat AG (D.L.S.) (Berlin),,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,Prüfung: 23.03.1933
Es geht um alles,https://www.filmportal.de/film/es-geht-um-alles_5c401028f959442897e43e9af419705e,Spielfilm,1932,Deutschland,,,Robert Neppach,,"Luciano Albertini, Claire Rommer, Ernö Verebes, Carl Auen, Domenico Gambino, Eddie Polo, Willi Schur, Walter Steinbeck, Norbert Miller, Gustav Püttjer",,,,Max Kolpé,,,,,Walter Robert Lach,,,,,,Hans May,,,,,,,Max Nosseck,,,,,,,,,,76 min,"35mm, 1:1,37","s/w, Ton",,
Es war einmal ein Walzer,https://www.filmportal.de/film/es-war-einmal-ein-walzer_5d4edede8cb648b4885af1b7e603fe39,Spielfilm,1932,Deutschland,Walter Tost,,Jacek Rotmil,Franz Rott,"Rolf von Goth: Rudi Möbius, Marta Eggerth: Steffi Pirzinger, Paul Hörbiger: Vater Franz Pirzinger, Albert Paulig: Assessor Pfennig, Ida Wüst: Frau Generalkonsul Weidling, Lizzi Natzler: Tocher Lucie Weidling, Ernö Verebes: Flötist Gustl Linzer, Hermann BlaßNotar Sauerwein, Fritz Greiner: Fiakerkutscher, Ernst Pröckl: Kellner, Paul Wrede: Silhouettenschneider, Lina Woiwode: Frau Zacherl, Marcel Wittrisch: Sänger",,,,Billy Wilder,,Karl Gillmore,,,"Heinrich Gärtner, Hugo von Kaweczynski",,,,"Fritz Rotter, Armin Robinson","Adolf Doelle, Frieda Lehmann",Franz Lehár,Kapelle Curt Lewinnek,Curt Lewinnek,,Aafa-Film AG (Berlin),Rudolf Walther-Fein,Gabriel Levy,Victor Janson,,,Ladislao Vajda,,Karl Lindner,,Hans Grimm,,,"2156 m, 79 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Es wird schon wieder besser...,https://www.filmportal.de/film/es-wird-schon-wieder-besser_eafdcf5619054a918f6e2bba1d959a1d,Spielfilm,1932,Deutschland,,,Julius von Borsody,,"Dolly Haas: Edith Ringler, Heinz Rühmann: Fred Holmes, Ingenieur, Paul Otto: Geheimrat Dr. h.c. G. Ringler, Fritz Grünbaum: Justizrat Feldacker, Oskar Sima: Sanitätsrat Dr. Hartmann, Ernö Verebes: Willi Bertram, Freds Freund, Jessie Vihrog: Johanna, seine Frau, Gerhard Bienert: Polizist, Paul Westermeier: Gefängniswärter, Ferdinand von Alten, Viktor Franz, Günther Hadank, Paul Henckels, William Huch, Fritz Odemar, Werner Pledath, Gustav Püttjer, Oscar Sabo, Hans Waßmann, Gertrud Wolle, Ernst Wurmser, Martha Ziegler, Hugo Flink",,,,"Philipp Lothar Othello Mayring, Lothar Philipp August Mayring, Fritz Zeckendorf",,"Eduard Weinert, Wilhelmine Spindler",,,"Fritz Arno Wagner, Robert Baberske",Werner Krien,,,Fritz Rotter,Waldemar Jabs,"Walter Jurmann, Bronislau Kaper",Barnabas von Géczy (Kapelle),Bronislau Kaper,,Universum-Film AG (UFA) (Berlin),Bruno Duday,,Kurt Gerron,Erich Holder,,Konstantin Mick,,Günther Pilz,,Hermann Fritzsching,,,"1832 m, 67 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
F.P. 1 antwortet nicht,https://www.filmportal.de/film/fp-1-antwortet-nicht_95e9b9f01a944636bf3d481843735873,Spielfilm,1932,Deutschland,Alexander Schneider-Desnitzky,,"Erich Kettelhut, Albert Berthold Henninger (Technische Mitarbeit)",,"Hans Albers: Flieger Ellissen, Sybille Schmitz: Claire Lennartz, Paul Hartmann: Kapitänleutnant Droste, Peter Lorre: Bildreporter ""Foto-Jonny"", Hermann Speelmans: Chefingenieur Damsky, Paul Westermeier: Mann mit den Schiffbrüchigen, Arthur Peiser: Mann mit Zahnschmerzen, Gustav Püttjer: Mann mit Fistelstimme, Georg August Koch1. Offizier, Hans Schneider2. Offizier, Werner Schott: Matthias, Erik Ode: Konrad, Philipp Manning: Arzt, Georg John: Maschinist, Rudolf Platte: Funker auf der F.P. 1, Friedrich GnaßFunker auf der Lennartz-Werft, Karl Klöckner: Verschwörer, Michael von Newlinski: Verschwörer, Ilse Trautschold: Zimmermädchen, Paul Rehkopf",,,,"Walter Reisch, Kurt Siodmak",,Otto Sucrow,,,"Günther Rittau, Konstantin Tschet, Otto Baecker","Karl Plintzner, Ekkehard Kyrath",,,Walter Reisch,Waldemar Jabs,Allan Gray,Ufa-Jazz-Orchester (DE),Hans-Otto Borgmann,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Erich Pommer),Eberhard Klagemann,Erich Pommer,Karl Hartl,Ernst Rechenmacher,,Willy Zeyn jun.,,Karl Ewald,,Fritz Thiery,Kurt Siodmak (Roman),,"3132 m, 114 min","35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Faut-il les marier?,https://www.filmportal.de/film/faut-il-les-marier_d52e9de4ddd04175b8330904ff028ea2,Spielfilm,1932,Deutschland/Frankreich,,,"Hans Sohnle, Otto Erdmann",,"Anny Ondra: Anny, Lucien Barouxprofesseur Bock, Charles Lamyprofesseur Petou, Marcelle Praince: Miss Flora, Rachel Launay: Mme Bock, Jean-Pierre Aumont: Jim, Henri Kernyinspecteur",Henri-Georges Clouzot,,,"Hans H. Zerlett, Walter Wassermann",,,,,Otto Heller,,,,Serge Véber,,"Rolf Marbot, Bert Reisfeld",,Artur Guttmann,,"Lothar Stark-Film Gmb: H (Berlin), Ondra-Lamac-Film Gmb: H (Berlin), La Société des Films Osso (Paris)",,"Anny Ondra, Carl Lamač, Arthur Hohenberg, Anatol Potok","Carl Lamač, Pierre Billon",,,Ella Ensink,,,,Alfred Norkus,,,86 min,"35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Der Feldherrnhügel,https://www.filmportal.de/film/der-feldherrnhuegel_88f4128a8e834ca489bfb9588bb99d8f,Spielfilm,1932,Deutschland,,,Ludwig Reiber,,"Iván Petrovich: Rittmeister von Jennewein, Ida Perry: Gräfin Kopsch, Lillis Mutter, Betty Bird: Lilli Kopsch, Braut von Jennewein, Elga Brink: Frau von Landiesen, Fritz Spira: Oberst Leukfeld, Hansi Arnstaedt: Seine Frau, Fritz Steiner: Orenstein, Bursche von Jennewein, Ernst Dumcke: Erzherzog, Alexander Roda-Roda: Korpskommandant, Julius Brandt: Exzellenz von Hechendorf, Hermann BlaßRegimentsarzt, Julius Eckhoff: Kunitschek, Louis Ralph: Wachtmeister Koruga, Ernst Morgan: Bezirkshauptmann, Albert von Kersten: Adjudant Riedl, Christian Bummerstedt: Von Lützelburg, preußischer Offizier, Walther Pittschau: Koppel, sein Bursche, Alfred von Schluga: Proviantoffizier, Max Hermann: Petak, Gerichtsvollzieher, Max Weydner: Mittermeyer, ein Wucherer, Dominik Löscher: Onkel Theobald, Edith d'Amara: Zofe bei Frau von Landiesen, Fritz Schlenck: Rittmeister von Hartenstein, Karl Kyser: Major Türk, Willy Schaeffers: Regimentsschneider",,,,Eugen Szatmári,,Friedrich Wilhelm Großmann,,,Karl Vass,,Willi Ernst,,"Otto Stransky, Eugen Thiele",Arnold Jenssen,Otto Stransky,,Otto Stransky,,"Greenbaum-Film Gmb: H (Berlin), Emelka-Konzern (München)",,,Eugen Thiele,,,,,Josef M. Rubner,,Mauricio Dietrich,"Alexander Roda-Roda (Lustspiel), Carl Rössler (Lustspiel)",,,,Tobis-Klangfilm,,
Flucht nach Nizza,https://www.filmportal.de/film/flucht-nach-nizza_acdc254ae4c34dc5b9555c5fd0bd707b,Spielfilm,1932,Deutschland,,,Franz Schroedter,,"Georg Alexander: Fritz Butenschön, Gerhard Dammann: Dippel, Großhändler, Else Elster: Irene, seine Tochter, Fritz Fischer: Hugo Lehmann, Friseurgehilfe, Betty Bird: Ramona Novalez, Hedwig Wangel: Ihre Mutter, Max Gülstorff: Kommissar Grimm, Egon Brosig: Harnisch, Rentier, Theo Lingen: Bock, Buchhalter, Hermann Picha: Fiedler, Holzgroßhändler, Philipp Manning: Inspektor, Alexandra Schmitt, Angelo Ferrari, Erich Fiedler, Hans Ritter, Gerti Ober, Lotte Steinhoff",,,,"Walter Wassermann, Walter Schlee",,,,,"Otto Kanturek, Bruno Timm",,,,"Willy Rosen, Kurt Schwabach",,Franz Doelle,Oscar Joost (Kapelle),Franz Doelle,,Renaissance-Film Gmb: H (Berlin),Helmut Schreiber,,James Bauer,,,Martha Dübber,,,,Martin Müller,"Dolly Bruck (Roman ""Orje Lehmann wird Detektiv"")",,,,,,
Fräulein - falsch verbunden,https://www.filmportal.de/film/fraeulein-falsch-verbunden_a1ac767d22044a749cdfc9eaed438494,Spielfilm,1932,Deutschland,,,"Robert Neppach, Erwin Scharf",,"Magda Schneider: Inge Becker, Telefonistin, Johannes Riemann: Rainer, Direktor im Fernsprechamt, Trude Berliner: Lotte Schröder, José Wedorn: Kammersänger West, Flockina von Platenseine Frau, Alexa von Porembsky2. Telefonistin, Jakob Tiedtke: Kantinenwirt Sperling, Aenne Görling: Aufsichtsdame, Siegfried Berisch, Karl Etlinger",,,,Ernst Wolff,,Willi Schlick,,,Willy Goldberger,Karl Franke,,,Otto Stransky,"Willi Grabow, Heinrich Heitfeld",Otto Stransky,Joe King (Kapelle),Otto Stransky,,Itala-Film Gmb: H (Berlin),"Ferruccio Biancini, Alfred Scherk",Alberto Giacalone,E. W. Emo,Rolf Baum,,"Roger von Norman, Fernando Tropea",,Karl Ewald,,Carlo Paganini,Herbert Rosenfeld (Novelle),,,,,,
Frau Lehmanns Töchter,https://www.filmportal.de/film/frau-lehmanns-toechter_840e284733ee4466808e1175d012ec79,Spielfilm,1932,Deutschland,,,,,"Fritz Kampers, Hertha Thiele",,,,,,,,,,,,,,,,,,,,,,Carl Heinz Wolff,,,,,,,,,,,,,,
Der Frauendiplomat,https://www.filmportal.de/film/der-frauendiplomat_099b258f32b1465a998a942e19a1fa5a,Spielfilm,1932,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Marta Eggerth: Marta Eggerth, Max Hansen: Fürst Windischberg, Leo Slezak: Iwan Milhailow, Anton Pointner: Von Rüstenberg, Theo Lingen: Drage, Hilde Hildebrand: Olga, seine Frau, Albert Paulig: De Castellano, Paul Morgan: Ahab Maschulla, Johannes Roth: Ferdinand ein Diener, Fritz Spira: Der Oberst, Ina von Elben: Dolly, H. Longino: Anita, Jessie Vihrog, Alexa von Porembsky",,,,"Bobby E. Lüthge, Curt J. Braun",,,,,Carl Drews,,,,"Robert Gilbert, Karl Brüll",,Hans May,,,,T. K. Tonfilm-Produktion Gmb: H (Berlin),Fred Lyssa,,E. W. Emo,Heinz Baum,,Willy Zeunert,,,,Eugen Hrich,,,74 min,"35mm, 1:1,37","s/w, Ton",,
Der Frechdachs,https://www.filmportal.de/film/der-frechdachs_7f3f8a16ec97414cb015233513f8a4a0,Spielfilm,1932,Deutschland,,,"Willi A. Herrmann, Herbert Lippschitz",,"Willy Fritsch: Der junge Mann, Camilla Horn: Alice Ménard, Ralph Arthur Roberts: Adolphe Ménard, Architekt, ihr Mann, Else Elster: Loulou Gazelle, laut Telefonbuch ""Künstlerin"", Maria Forescuihre Mutter, Anton Pointner: Henri Latour, ohne Beruf, Alexa von Porembsky: Annette, Zofe im Hause Ménard, Erich Kestin: Emil, Diener des jungen Mannes, Ernst Behmer: Hotelportier",,,,"Irma von Cube, Paul Frank, Fritz Falkenstein",,"Georg Paersch, Ada Fox",,,"Konstantin Tschet, Werner Bohne","Erich Rudolf Schmidtke, Christian Jensen",,,Rudolf Bernauer,"Maria Jamitzky, Wilhelm Weber, Emil Neumann",Stephan Samek,,Hans-Otto Borgmann,,Universum-Film AG (UFA) (Berlin),,,"Carl Boese, Heinz Hille",,,Ernö Hajos,,Otto Schulz,,Dr. Fritz Seidel,"Louis Verneuil (Komödie ""Pour avoir Adrienne"")",,"2333 m, 85 min","35mm, 1:1.33","s/w, Ton",,
Fremdenlegionär Nr. 37,https://www.filmportal.de/film/fremdenlegionaer-nr-37_12b84f62963847139c5809abef364961,Spielfilm,1932,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,"Robert Wohlmuth, Leo Lasko",,,,,,,,,,,,,,
Friederike,https://www.filmportal.de/film/friederike_42bede244ae449f191ae61e377f65c65,Spielfilm,1932,Deutschland,,,"Arno Richter, Hermann Warm (Kaiserlicher Rat Goethe)",,"Mady Christians: Friederike, Hans Heinz Bollmann: Johann Wolfgang Goethe, Veit Harlan: Herzog Karl August von Weimar, Eduard von Winterstein: Hauptmann Knebel, Ferdinand Bonn: Kaiserlicher Rat Goethe, Erika von Wagner: Elisabeth, Paul Hörbiger: Pfarrer Brion, Ida Wüst: Magdalena, Otto Wallburg: Ewiger Student Wagner, Adele Sandrock: Madame Schöll, Leopold von Ledebur: Goethes Wirt, Theo Lingen: Lachender Herr, Else von Hartmann, Hedwig Wangel, Else Elster, Maria Fein, Karl Meixner",,,,Fritz Friedmann-Frederich,,,,,Werner Brandes,,,Gabriel Pascal,,,Franz Lehár,,Eduard Künneke,,Indra-Film Rolf Raffé (München),,Gabriel Pascal,Fritz Friedmann-Frederich,,,,,,,Erich Leistner,"Fritz Löhner-Beda (Erzählung), Ludwig Herzer (Erzählung)",,82 min,"35mm, 1:1,37","s/w, Ton",,
Fünf von der Jazzband,https://www.filmportal.de/film/fuenf-von-der-jazzband_02c94f10a6b1465298fad7d194cfd2c5,Spielfilm,1932,Deutschland,,,Erich Czerwonski,,"Jenny Jugo: Jessie, Rolf von Goth: Jim, Fritz Klippel: Moritz, Karl Stepanek: Jean, Günther Vogdt: Bill, Theo Shall: Martin, Liebhaber mit den schönen Zähnen, Werner Pledath: Direktor, Arthur Mainzer: Agent Sasse, Gerhard Bienert: Bühnenmeister, Heinrich Gretler: Kriminalbeamter, Erika Helmke: Erika, Peter Ihle: Bühnenmaler, Fritz Melchior: Abendregisseur, Frida Vera Spohr: Hotelzimmermädchen, Walter Steinbeck: Direktor Spinner, Karl Huszar-Puffy: Ansager Ringkampf, Peter Lorre: Autodieb, Willi Schur: Bestohlener in Kneipe, Gustav Püttjer: Bühnenarbeiter, Robert Klein-Lörk, Theo Mackeben: Kapellmeister, Henry Pleß, Lewis Ruth, Karl Hannemann",,,,"Henry Kosterlitz, Curt Alexander",,,,,Reimar Kuntze,Harro Ernst Bremer,,,Fritz Rotter,"Adolf Braun, Martin Gericke",Theo Mackeben,,,,"Tonbild-Syndikat AG (Tobis) (Berlin), Deutsche Universal-Film AG (Berlin)","Joe Pasternak, Hans Conradi",,Erich Engel,,,Andrew Marton,,Otto Stein,,Hans Grimm,Felix Joachimson (Frei nach dem Lustspiel),,"2402 m, 88 min","35mm, 1:1,19","s/w, Tobis-Klangfilm","Uraufführung (AT): 19.03.1932, Wien",
Fürst Seppl,https://www.filmportal.de/film/fuerst-seppl_5c391dd70506479ca53fe9bbc16a17f3,Spielfilm,1932,Deutschland,,,,,"Josef Eichheim, Max Schreck",,,,Josef Than,,,,"Franz Weichenmayr, Ernst Iros",,,,,,,,,,,,,,Franz Osten,,,Paul May,,,,,,,,,,,
Ganovenehre. Ein Film aus der Berliner Unterwelt,https://www.filmportal.de/film/ganovenehre-ein-film-aus-der-berliner-unterwelt_6acc386a7b1d43ea9867d3605c218510,Spielfilm,1932,Deutschland,,,"Franz Schroedter, Walter Haag",,"Fritz Kampers: Georg, ""Artistenorje"", Olly Stüwen: Olga, die Pariserin, Paul Westermeier: Seidenemil, Rotraut Richter: Nelly, der Backfisch, Paul Heidemann""Importen-Paul"", Vorsitzender des Unterweltvereines, Anton Pointner: Wiener-Max, Hans Behal: Zahnbrecher-Artur, Olaf Bach: Schränker-Karl, Gudrun Ady1. Mädchen bei Olga, Lilli Durra2. Mädchen bei Olga, Richard Senius: Polizeikommissar, Arthur Wellin, Herbert Washington, Georg A. Profé, Heinz Goedecke, Arthur Reinhardt, Babette Jensen, Sylvia Torff, Irmgard Löwe",,,,"Charles Rudolph, Heinz Goldberg",,"Luise Leder, Fritz Pietsch",,,Ewald Daub,Walter Chmillon,,,"Bert Reisfeld, Rolf Marbot","Adolf Doelle, Maria Lange","Rolf Marbot, Bert Reisfeld",,Rolf Jacoby,,Rio-Film Gmb: H (Berlin),,Richard Oswald,Richard Oswald,Heinz Josten,,Else Baum,,Karl Ewald,,Fritz Seeger,,Terra-Film AG (Berlin),,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Der Geheimagent,https://www.filmportal.de/film/der-geheimagent_a6c1206600bc446d9c0488630327e4ce,Spielfilm,1932,Deutschland,,,Gustav A. Knauer,,"Harry Piel: Harry Parker, Maria Matray, Eduard von Winterstein: Professor Managan, Leonard Steckel: Oberst Salit, Reinhold Bernt: Baschin, Ferdinand Hart: Brandes, Ferdinand von Alten: Minister, Kurt Mühlhardt: Sänger, Erich Dunskus, Wilhelm Diegelmann, Leopold von Ledebur, Gerhard Dammann, Paul Moleska, Charly Berger, Hans Wallner",,,,"Werner Scheff, Harry Piel",,,,,Ewald Daub,,,,Frank Günther,"Arnold Jenssen, Heinrich Heitfeld",Fritz Wenneis,,,,Ariel-Film Gmb: H (Berlin),Joe Pasternak,Harry Piel,Harry Piel,,,Hermann Haller,,Eigil Wangoe,,Charles Métain,,,,,,,
Geheimnis des blauen Zimmers,https://www.filmportal.de/film/geheimnis-des-blauen-zimmers_7ba76c971b2a4087b8030ff9a775eac5,Spielfilm,1932,Deutschland,Willi Morrée,,"Walter Reimann, Gustav A. Knauer",,"Theodor Loos: Robert von Hellberg, Else Elster: Tochter Irene Hellberg, Hans Adalbert Schlettow: Marineoffizier Axel Brink, Wolfgang Staudte: Journalist Frank Färber, Peter Wolff: Thomas ""Tommy"" Brandt, Oskar Sima: Kriminalkommissar Schuster, Paul Henckels: Diener Paul, Betty Bird: Zofe Betty, Reinhold Bernt: Chauffeur Max, Bernhard Goetzke: Fremder, Gerhard Dammann: Kriminalbeamter Krüger, Else Wunsch: Dienstmädchen Marie",,,,Arnold Lippschitz,,,,,Hugo von Kaweczynski,,,,"Arnold Lippschitz (""Immer denk ich nur an Dich"")",,Heinz Letton,,,,Engels & Schmidt Tonfilm Gmb: H (Berlin),,Erich Engels,Erich Engels,,,Paul May,,Werner Samson,,Emil Specht,,,"2008 m, 73 min","35mm, 1:1,33","s/w, Tobis-Klangfilm","Uraufführung: 13.12.1932, Berlin, Atrium",
