Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Die Försterchristl,https://www.filmportal.de/film/die-foersterchristl_4369817f6fe144518dd56ab6006de348,Spielfilm,1926,Deutschland,,,"Andrej Andrejew, Gustav A. Knauer",,"Lya Mara: Försterchristl, Harry Liedtke: Kaiser Josef II., Wilhelm Dieterle: Korporal Földessy, Heinrich Peer: Fürst Kaunitz, Eduard von Winterstein: Förster Lange, Berta Scheven: Kaiserin Maria-Theresia, Karl Harbacher: Hoffriseur Walperl, Hermann Böttcher: Graf Leoben, Karl Geppert: Graf Dietrichstein, Margarete Kupfer: Gräfin Gegenfeld, Hofdame der Kaiserin, Adele Sandrock, Paul Hörbiger",,,,"Fanny Carlsen, Alfred Halm",,,,,Frederik Fuglsang,,,,,,Hans May (Kino-Musik),,,,Friedrich-Zelnik-Film Gmb: H (Berlin),,Friedrich Zelnik,Friedrich Zelnik,,,,,,,,"Bernhard Buchbinder (Operette), Georg Jarno (Operette)",,"8 Akte, 2623 m","35mm, 1:1.33","s/w, stumm",,
Fräulein Josette - meine Frau,https://www.filmportal.de/film/fraeulein-josette-meine-frau_62f6976cd26945bc8c942941b663dc5a,Spielfilm,1926,Deutschland/Frankreich,,,"Hermann Warm, Toni Lecain",,"Eduard von Winterstein: Dupré, Dolly Davis: Josette, seine Tochter, Livio C. Pavanelli: André Terney, André Roanne: Joe Jackson, Gräfin Agnes Esterhazy: Myrianne, Adolphe Engers: Pannard, Silvio de Pedrelli: Argentinier, Maria Westseine Freundin, Hugo Flink: Empfangschef, Clementine Plessner: Kammerfrau",,Wolfgang Geiger,,"Hans Jacob, Toni Lecain",,,,,Otto Kanturek,,,,,,,,,,Alga-Film Gmb: H (Berlin),,,Gaston Ravel,Toni Lecain,,,,Walter Lichtenstein,,,,,,,,,
Fräulein Mama,https://www.filmportal.de/film/fraeulein-mama_d6703812d4a642de8dcce5e19596a0dc,Spielfilm,1926,Deutschland,,,"Peter Rochelsberg, Otto Voelckers",,"Helene Hallier, Grete Reinwald, Walter Janssen, Ellen Heel, Margarete Kupfer, Ferdinand von Alten, Nikolai Malikoff",,,,Walter Jerven,,,,,Hans Karl Gottschalk,,,,,,,,,,,,,Géza von Bolváry,,,,,,,,,,,,,,
Die Frau in Gold,https://www.filmportal.de/film/die-frau-in-gold_2bcfe4591c324b32bff4b486ba43e14c,Spielfilm,1926,Deutschland/Frankreich,,,Fritz Kraencke,,"Henri Baudin: Paul Berkany, Ernö Verebes: Georges Lenoir, Lotte Neumann: Véra Barkany, Suzy Pierson: Suzanne de Fronval, Paul Graetz, Charlotte Lancieux: Lucienne Blanchard, Ferdinand Bonn, Sophie Pagay, Eduard von Winterstein",,,,"Walter Wassermann, Fred Sauer",,,,,Paul Portier,,,,,,,,,,,,,Pierre Marodon,,,,,,,,,,"6 Akte, 2067 m, 75 min","35mm, 1:1,33","s/w, stumm",,
Frauen der Leidenschaft,https://www.filmportal.de/film/frauen-der-leidenschaft_069bae0f5b214ea3a3512c474320f3ea,Spielfilm,1926,Deutschland,,,Robert A. Dietrich,,"Fern Andra: Cléo de Mérode, Gräfin Agnes Esterhazy: Prinzessin Chimay, Theodor Loos: Geiger Rigo, Leopold von Ledebur: Der König, Henry Bender, Walter Janssen, Frida Richard, Paul Otto, Hermann Picha, Albert Paulig, Fritz Spira, Eduard von Winterstein",,,,"Max Jungk, Julius Urgiß",,,,,Arpad Viragh,,,,,,Felix Bartsch (Kino-Musik),,,,Ranneg-Film (Randolf & von Negelein) (Berlin),,,Rolf Randolf,,,,,,,,,,"8 Akte, 2704 m",,stumm,,
Die Frauen von Folies Bergères,https://www.filmportal.de/film/die-frauen-von-folies-bergeres_82fe13b968154f10989d9c9e8171afa9,Spielfilm,1926,Deutschland,,,Hermann Warm (deutsches Vor- und Nachspiel),,"Claire Rommer, Carl Auen, Josephine Baker, Julius von Szöreghy, Margarete Lanner, Pépa Bonafé, Hilde Jennings: Vor- und Nachspiel, Original John Tiller Girls, Trio Komarova-Korgine-Sergine",,,,Max Obal (deutsches Vor- und Nachspiel),,,,,Giovanni Vitrotti (deutsches Vor- und Nachspiel),,,,,,Felix Bartsch (Kino-Musik),,,,,,,Max Obal (deutsches Vor- und Nachspiel),,,,,,,,,,"6 Akte, 1870 m","35mm, 1:1.33","s/w, stumm",,
"Frauen, die den Weg verloren",https://www.filmportal.de/film/frauen-die-den-weg-verloren_b369212f5b4f42689b59bd3a53a5f60d,Spielfilm,1926,Deutschland,,,Otto Gülstorff,,"Erich Kaiser-Titz: Heinz Mertens, Ressel Orla: Hedda, seine Frau, Frida Richard: Fanny Giesicke, Henry Bender: Gottfried, ihr Mann, Oskar Marion: Erich Lürs, Emil Rameau: Legationsrat von Wallburg, Alfred Haase: Egon, sein Neffe, Ulrich Bettac: Fritz Reinhart, Sekretär",,,,Hans Rodenburg,,,,,Ernst Krohn,,,,,,,,,,,,,Bruno Rahn,,,,,,,,,,"6 Akte, 1684 m","35mm, 1:1.33","s/w, stumm",,
Fünf-Uhr-Tee in der Ackerstraße,https://www.filmportal.de/film/fuenf-uhr-tee-in-der-ackerstrasse_116ddb1850d0413098621a08c8937962,Spielfilm,1926,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Reinhold Schünzel: Paule Kopp, Hochsommer-Abkühlungs-Unternehmer, Maria Kamradek: Trude Kaluba, ein 20-prozentiges Berliner Kind, Fritz Kampers: Franz, ein sanfter Mensch, Heinrich Schroth: Herr Sikurius, ein feiner älterer Herr, Angelo Ferrari: Leo, sein Sohn, ein Berliner Gent, Mary Nolan, Frigga Brautanstoßnehmende Gesellschafterin, Rosa Valetti",,,,"Alfred Schirokauer, Reinhold Schünzel",,,,,Franz Planer,,,,,,,,,,Domo-Strauß-Film Gmb: H (Berlin),,,Paul Ludwig Stein,,,,,Walter Lichtenstein,,,,,,"35mm, 1:1,33","s/w, Ton",,
Die Fürstin der Riviera,https://www.filmportal.de/film/die-fuerstin-der-riviera_9adad11a3c634553a70af50572ffecf1,Spielfilm,1926,Deutschland,,,"Peter Rochelsberg, Otto Voelckers",,"Ellen Kürty, Julius Messaros, Hans Junkermann",,,,Karl Bolvag,,,,,Hans Karl Gottschalk,,,,,,,,,,,,,Géza von Bolváry,,,,,,,,,,,,,,
Das Gasthaus zur Ehe,https://www.filmportal.de/film/das-gasthaus-zur-ehe_1076a318d36b4df199b86b5e555fa229,Spielfilm,1926,Deutschland,,,"Hans Sohnle, Otto Erdmann",,"Georg Alexander: Baron Klaus Hartung, Livio C. Pavanelli: Lord Cardock-Scott, Elga Brink: Hartungs Schwester Sabine, Ida Wüst: Marchesa Cognetto, Lotte Lorring: Marianita, Tochter der Marchesa, Mary Kid: Palma, Tochter der Marchesa, Rosa Valetti: Wirtin Madame Spino-Bonzani, Hugo Werner-Kahle: Robert von Zuylen, Kurt Vespermann: Oberkellner",,,,"Ruth Goetz, Gerd Briese",,,,,Otto Kanturek,,,,,,,,,,Domo-Strauß-Film Gmb: H (Berlin),,,Georg Jacoby,,,,,Rudolf Krabe,,,Fedor von Zobeltitz (Roman),,,,,,
Der Geheimagent in Nöten oder Ein schlechter Tip,https://www.filmportal.de/film/der-geheimagent-in-noeten-oder-ein-schlechter-tip_66bbd037eb624276bd15521216d89173,Spielfilm,1926,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Das Geheimnis von St. Pauli,https://www.filmportal.de/film/das-geheimnis-von-st-pauli_67af3e6a3b2145b8bddf55b948a64079,Spielfilm,1926,Deutschland,,,Robert A. Dietrich,,"Hertha von Walther, Hanni Weisse, Ernst Rückert, Carl de Vogt, Maria Matray",,,,"Emanuel Alfieri, Hans Jacob",,,,,Willy Hameister,,,,,,,,Hansheinrich Dransmann (Kino-Musik),,,,,Rolf Randolf,,,,,,,,,,,,,,
Geheimnisse einer Seele,https://www.filmportal.de/film/geheimnisse-einer-seele_1add968505ca4955aaffb44e545a27a8,Spielfilm,1926,Deutschland,Richard Ortlieb,,Ernö Metzner,,"Werner KraußFabrikchemiker N., Ruth Weyher: Frau, Ilka Grüning: Mutter, Jack Trevor: Vetter, Pawel Pawlow: Arzt, Hertha von Walther: Assistentin, Renate Brausewetter: Dienerin, Colin Ross: Kriminalkommissar",,,,"Colin Ross, Hans Neumann",,,,,"Guido Seeber, Curt Oertel, Walter Robert Lach",,,,,,Giuseppe Becce (Bei der Uraufführung),,,,Neumann-Film-Produktion Gmb: H (Berlin),,Hans Neumann,G. W. Pabst,Mark Sorkin,,Paul Falkenberg (?),,,,,,Universum Film AG (Ufa) - Kulturabteilung (Berlin),,35mm,"s/w, ohne Ton",,
Der Geiger von Florenz,https://www.filmportal.de/film/der-geiger-von-florenz_c1a5ef612dd7407298cfa3e2230d334f,Spielfilm,1926,Deutschland,Arthur Kiekebusch,,"Erich Czerwonski, Oskar Friedrich Werndorff",,"Elisabeth Bergner: Renée, Conrad Veidt: Renées Vater, Nora Gregor: Renées Stiefmutter, Walter Rilla: Maler, Grete Mosheim: Schwester des Malers, Ellen Plessow",,,,Paul Czinner,,,,,"Otto Kanturek, Adolf Schlasy, Arpad Viragh",,,,,,"Giuseppe Becce (Bei der Uraufführung), Uwe Dierksen (Restaurierte und digitalisierte Fassung (i.A. von ZDF/Arte))",,Ignatz Waghalter (Bei der Uraufführung),,Universum-Film AG (UFA) (Berlin),,Erich Pommer,Paul Czinner,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Gern hab' ich die Frauen geküßt,https://www.filmportal.de/film/gern-hab-ich-die-frauen-gekuesst_585e2b83e9784cb5b99f6c65df5661a5,Spielfilm,1926,Deutschland,,,Carl Ludwig Kirmse,,"Alfons Fryland: Heinz Reichert, ein junger Geiger, Elisabeth Pinajeff: Cäcilie, Eduard von Winterstein: Franz Hartwig, Schloßverwalter, Evi Eva: Lisa, dessen Tochter, Wilhelm Diegelmann: Bürgermeister, Hermann Picha: Bräblich, Souffleur, Paul Biensfeldt: Johann, Kammerdiener, Margarete Kupfer: Ottilie Lüdering, Vermieterin, Iwa Wanja: Hilde, deren Tochter, Lissy Arna: Sybill Malva, Kokotte, Robert Garrison, Lilli Schoenborn, Jack Mylong-Münz: Harald Brandt, Gutseleve, Carl Wallauer: Bodo, Reichsgraf von Schlettingen, Fritz Beckmann: Eduardo Meretti, Theaterdirektor, Li Hayda: Ly Delmont, Soubrette",,,,"Herbert Juttke, Georg C. Klaren",,,,,Ernst Krohn,,,,,,,,,,Rahn-Film-Produktion Gmb: H (Berlin),,Bruno Rahn,Bruno Rahn,Fred Kronström,,,,,,,,,,,,,
Die geschiedene Frau,https://www.filmportal.de/film/die-geschiedene-frau_14b0386661a74375b9666b932ac284bd,Spielfilm,1926,Deutschland,,,Jacek Rotmil,,"Mady Christians: Gonda, Marcella Albani: Jana, Bruno Kastner: Gerichtspräsident, Victor Janson: Schlafwagenchaussee, Paul Morgan: Erster Gerichtsbeisitzer, Wilhelm Bendow: Zweiter Gerichtsbeisitzer, Walter Rilla: Karel van Lysseweghe",,,,"Adolf Lantz, Jane Bess",,,,,Carl Drews,,,Rudolf Dworsky,,,Felix Bartsch (Kino-Musik),,,Leo Fall (Operette),Aafa-Film AG (Berlin),,Rudolf Dworsky,Victor Janson,,,,,,,,Leo Fall (Operette),,,,,,
Der goldene Schmetterling,https://www.filmportal.de/film/der-goldene-schmetterling_14129440ae834db698b3b179cc2b00bd,Spielfilm,1926,Österreich/Deutschland,,,Paul Leni,,"Hermann Leffler: Mac Farland, Lily Damita: Lilian, seine Pflegetochter, Nils Asther: Andy, sein Sohn, Jack Trevor: Aberdeen, Millionär, Curt Bois: André Dubois, Ballettmeister, Kurt Gerron: Stammgast, Karl Platen: Kellner, Ferdinand Bonn: Theaterdirektor, Julius von Szöreghy",,,,"Adolf Lantz, Jane Bess",,,,,"Gustav Ucicky, Eduard von Borsody",,,,,,Willy Schmidt-Gentner (Kino-Musik),,,,Sascha Film-Industrie AG (Wien),,,Mihály Kertész,,,,,,,,,Phoebus-Film AG (Berlin),,"35mm, 1:1,33","s/w, stumm",,
Gräfin Plättmamsell,https://www.filmportal.de/film/graefin-plaettmamsell_0da21cab119c4a85aa2b6423bedafcec,Spielfilm,1926,Deutschland,,,Rudi Feld,,"Ossi Oswalda, Curt Bois, Robert Garrison, Julius Falkenstein, Lydia Potechina, Margarete Kupfer, Toni Tetzlaff, Tamara, Hermann Böttcher, Hugo Fischer-Köppe, Hanne Brinkmann, Fred Goebel, Antonie Jaeckel, Alfred Graening",,,,"Robert Reinert, Wilhelm Thiele",,,,,Curt Courant,,,,,,Otto Stenzeel (Kino-Musik),,,,Rex-Film AG (Berlin),,,Constantin J. David,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Das graue Haus,https://www.filmportal.de/film/das-graue-haus_195cf18de02140d9a58a5a25616f4f23,Spielfilm,1926,Deutschland,,,Alfred Kunz,,"Magda Sonja: Maria, Werner KraußDer Vater, Julia Serda: Die Mutter, Angelo Ferrari: Der Hochstapler, Erna Morena: Die Hochstaplerin, Grete Scherk: Die Spitzbübin, Eva Speyer: Die Kranke, Alf Blütecher: Der Herzog, Georg John: Der Henker, Gustav Adolf Semler: Der Arzt",,,,"Georg C. Klaren, Herbert Juttke",,,,,"Gustave Preiß, Max Faßbender",,,,,,,,,,Internationaler Film-Vertrieb Deitz & Co (Berlin),,,"Friedrich Fehér, Emil Lind (Oberregisseur und künstlerischer Beirat)",,,,,,,,,,,,,,
Harry Hill auf Welle 1000,https://www.filmportal.de/film/harry-hill-auf-welle-1000_ae51da855a2c49308f5d6bf8aae95aab,Spielfilm,1926,Deutschland,,,Carl Ludwig Kirmse,,"Valy Arnheim: Harry Hill, Carl Wallauer: Direktor Bernal, Evi Eva: Eva, dessen Tochter, Marga Lindt: Vera Manon, Paul Morgan: Redakteur Brunn, Ernö Verebes",,,,Curt J. Braun,,,,,Willy Großstück,,,,,,,,,,Valy Arnheim-Film Gmb: H (Berlin),,Valy Arnheim,Valy Arnheim,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Der Hauptmann von Köpenick,https://www.filmportal.de/film/der-hauptmann-von-koepenick_fe8a08d291aa4e3191a864cdba1d7f97,Spielfilm,1926,Deutschland,,,Fritz Kraencke,,"Hermann Picha: Schuhmacher Friedrich Wilhelm Voigt, der ""Hauptmann von Köpenick"", Fritz Kampers, Gerhard Ritterband, Hanni Reinwald, Valeska Stock, Clementine Plessner, Henry Bender, Alice Torning, Karl Harbacher, Hugo Fischer-Köppe, Ellen Plessow, Rosa Valetti",,,,Siegfried Dessauer,,,,,Reimar Kuntze,,,,,,Felix Bartsch (Kino-Musik),,,,,,,Siegfried Dessauer,,,,,,,,,,,,,,
Heidenröslein,https://www.filmportal.de/film/heidenroeslein_2315c6eee8414e08b2dfed6199ab0f90,Spielfilm,1926,Deutschland,,,,,"A. Haas, Schwalgert?",,,,Carl Becker,,,,,H. Glaser,,,,,,,,,,"Rhein-Film, Heinrich Schäffler (Worms)",,,Carl Becker,,,,,,,,,,,,,,
Der heilige Berg,https://www.filmportal.de/film/der-heilige-berg_c2a03a24b69f40dcb4214f6a8d5a4505,Spielfilm,1926,Deutschland,,,Leopold Blonder,,"Leni Riefenstahl: Tänzerin Diotima, Luis Trenker: Freund, Ernst Petersen: Vigo, Frida Richard: Mutter, Friedrich Schneider: Skilehrer Colli, Hannes Schneider: Bergführer",,,,Arnold Fanck,,,,,"Hans Schneeberger (Innen- und Außenaufnahmen), Helmar Lerski (Innenaufnahmen), Sepp Allgeier (Außenaufnahmen)","Albert Benitz, Kurt Neubert",,,,,"Edmund Meisel (Kinomusik 1926), Aljoscha Zimmermann (Digitalisierte Fassung)",,,,Universum-Film AG (UFA) (Berlin) (Kulturabteilung),,,Arnold Fanck,,,Arnold Fanck,,,,,,,"9 Akte, 3100 m","35mm, 1:1,33","s/w, ohne Ton",,
Heilige Feme,https://www.filmportal.de/film/heilige-feme_ed840498931f41acbabc6984982e40c9,Spielfilm,1926,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heimliche Sünder,https://www.filmportal.de/film/heimliche-suender_568c7232e8d843eda6e3772f3287c8e7,Spielfilm,1926,Deutschland,,,Willy Reiber,,"Margarete Kupfer, Mary Kid, Maria Kamradek, Hans Leibelt, Victor Colani, Hermann Pfanz, Felix Gluth",,,,Max Ferner,,,,,Karl Attenberger,,,,,,Hans May (Kino-Musik),,,,,,,Franz Seitz Sr.,,,,,,,,,,,,,,
Herbstmanöver,https://www.filmportal.de/film/herbstmanoever_e165c100f0064c70b99d9397593f83de,Spielfilm,1926,Deutschland,,,"Willi A. Herrmann, Bernhard Schwidewski",,"Hanni Weisse, Kurt Vespermann, Betty Astor, Camilla von Hollay, Charlotte Susa, Anna von Palen, Fritz Alberti, Frieda Lehndorff, Ulrich Bettac, Philipp Manning, Hermann Vallentin, Ernst Rückert, Karl Victor Plagge, Wilhelm Diegelmann, Max Maximilian, Marian Alma, Willy Mendau",,,,Bobby E. Lüthge,,,,,"Willy Hameister, Friedrich Weinmann",,,,,,Felix Bartsch (Kino-Musik),,,,Albö-Film Gmb: H (Berlin),,,Wolfgang Neff,,,,,,,,,,,,,,
Hermanns Erzählungen,https://www.filmportal.de/film/hermanns-erzaehlungen_de2b3b4e554b4a55b3b5cd57ed55e0ce,Spielfilm,1926,Deutschland,,,August Rinaldi,,"Margarete Kupfer: Margarethe, die Köchin, Hermann Picha: Hermann, das Faktotum, Josef Reithofer: Franz, der Chauffeur, Hella Londa: Irma, das Hausmädchen / Manja, Curt von der Wyck: Der junge Herr – Prinz Boris XXIII., Iwan Iwanoff: Carfamba, Hang-Kongder mongolische Konsul, Erik Jackson: Jean, der Diener",,,,"Paul Beyer, Armin Petersen (Bearbeitung)",,,,,Kurt Stanke,,,,,,,,,,Sternschein-Film Gmb: H (Berlin),,,Kurt Stanke,,,,,,,,,,,,,,
Der Herr der Nacht,https://www.filmportal.de/film/der-herr-der-nacht_a167e99e732e45c4baa53b9c6549190d,Spielfilm,1926,Deutschland,,,"Botho Höfer, August Rinaldi",,"Rudolf Klein-Rogge: Eugen Lascano, Leiter eines Theater-Großkonzerns, Aud Egede-Nissen: Magda Mylius, Kurt Brenkendorf: Ludwig Mylius, ihr Vater, Bankdirektor, Antonie Jaeckeleine Frau, Erich Kaiser-Titz: Rudolf Thomany, Synd. d. Vereins zum Schutze der G, Magda Elgen: Denise Lavallière, Schauspielerin, Charlotte Schmidteren Zofe, Elizza La Portaie Perle des Wedding-Palais ""Trude Treffe"", Theodor Loos: Dr. Lanz, Chemiker, ihr Freund, Grete Schmidt: Privatsekretärin bei Lascano, Hugo Flink: Engl. Varieté-Direktor, Sylvia Torff: Gadrobiere",,,,Ernst Fiedler-Spies,,,,,Paul Holzki,,,,,,,,,,"Kowo-Schicht, Fabrik zur Präparierung fertiger Filmkopien AG (Berlin)",,,Carl Heinz Wolff,,,,,,,,Paul Rosenhayn (Roman),,,"35mm, 1:1,33","s/w, stumm",,
Der Herr des Todes,https://www.filmportal.de/film/der-herr-des-todes_1f3e863fbb4f486292ce6fe660012a98,Spielfilm,1926,Deutschland,,,Robert Neppach,,"Fritz Sohn, Eduard von Winterstein, Simone Vaudry, Heinrich Peer, Erna Hauck, Hertha von Walther, Jenny Marba, Hedwig Pauly-Winterstein, Ferdinand von Alten",,,,"Karl Rosner, Hans Székely (Bearbeitung)",,,,,"Hans Theyer, Willibald Gaebel",,,,,,Pasquale Perris (Kino-Musik),,,,,,,Hans Steinhoff,,,,,,,,,,,,,,
Hölle der Liebe,https://www.filmportal.de/film/hoelle-der-liebe_25e6ad5a72dc41cab5a9cbdf4f1a6d60,Spielfilm,1926,Deutschland,Heinz Büthe,,Otto Gülstorff,,"Vivian Gibson: Gisela Longartt, Erich Kaiser-Titz: Baron Brook, Wilhelm Dieterle: Werner Ehlermann, Didier Aslan: Bruder Fritz Ehlermann, Olga Engl: Mutter, Georg John: Prokurist Heinicke, Claire Lotto: Tochter Erika Heinicke, Emmy Wyda: Tante Adele, Siegfried Berisch: Herr Pötsch, Lilli Schoenborn: Hanna, Eva Speyer: Spielerin",,,,Erich Herzog,,,,,Ernst Krohn,,,,,,,,,,Rahn-Film-Produktion Gmb: H (Berlin),,Bruno Rahn,Bruno Rahn,,,,,,,,,,"6 Akte, 1874 m","35mm, 1:1,33","s/w, ohne Ton",,
Hoheit tanzt Walzer,https://www.filmportal.de/film/hoheit-tanzt-walzer_e6542fd1f8b14f0fb592514118f7235c,Spielfilm,1926,Deutschland,,,,,"Claire Rommer, Walter Rilla, Magda Karman, Eugen Neufeld, Pauline Schweighofer, Gisela Günther, Lilian Gray, Julius von Szöreghy, Albert Paulig",,,,"Fritz Freisler, Jacques Bachrach",,,,,Eduard Hoesch,,,,,,,,,Leo Ascher (Operette),Domo-Strauß-Film Gmb: H (Berlin),,,Fritz Freisler,,,,,,,,"Julius Brammer (Operettenlibretto), Alfred Grünwald (Operettenlibretto)",,2204 m,"35mm, 1:1,33","s/w, ohne Ton",,
Ich hab' Dich lieb,https://www.filmportal.de/film/ich-hab-dich-lieb_6be505f34bc2437e835a3eacb53547e6,Spielfilm,1926,Deutschland,,,,,,,,,Karl Otto Krause,,,,,,,,,,,,,,,Karl Otto Krause-Film (Berlin),,,Karl Otto Krause,,,,,,,,,,,,,,
Ich hab' mein Herz in Heidelberg verloren,https://www.filmportal.de/film/ich-hab-mein-herz-in-heidelberg-verloren_0c46fdf751684df389ee39f1de65fe5e,Spielfilm,1926,Deutschland,,,Willy Reiber,,"Dorothea Wieck: Klärchen Schröder, Werner Fuetterer: Rudolf Schönhoff, Mary Parker: Charlotte Schönhoff, Emil Höfer: Pastor Schönhoff, Gertrud de Lalsky: Ehefrau Sophie Schönhoff, Harry Halm: Fuchsmajor Alex Winkler, Sylvester Bauriedel: Cand. med. Fritz Merkelbach, Karl Platen: Vater und Chordiener Georg Schröder, Viktor Gehring: Ingenieur Frank, Carla Färber: Klärchens Freundin Trude, I. W. Lautsch: Haut- und Fellhändler Bornschlegel, Maria Meyerhofer: Frau Bornschlegel, Josef Eichheim: Schneidermeister Stenglein, Else Kündinger: Ehefrau Stenglein, Frau Heuberger-Schönemann: Frau Klinger, Georg Irmer: Vater Fritz Merkelbach",,,,Max Ferner,,,,,Franz Koch,,,,,,Hans May,,,,Emelka-Konzern (München),,,Arthur Bergen,,,,,,,,,,"6 Akte, 2328 m","35mm, 1:1,33","s/w, ohne Ton",,
Ich hatt' einen Kameraden,https://www.filmportal.de/film/ich-hatt-einen-kameraden_cf751696caee43e1b88688ad553e410e,Spielfilm,1926,Deutschland,,,Robert A. Dietrich,,"Erich Kaiser-Titz: Regimentskommandeur, Otz Tollen: Major, Erwin Fichtner: Hauptmann, Carl de Vogt: Oberleutnant Hellmuth v. Khaden, Hans Albers: Oberleutnant Karlernst v. Stüven, Conrad Flockner: Adjutant, Ernst Pittschau: Leutnant Heinz v. Bergen, Olaf Fjord: Leutnant Jürgen v. Goritz, Frida Richardseine Mutter, Grete Reinwald: Maria, Iwa Wanja: Hilde, ihre Schwester, Fritz Kampers: Hans Schiemann, ein deutscher Farmer, Ida Vanéseine Frau, Emil Heysepolitischer Agent, Louis Brody: Mkalimoyo, Andja Zimowa: Fatuma, Heinz Bernecker, Herbert StockÄrzte, Grete Pabst: Krankenschwester",,,,Johannes Brandt,,,,,Julius Balting,,,,,,,,,,Ifco (International Film Company Gmb: H),,,Conrad Wiene,,,,,,,,,"Arthur Ziehm, Internationale Film Exchange (Berlin)",,"35mm, 1:1,33","s/w, ohne Ton",,
Im weißen Rößl,https://www.filmportal.de/film/im-weissen-roessl_f56ff98473bb4ba8aff814b36706ffea,Spielfilm,1926,Deutschland,,,Heinrich Richter,,"Liane Haid: Josefa Voglhuber, Wirtin, Max Hansen: Leopold Brandmayer, Zahlkellner, Henry Bender: Wilhelm Giesecke, Livio C. Pavanelli: Dr. Siedler, Maly Delschaft: Ottilie Giesecke, Hermann Picha: Hinzelmann, Privatgelehrter, Ferdinand Bonn: Bauer, Anton Pointner, Anita Dorris, Kurt Gerron",,,,Alfred Halm,,,,,Arpad Viragh,,,,,,Werner Richard Heymann (Kino-Musik),,,,Richard Oswald-Produktion Gmb: H (Berlin),,,Richard Oswald,,,,,,,,,,70 min,"35mm, 1:1,33","s/w, stumm",,
"In der Heimat, da gibt's ein Wiedersehn!",https://www.filmportal.de/film/in-der-heimat-da-gibts-ein-wiedersehn_5b15cf71e71644d8af2e5fe9aac11179,Spielfilm,1926,Deutschland,,,"Fritz Kraencke, Karl Machus",,"Reinhold Schünzel: Gustav Knospe, Margot Walter: Toinette, Margit Barnay: Herta, Johannes Riemann: Dr. Ernst Körner, Siegfried Arno: Siegfried, Carl Wallauer: Klotz, Conserven en gros, Hauptmann d. R., Fritz Kampers: Lemke, Unteroffizier, Julius Falkenstein: Hauptmann von Falke, Jakob Tiedtke: Hoher Offizier, Otto Wallburg: Feldwebel Baumann, Paul Morgan: Soldat, Olga Engl: Frau Professor Körner, Max Ehrlich: Samuel Kronheim, Daisy Torrens: Rosa, seine Frau, Trude Lehmann: Frau Lemke, Paul Westermeier: Ede, Budiker, Blandine Ebinger: Paula, Hugo Werner-Kahle: Max Wiedlack, Fritz Beckmann1. Freund, Ludwig Stössel2. Freund, Karl Etlinger: Krüger, Prokurist bei Klotz, Charles Lincoln: Leutnant, Frigga Braut: Magdalene Pickard, Rudolf Jünger1. Soldat, Karl Geppert2. Soldat, Neumann-Schüler3. Soldat",,,,"Bobby E. Lüthge, Heinz Gordon",,,,,Ludwig Lippert,,,Reinhold Schünzel,,,,,,,Reinhold-Schünzel-Film Gmb: H (Berlin),,Reinhold Schünzel,"Reinhold Schünzel, Leo Mittler",,,,,,,,,,2014 m,"35mm, 1:1,33","s/w, stumm",,
In Treue stark,https://www.filmportal.de/film/in-treue-stark_a93bf71334da469b8f600f4bb587bc42,Spielfilm,1926,Deutschland,,,Max Knaake,,"Otto Gebühr: Dietrich Hartung, Claire Rommer: Brittga, seine Frau, Paul Richter: Klaus Hinrichs, Aud Egede-Nissen: Hanna, Angelo Ferrari: Fernando, Margarete Lanner: Beatriz, Gertrud Arnold: Hermine Eyck, Erwin Biswanger: Helmut Eyck, Leutnant, Hans Adalbert Schlettow: Merkens, Bootsmann, Hermann Leffler: Krischan Hinrichs, Grete Berger: Mutter Hinrichs, Friedrich Carl Perponcher: Billing, Robert Leffler: Arzt, Alphons Schünemann: Kind Hartungs",,,,Marie-Louise Droop,,,,,"Leopold Kutzleb, Werner Bohne (Marineaufnahmen)",,,,,,Willy Schmidt-Gentner (Kino-Musik),,,,Eiko-Film AG (Berlin),,,Heinrich Brandt,,,,,,,,,National-Film AG (Berlin),,,,,
