Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Die Austreibung. Die Macht der zweiten Frau,https://www.filmportal.de/film/die-austreibung-die-macht-der-zweiten-frau_c03b326c6fc4496589bedbb8d104c973,Spielfilm,1923,Deutschland,Eduard Kubat,,"Rochus Gliese, Erich Czerwonski",,"Eugen Klöpfer: Sohn Steyer, Aud Egede-Nissen: Ludmilla Steyer, Wilhelm Dieterle: Jäger Lauer, Lucie Mannheim: Tochter Aenne Steyer, Ilka Grüning: Mutter Steyer, Carl Goetz: Vater Steyer, Robert Leffler: Pfarrer, Jakob Tiedtke: Rentschreiber, Emilie Kurz: Dorfschneiderin",,,,Thea von Harbou,,,,,Karl Freund,Robert Baberske,,,,,"Leo Spies (Bei der Uraufführung), Joseph Vieth (Bei der Uraufführung)",,,,Decla-Bioscop AG (Berlin),,Erich Pommer,F. W. Murnau,,,,,,,,Carl Hauptmann (Bühnenstück),Universum-Film AG (UFA) (Berlin),"1557 m, 57 min","35mm, 1:1,33","s/w, stumm",,
Der Bandwurm,https://www.filmportal.de/film/der-bandwurm_17e2637970d747b9b5babfbd542492e4,Spielfilm,1923,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,"Willy Brassel, Victor Barnowsky",,,,,,,,,,,35mm,,,
Die Bestien des alten Rom,https://www.filmportal.de/film/die-bestien-des-alten-rom_71cf7574d1e342198b42f52b4c80eccf,Spielfilm,1923,Deutschland,,,,,"Leopold Gadiel, Gustav May, Ernst Ludwig, Eva Everth, Richard Banasch, Georg Laschinsky, Hanni Reinwald, Hans Mollee, Richard Georg, Paul Normann, Max Papra, Odette Orczy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bianca, die Heldin von Bassano",https://www.filmportal.de/film/bianca-die-heldin-von-bassano_96c508b5bf504de1b5a9e3a6f5e507cd,Spielfilm,1923,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die blonde Geisha. Eine Filmoperette,https://www.filmportal.de/film/die-blonde-geisha-eine-filmoperette_14acdac3683c454487a3d1d9e2fc0948,Spielfilm,1923,Deutschland,,,Robert Neppach,,"Ada Svedin, Charles Willy Kayser, Ferry Sikla, Mizzi Schütz",,,,,,,,,,,,,,,,,,,,,,Ludwig Czerny,,,,,,,,,,,,,,
Bob und Mary,https://www.filmportal.de/film/bob-und-mary_112275d22aea434b98106ea8c9ce6fc2,Spielfilm,1923,Deutschland,Hans Hofmann,,Robert Neppach,,"Helga Molander: Mary, Anton Edthofer: Bob, Leonhard Haskel, Paul Biensfeldt, Lia Eibenschütz, Paul Bildt, Luigi Serventi, Margarete Kupfer, Emil Heyse, Guido Herzfeld, Karl Falkenberg, Leopold von Ledebur",,,,Bobby E. Lüthge,,,,,Adolf Otto Weitzenberg,,,,,,,,,,Terra-Film AG (Berlin),,Max Glass,Max Glass,,,,,,,,,,,35mm,"s/w, stumm",,
Bohème. Künstlerliebe,https://www.filmportal.de/film/boheme-kuenstlerliebe_d333a9c5110949ed993e4c0695d14e2e,Spielfilm,1923,Deutschland,,,"Hans Dreier, Artur Günther, Max Knaake",,"Maria Jacobini: Mimi, Elena Lunda: Musette, Walter Janssen: Rodolphe, Dichter, Wilhelm Dieterle: Marcel, Maler, Luigi Serventi: Vicomte Paul, Uschi Elleot: Euphemie, Julius Brandt: Schaunard, Musiker, Jaro Fürth: Colline, Philosoph, Carl Goetz: Barbemuche, Olga Limburg: Mme Am, Wilhelm Bendow: Pomponneau, Leonhard Haskel: Momus",,,,"Gennaro Righelli, Hanns Kräly (Handlungsaufriß)",,,,,"Kurt Lande, Franz Stein",,Max Knaake,,,,,,,,,,,Gennaro Righelli,,,,,,,,,,,,,,
Die brennende Kugel,https://www.filmportal.de/film/die-brennende-kugel_5aabfb59442c4f10862c12fc2d9b71cc,Spielfilm,1923,Deutschland,,,"Stefan Lhotka, Willi A. Herrmann",,"Alfredo Boccolini, Käte Haack, Friedrich Kühne, Camilla von Hollay, Carl Auen, Rudolf Lettinger, Max Neumann, Hans Junkermann, Wilhelm Bendow",,,,Rolf E. Vanloo,,,,,Conrad Wienecke,,,,,,,,,,,,,Otto Rippert,,,,,,,,,,,,,,
Brüder. Zwischen Himmel und Erde,https://www.filmportal.de/film/brueder-zwischen-himmel-und-erde_391027505fa34a05adcccafc49e80ebd,Spielfilm,1923,Deutschland,,,"Curt Kahle, Kurt Radtke",,"Heinz Hilpert: Konrad, Greta Schröder: Christine, Walter Hasenclever: Geselle, Hugo Bloch: Jürgen, Märte Rassow, Julius Arnfeld: Meister Anton, Julius Barna: Valentin, Alfred Habel: Bürgermeister",,,,"Rochus Gliese, Emil Kühne",,,,,Curt Helling,,,,,,,,,,Rochus-Gliese-Film (Berlin),,Rochus Gliese,Rochus Gliese,,,,,,,,,,,,,,
Buddenbrooks,https://www.filmportal.de/film/buddenbrooks_b1bf348bfdd24503b40feec035076d8b,Spielfilm,1923,Deutschland,,,Otto Moldenhauer,,"Peter Esser: Thomas Buddenbrook, Mady Christians: Gerda Arnoldsen, Alfred Abel: Christian Buddenbrook, Hildegard Imhoff: Tony Buddenbrook, Mathilde Sussin: Elisabeth Buddenbrook, Franz Egénieff: Reeder Arnoldsen, Rudolf del Zopp: Konsul Kröger, Auguste Prasch-Grevenberg: Babette, seine Frau, Ralph Arthur Roberts: Bendix Grünlich, Agent, Charlotte Böcklin: Aline Puvogel, Karl Platen: Prokurist Marcus, Kurt Vespermann: Renee Throta, Elsa Wagner: Sesemi Weichbrodt, Wirtschafterin, Rudolf Lettinger: Kutscher Grobleben, Emil Heyse: Kesselmeyer, Friedrich Taeger: Bürgermeister Oeverdieck, Hermann Vallentin: Shmith, Robert Leffler: Kapitän Kloot, Philipp Manning",,,,"Alfred Fekete, Luise Heilborn-Körbitz, Gerhard Lamprecht",,,,,"Erich Waschneck, Herbert Stephan",,,,,,Giuseppe Becce (Kino-Musik),,,,Dea-Film Gmb: H Albert Pommer (Berlin),,Albert Pommer,Gerhard Lamprecht,,,,,,,,Thomas Mann (Roman),,"6 Akte, 2383 m","35mm, 1:1.33",s/w,,
Charly als Universalgenie,https://www.filmportal.de/film/charly-als-universalgenie_45cf9b3c6b9c4fe78f867b2fb46e417d,Spielfilm,1923,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1324 m, 48 min",35mm,,,
Chu Chin Chow,https://www.filmportal.de/film/chu-chin-chow_a86e45da9de94de0bda57204dc3d6b28,Spielfilm,1923,Großbritannien/Deutschland,,,,,"Jameson Thomas, Herbert Langley: Abou Hassan, Betty Blythe: Zahrat, Randle Ayrton: Kasim Baba, Eva Moore: Alcolma",,,,,,,,,René Guissart,,,,,,,,,,"Graham-Wilcox Productions Ltd. (London), John Hagenbeck-Film Gmb: H (Berlin), Micco-Film (Berlin)",,,Herbert Wilcox,,,,,,,,,,"6 Akte, 2480 m",,stumm,,
Dämon im Frack,https://www.filmportal.de/film/daemon-im-frack_2be78e6239e8478c96ff5ab983be2eab,Spielfilm,1923,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dämon Zirkus,https://www.filmportal.de/film/daemon-zirkus_efc18989f112457b80b50a549eba606c,Spielfilm,1923,Deutschland,,,Hans Jacoby,,"Gertrud Welcker, Eduard von Winterstein, Carl de Vogt, Claire Lotto, Maly Delschaft, Viktor Schwanneke, Rudolf Klein-Rohden, Olga Limburg, Paul Biensfeldt, Margarete Kupfer, Gerhard Tandar",,,,Wolfgang Geiger,,,,,"Erich Waschneck, Eugen Hrich",,,,,,,,,,Björnstadt-Justitz-Film Comp. (Berlin),,,Emil Justitz,,,,,,,,,,,,,,
Daisy. Das Abenteuer einer Lady,https://www.filmportal.de/film/daisy-das-abenteuer-einer-lady_00a290ea8ada4f9c99bac4d9f6dc91f1,Spielfilm,1923,Deutschland,,,Georg Meyer,,"Lya Mara, Alfons Fryland, Hans Schüren, Adolphe Engers, Lilly Alexandra, Olga Engl, Frida Richard, Ilka Grüning, Albert Patry, Friedrich Zelnik, Josef Commer",,,,"Fanny Carlsen, Harry Etting",,,,,Otto Tober,,,,,,,,,,Zelnik-Mara-Film Gmb: H (Berlin),,,Friedrich Zelnik,,,,,,,,,,2110 m,,,,
Das Abenteuer von Sagossa,https://www.filmportal.de/film/das-abenteuer-von-sagossa_394612d29ae841ee81d8b8b8dc72992d,Spielfilm,1923,Deutschland,,,Willy Reiber,,"Margit Barnay, Helene von Bolváry, Maria Minzenti, Wilhelm Diegelmann, Hans Leibelt, Ferdinand Martini, Paul Otto, Ernst Rückert, Heinrich Schroth, Ellinor Wilhelms",,,,"Alfred Schirokauer, Franz Seitz Sr.",,,,,"Franz Koch, Wilhelm Kiermeier",,Max Heilbronner,,,,,,,,,,,Franz Seitz Sr.,,,,,,,,,,,,,,
Der Liebe Pilgerfahrt,https://www.filmportal.de/film/der-liebe-pilgerfahrt_221aae354d8d47a4b3bed9ffccf373b6,Spielfilm,1923,Deutschland,,,Jack Winter,,"Grete Diercks: Karin, Gustav von Wangenheim: Dr. Egil Rostrup, Wilhelm Diegelmann: Solveigs Großvater, Charlotte Ander: Enkelin Solveig, Viktor Schwanneke: Oberlehrer Dr. Daniel Bornemann, Paul Bildt: Maler Gundersen, Olga Engl: Gräfin Hegermann-Lilienkrone, Dall'Orso: Sohn Graf Erik Hegermann-Lilienkrone",,,,Karl Figdor,,,,,Willibald Gaebel,,,,,,,,,,Projektions-AG Union (PAGU) (Berlin),,Paul Davidson,Jakov Protazanov,,,,,,,,,Universum-Film AG (UFA) (Berlin),,"35mm, 1:1,33","viragiert, stumm",,
Der Sieg des Maharadscha,https://www.filmportal.de/film/der-sieg-des-maharadscha_b6f45b65bb4648129efa4d3112df4291,Spielfilm,1923,Deutschland,,,Willi A. Herrmann,,"Luciano Albertini, Lili Dominici, Wilhelm Diegelmann, Erich Kaiser-Titz, Rolf Müller",,,,Rolf E. Vanloo,,,,,Giovanni Vitrotti,,,,,,,,,,,,,Joseph Delmont,,,,,,,,,,,,,,
Des Kaisers alte Kleider,https://www.filmportal.de/film/des-kaisers-alte-kleider_3d581374535c45cbbacb609d050afa54,Spielfilm,1923,Deutschland,,,"Karl Machus, Kurt Dürnhöfer",,"Dary Holm, Frau  Thoma, Lili Dominici, Ernst Rückert, Rudolf Basil, Fritz Greiner, Max Weydner",,,,Robert Heymann,,,,,Fritz Biller,,,,,,,,,,,,,Franz Seitz Sr.,,,,,,,,,,,,,,
"Dieter, der Mensch unter den Steinen",https://www.filmportal.de/film/dieter-der-mensch-unter-den-steinen_bf39f06e2cc64243abc333fccd7cb769,Spielfilm,1923,Deutschland,,,Karl Machus,,"Gertrud Welcker, Rudolf Basil, W. Stauffer, Emil Fenyö",,,,Robert Heymann,,,,,Franz Weihmayr,,,,,,,,,,,,,Josef Berger,,,,,,,,,,,,,,
"Dr. Sacrobosco, der große Unheimliche",https://www.filmportal.de/film/dr-sacrobosco-der-grosse-unheimliche_c9f0d5c6318843abb96171f1301a543e,Spielfilm,1923,Deutschland,,,Robert Georg Wiesengrund,,"Adolf Böckl, Margit Piller, Käte Robert-Wenk, Wilhelm Diegelmann, Victor Colani, Georg Heinrich Schnell, Hans Lanser-Rudolff, Fritz Greiner, Annie Gräsenau",,,,Gustav Meyrink,,,,,Arthur von Schwertführer,,,,,,,,,,Flag-Film-Industrie (Filmindustrie und Lichtspiel AG) (Berlin/Leipzig),,,Josef Firmans,,,,,,,,,,,,,,
Die drei Mädchen von Finsterviereck,https://www.filmportal.de/film/die-drei-maedchen-von-finsterviereck_31570ae291614c43b7d40fdda55a22bf,Spielfilm,1923,Deutschland,,,,,,,,,"Olga Pöhlmann, Hans Fiala",,,,,,,,,,,,,,,,,,Hans Fiala,,,,,,,,,,,,,,
Du sollst nicht töten,https://www.filmportal.de/film/du-sollst-nicht-toeten_94cc676fbd284c2fbb537a50777eac00,Spielfilm,1923,Deutschland,,,,,"Werner KraußProf. Marquardt, Julia Terry: Dorrit, Tochter aus 2. Ehe, Frl. Ferryda: Ellen, zweite Frau des Professors, Emil Jannings: Harold Hilbrich, Fritz Hofbauer: Konrad Hilbrich, Hermann Thimig: Fritz, dessen Sohn",,,,M. Koritowska,,,,,,,,,,,,,,,,,,Fritz Hofbauer,,,,,,,,,,,,,,
"Dudu, ein Menschenschicksal",https://www.filmportal.de/film/dudu-ein-menschenschicksal_2ac63a2899a8477cb8f20aa26f8520ad,Spielfilm,1923,Deutschland,,,Franz Seemann,,"Alfred Abel, Robert Garrison, Maly Delschaft, Philipp Manning, Lotte Sachs, Margot Morgan, Margarete Kupfer, Olga Limburg, Johanna Ewald, Leopold von Ledebur, Kurt Katsch, Wilhelm Diegelmann, Emil Albes, Paul Henckels",,,,,,,,,Otto Kanturek,,Hermann Ebert,,,,,,,,Internationale Film-AG (Ifa) (Berlin),,Rudolf Meinert,Rudolf Meinert,,,,,,,,,,,,,,
Dunkle Gassen,https://www.filmportal.de/film/dunkle-gassen_9b257e257d42480191cb883246695187,Spielfilm,1923,Deutschland,,,Robert Neppach,,"Battling Siki, Charlotte Duval, Magnus Stifter, Alfons Fryland",,,,Peter Paul Felner,,,,,"Rudolph Maté, Stefan Lorant",,,,,,,,,,,,,"Peter Paul Felner, Jack Worthury",,,,,,,,,,,,,,
Edelweiß,https://www.filmportal.de/film/edelweiss_079eda30766c48d2b6e4b9b74e69d83e,Spielfilm,1923,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 Akte, 1891 m",,"s/w, stumm",,
Er ist Dein Bruder,https://www.filmportal.de/film/er-ist-dein-bruder_e97052cdbfc14ba6aa8a34609c12a290,Spielfilm,1923,Deutschland,,,,,"Ethel Orff, Maria Grünke, Lea Seidel, Max Ruhbeck, Rolf Loer, Georg Leux, Carl W. Tetting, Max Neumann, Karl Falkenberg",,,,Walter Richard Hall,,,,,,,,,,,,,,,John Hagenbeck-Film Gmb: H (Berlin),,,Walter Richard Hall,,,,,,,,,,,,,,
Das Erbe,https://www.filmportal.de/film/das-erbe_64e863471d064849a5cc38a1c41d700d,Spielfilm,1923,Deutschland,,,Karl Machus,,"Rudolf Forster, Lilly Alexandra, Philipp Manning, Fritz Karchow, Georg August Koch, Fräulein Bergner, Louis Ralph, Hedwig Pauly-Winterstein",,,,Conrad Wiene,,,,,,,,,,,,,,,,,,Conrad Wiene,,,,,,,,,,,,,,
Erdgeist,https://www.filmportal.de/film/erdgeist_3b64566add29407692a913cd84463c12,Spielfilm,1923,Deutschland,,,Robert Neppach,,"Asta Nielsen: Lulu Goll, Albert Bassermann: Chefredakteur Dr. Schön, Carl Ebert: Maler Schwarz, Gustav Rickelt: Arzt Dr. Goll, Rudolf Forster: Schriftsteller Alwa Schön, Alexander Granach: Schigolch, Heinrich George: Athlet Rodrigo, Erwin Biswanger: Eugenberg, Anton Pointner, Lucie Kieselhausen, Julius Falkenstein",,,,Carl Mayer,,,,,Axel Graatkjær,,,,,,,,,,Leopold Jessner-Film Gmb: H,,,Leopold Jessner,,,,,,,,Frank Wedekind (Bühnenstück),Richard Oswald-Film AG (Berlin),"5 Akte, 2137 m","35mm, 1:1,33","s/w, stumm",,
Esterella,https://www.filmportal.de/film/esterella_2b61d56a0804431a92dbf2dfcacfc12e,Spielfilm,1923,Deutschland,,,Alfred Columbus,,"Eduard Rothauser, Lissy Lind, Marga Reck: Esterella, Maria Forescu, Ludwig Rex, Helmut Goeze, Jane Denins",,,,Jacques Bennet,,,,,Eugen Hamm,,,,,,,,,,,,,Joe Francys,,,,,,,,,,,,,,
Der Evangelimann,https://www.filmportal.de/film/der-evangelimann_6469a85e75ae4b95a950899eaf521490,Spielfilm,1923,Deutschland,,,Botho Höfer,,"Paul Hartmann: Lehrer einer Klosterschule / Evangelimann, Hanni Weisse: Mutter / Tochter, Jacob Feldhammer: Bruder des Evangelimanns, Heinrich Peer: Engel, Justitiar des Stiftes St. Othmar, Elisabeth Bergner: Magdalena, Karl Hans Leiterder Giraffe, Holger-Madsen: Schneider Zitterbart, Dr. Jockldie Bulldogge, Harry Halm: Bettelbub, Adolphe Engers, Loni Nest",,,,"Hermann Kienzl, Holger-Madsen",,,,,Frederik Fuglsang,,,,,,,,,,Universum-Film AG (UFA) (Berlin),,,Holger-Madsen,,,,,,,,,,,,,,
Der ewige Jude,https://www.filmportal.de/film/der-ewige-jude_98dd67ad8a5f4baba2a2f9ae4ca581db,Spielfilm,1923,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die Fahrt ins Glück,https://www.filmportal.de/film/die-fahrt-ins-glueck_452472378ff74c4ea24ffb0d74f0d0c9,Spielfilm,1923,Deutschland,,,,,"Leo Peukert: Fred, Olga Tschechowa: Alice Holmes, Gesellschafterin, Camilla Spira: Miß Maud Murray, Adolphe Engers: Oliver Coopers, Willy Fritsch: Hans von Werdenfels-Trenin",,,,,,,,,,,,,,,,,,,BB-Film-Fabrikation (Berlin),,,Heinrich Bolten-Baeckers,,,,,,,,,,,,,,
Faschingsliebe,https://www.filmportal.de/film/faschingsliebe_c25a1a8fe6164ab09bfdff93903173b3,Spielfilm,1923,Deutschland,,,,,Adolphe Engers,,,,,,,,,,,,,,,,,,,,,,Arthur Somlay,,,,,,,,,,,,,,
Der Fechter von Ravenna,https://www.filmportal.de/film/der-fechter-von-ravenna_6553837bc27d4c21b632d42ed43fc031,Spielfilm,1923,Deutschland,,,Siegfried Wroblewsky,,"Violette Napierska, Alfredo Golaor, Hans Trautner, Ida Perry, Marie Escher, Alfredo Boccolini: Golaor",,,,"Ruth Goetz, William Karfiol",,,,,"Ernst Krohn, Franz Stein",,,,,,,,,,Karfiol-Film (Berlin),,,William Karfiol,,,,,,,,,,"6 Akte, 1712 m",,stumm,,"Zensur (DE): 29.10.1923, B.07842, Verbot"
Die Fledermaus,https://www.filmportal.de/film/die-fledermaus_6a226f3b029b4296aacad26dc2563e3d,Spielfilm,1923,Deutschland,,,Ernst Stern,,"Lya de Putti: Adele, Eva May: Rosalinde, Paul Heidemann: Falke, Hans Junkermann: Gefängnisdirektor, Jakob Tiedtke: Frosch, Harry Liedtke: Gabriel von Eisenstein, Ilka Grüning: Rosalindes Mutter, Albert Patry: Rosalindes Vater, Wilhelm Bendow: Alfred, Ernst Hofmann: Prinz Orlowsky, Hermann Picha: Sekretär bei Falke, Hugo Döblin: Bellettmeister, Paul Graetz: Botenjunge",,,,"Max Mack, Robert Liebmann, Hans Steinhoff",,,,,Alfred Hansen,,,,,,Alexander Schirmann (Kino-Musik),,,,,,,Max Mack,,,,,,,,"Johann Strauß jr. (Motive), Richard Genée (Libretto), Carl Haffner (Libretto)",,"5 Akte, 2093 m","35mm, 1:1,33","s/w, Ohne Ton","Uraufführung (DE): März 1923, München, Regina-Lichtspiele",
Der Fluch der Protektion,https://www.filmportal.de/film/der-fluch-der-protektion_730f9e8d2c964806bc4975afbba39baa,Spielfilm,1923,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Arnold & Richter Gmb: H (München),,,,,,,,,,,,,,,,,
Die Flucht aus dem Leben,https://www.filmportal.de/film/die-flucht-aus-dem-leben_b768427e50994952b875b93f9ad8e82d,Spielfilm,1923,Deutschland,,,Carl Ludwig Kirmse,,"Erich Kaiser-Titz: Arut Collin, Robert Scholz: Ben Coy, Rita Clermont: Jutta, Collins Gattin, Ada van Roon: Ray Cunning, Journalistin, Lya Sellin: Rany Tao, Irma Socha: Vera Nusotti",,,,"Gernot Bock-Stieber, Ada van Roon",,,,,Otto Kanturek,,,,,,,,,,,,,Gernot Bock-Stieber,,,,,,,,,,,,,,
